gene,mptp10d_logFC,mptp10d_fdr,mptp10d_perturb,mptp10d_norm,pq_log2FC,pq_perturb,pq_norm,mptp2d_logFC,mptp2d_fdr,mptp2d_perturb,mptp2d_norm,reactivity,shared_loose,same_direction_10d,same_direction_2d,mptp10d_sig_fdr05,mptp2d_sig_fdr05,inferred_celltype
DPH1,-0.116361139333333,0.913954355803333,0.00454686888740242,0.00272809971611667,0,0,0,-0.0598330496666667,0.944282224410475,0.00148973437500525,0.000986101867171175,0.001800545812637,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
CERS5,-0.0205118273333333,0.988050933757133,0.00010708542156184,6.42507287523783e-05,0.0320612092322986,0.0320612092322986,0.00516329012305114,0.1092578185,0.88267007041084,0.00592194849068786,0.00391992331717523,0.00179792412281396,FALSE,FALSE,TRUE,FALSE,FALSE,Unknown
SELP,-0.0969347576666667,0.897876730020532,0.00453492627444352,0.00272093420507726,0,0,0,-0.001007438,0.998357480339582,7.19233866932632e-07,4.76072380435633e-07,0.00179581657535099,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
1700029H14RIK,0.123482862,0.919018883967582,0.00452880368900647,0.00271726068290169,0,0,0,-0.0681229443333333,0.943274776973983,0.00172771901645525,0.00114363136092624,0.00179339205071511,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
4933431G14RIK,0.150738003333333,0.933166457032332,0.00452830233774022,0.00271695987452371,0,0,0,0.360189759,0.735998623296882,0.0479495405741849,0.0317393038634137,0.00179319351718565,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
TMEM225,-0.11586475,0.913954355803333,0.00452747222947433,0.00271646181350779,0,0,0,-0.0972810956666667,0.894934628134742,0.0046897939142399,0.00310432158139425,0.00179286479691514,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
COX8C,-0.1178383795,0.91545122863943,0.00452084446131571,0.00271248518409924,0,0,0,-0.207603532166667,0.766522251661764,0.0239730663169341,0.0158685240149183,0.0017902402215055,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
SLC17A2,-0.124039493666667,0.919553534954659,0.00451788821422119,0.00271071144988682,0,0,0,-0.170593066666667,0.824570110833384,0.0142909926027633,0.00945965594091282,0.0017890695569253,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
GNRHR,-0.103938856666667,0.904801636807135,0.00451579226172534,0.00270945388834658,0,0,0,-0.0422798003333334,0.95368862734076,0.000870684682101384,0.000576333471453661,0.00178823956630874,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
CST11,-0.098222258,0.899552533508235,0.00451561792872966,0.00270934928937737,0,0,0,-0.030984086,0.963016150440374,0.000507098855996005,0.000335664616632075,0.00178817053098907,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
FGF17,0.108158111333333,0.908427583848866,0.00451124098810757,0.00270672314579771,0,0,0,0.00358779766666668,0.996492160034109,5.47538749376739e-06,3.6243195466882e-06,0.00178643727622649,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
4922502N22RIK,-0.149970446666667,0.933220868209081,0.00450144668490078,0.00270084661040357,0,0,0,-0.206685457333333,0.857001681459834,0.0138517133546371,0.00916888323746096,0.00178255876286635,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
1700049J03RIK,-0.136413336,0.926853516343415,0.00450012563783853,0.00270005398844213,0,0,0,-0.154247762666667,0.876186383465042,0.00885436149642315,0.0058609794015499,0.00178203563237181,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown
AU040320,0.00796651616666668,0.995966869096901,1.39820976136569e-05,8.38917669070325e-06,-0.0324214776923775,0.0324214776923775,0.00522130947497559,-0.0380614631666667,0.967297997995674,0.00054959653138868,0.000363795160055322,0.00178078207810756,FALSE,FALSE,TRUE,FALSE,FALSE,Unknown
