probe	gene	mean_expression
ILMN_3241254	HAS2-AS1	5.060247724335187
ILMN_1794501	HAS3	6.628493352013279
ILMN_1725244	HAT1	7.68769980942696
ILMN_1745946	HAUS1	10.254986542362035
ILMN_1738482	HAUS2	10.393862271323238
ILMN_2160124	HAUS3	1.5890187361766277
ILMN_1771003	HAUS4	9.333138990911854
ILMN_3247504	HAUS5	1.5548544270847435
ILMN_1664139	HAUS6	0.6821940189530346
ILMN_2371700	HAUS7	9.697641570765708
ILMN_2365528	HAUS8	6.010325294453723
ILMN_1658405	HAVCR1P1	0.32244536342626434
ILMN_1693826	HAVCR2	6.531960809844718
ILMN_1750658	HAX1	9.721931629985967
ILMN_3240144	HBA1	2.962901385201949
ILMN_2127842	HBA2	4.754523570687009
ILMN_2100437	HBB	3.856893129281321
ILMN_1653814	HBBP1	4.91942828682789
ILMN_1820887	HBCBP	3.4960946611369113
ILMN_1815527	HBD	1.0698440475119255
ILMN_1651358	HBE1	0.0
ILMN_2121408	HBEGF	7.864949285533538
ILMN_1796678	HBG1	1.3921926461149774
ILMN_2084825	HBG2	4.860200773549786
ILMN_2091454	HBM	0.0
ILMN_2160764	HBP1	8.584081357027436
ILMN_1696183	HBQ1	9.924192465127378
ILMN_1659495	HBS1L	3.4633339881280474
ILMN_1713458	HBZ	4.979879355146541
ILMN_1811272	HCAR1	1.1186429842664918
ILMN_1750497	HCAR2	0.30787845681444226
ILMN_1782237	HCAR3	4.82551993683915
ILMN_1707236	HCCS	7.9338329912471375
ILMN_1732705	HCFC1	10.456864502150866
ILMN_1757877	HCFC1R1	11.813553012772104
ILMN_1674297	HCFC2	5.786260709365503
ILMN_1667229	HCG22	2.338081339845188
ILMN_3236741	HCG26	2.8493175540498417
ILMN_1746436	HCG27	2.6458675120326514
ILMN_1660923	HCG4	9.642828840132504
ILMN_1752182	HCG4B	1.5549597350061148
ILMN_1791771	HCK	5.156775706798714
ILMN_1727402	HCLS1	2.051989992505331
ILMN_1687404	HCN1	4.570276085487908
ILMN_2182101	HCN2	2.079298045011865
ILMN_1787256	HCN3	9.691563728013085
ILMN_1790810	HCN4	6.371681077218555
ILMN_1803945	HCP5	5.222502551512119
ILMN_2179739	HCRT	4.223771629045083
ILMN_1660217	HCRTR1	0.6160932150779814
ILMN_1678065	HCRTR2	6.304883534228126
ILMN_1699931	HCST	6.567491281933113
ILMN_1727458	HDAC1	11.607167635748427
ILMN_2102787	HDAC10	2.9727761698754347
ILMN_1684690	HDAC11	7.695283836398325
ILMN_1767747	HDAC2	12.625369497408371
ILMN_1772455	HDAC3	8.740251409843387
ILMN_1764396	HDAC4	3.5394928956888694
ILMN_1810856	HDAC5	7.8896776367086545
ILMN_1798546	HDAC6	9.540716639640898
ILMN_3266186	HDAC7	4.828457589122426
ILMN_1651544	HDAC8	5.800691732050722
ILMN_2408885	HDAC9	5.130338395438437
ILMN_1792323	HDC	0.0
ILMN_1753745	HDDC2	12.238180155454566
ILMN_1781638	HDDC3	8.355224561277298
ILMN_1765621	HDGF	9.166955021613807
ILMN_2189314	HDGFL1	4.866240520062318
ILMN_2325978	HDGFRP2	9.492905611603254
ILMN_1784256	HDGFRP3	10.039172066591354
ILMN_1702265	HDHD2	10.238500188435696
ILMN_1726466	HDHD3	7.364925864644441
ILMN_1756426	HDLBP	6.009402658451974
ILMN_1801891	HDX	3.464830756512715
ILMN_1787762	HEATR1	8.825419320230004
ILMN_1808219	HEATR3	5.656851617780394
ILMN_1765198	HEATR4	0.0
ILMN_3249669	HEATR5A	5.696491688414326
ILMN_2187487	HEATR5B	8.75591892933888
ILMN_1791106	HEATR6	7.536242115722096
ILMN_1675097	HEATR9	0.8307911687540601
ILMN_1802557	HEBP1	11.284793256277348
ILMN_1755077	HEBP2	11.416600213366692
ILMN_1770667	HECA	7.1445661636155675
ILMN_1706094	HECTD1	9.125357661704745
ILMN_1726636	HECTD2	10.282550289981765
ILMN_3240072	HECTD2-AS1	0.2187957845522972
ILMN_1656902	HECTD3	7.623161856911493
ILMN_3244516	HECTD4	8.808412467378025
ILMN_1790645	HECW1	4.162249474424166
ILMN_1775268	HECW2	4.604174925776406
ILMN_1666122	HEG1	6.097584688010083
ILMN_1707945	HELB	3.395237398966211
ILMN_1783610	HELLS	5.4742803444869
ILMN_1720440	HELQ	5.10183195072037
ILMN_1762835	HELZ	7.668044560322765
ILMN_1787509	HELZ2	9.45302067538431
ILMN_2413537	HEMGN	2.2384178877555994
ILMN_1731014	HEMK1	5.145078674090996
ILMN_1682428	HENMT1	8.002860068762399
ILMN_1659316	HEPACAM	3.1591356551626326
ILMN_1804593	HEPACAM2	3.5203136490169222
ILMN_1714523	HEPH	7.895255951543739
ILMN_3241132	HEPHL1	0.3792533462170585
ILMN_3246881	HEPN1	3.3216922134514335
ILMN_1786211	HERC1	8.388674306991453
ILMN_1813475	HERC2	6.814214552540541
ILMN_1754880	HERC2P2	4.821851172646056
ILMN_3247050	HERC2P7	1.3073266569177493
ILMN_1741032	HERC3	5.493099707317551
ILMN_1678922	HERC4	7.393815223603471
ILMN_1729749	HERC5	8.308543645778094
ILMN_1654639	HERC6	4.849104070922702
ILMN_1785158	HERPUD2	7.859512340380519
ILMN_1710284	HES1	6.122562506154196
ILMN_1709870	HES2	1.6619075437106174
ILMN_1696055	HES3	2.1661271610175383
ILMN_1653466	HES4	14.598395122099406
ILMN_1794742	HES5	11.972747154310127
ILMN_1694268	HES6	13.207764370105444
ILMN_2061768	HES7	4.874799429870742
ILMN_1742929	HESX1	3.9332780899374313
ILMN_1813911	HEXA	5.921089160950623
ILMN_3268535	HEXA-AS1	1.86775644079224
ILMN_1806692	HEXB	10.800537472448335
ILMN_1741180	HEXDC	6.1898221185646705
ILMN_1685115	HEXIM1	5.1602177414456145
ILMN_1701006	HEXIM2	7.729248502798744
ILMN_1788203	HEY1	8.84692289622289
ILMN_1682034	HEY2	4.9932440953209385
ILMN_1654324	HEYL	6.000707117143951
ILMN_2302632	HFE	2.2684436579351623
ILMN_2367694	HFE2	2.636893422649008
ILMN_1796572	HFM1	4.0195264619854
ILMN_1899338	HGC6.3	7.3443612420205655
ILMN_1737541	HGD	4.93862393198199
ILMN_1790149	HGF	2.767669755286645
ILMN_1701468	HGFAC	1.2294492080700548
ILMN_1663364	HGH1	4.555718986554308
ILMN_1715994	HGS	11.587026569738088
ILMN_1662413	HGSNAT	4.382430703787479
ILMN_1693853	HHAT	5.682198227004967
ILMN_1691355	HHATL	5.597839580709999
ILMN_1762712	HHEX	3.7034727685928335
ILMN_1675453	HHIP	1.6418257927135704
ILMN_1657972	HHIPL1	2.212726248005373
ILMN_1800101	HHIPL2	0.9222125482362186
ILMN_3307074	HHLA1	1.118746296752794
ILMN_1737076	HHLA2	1.311858402358045
ILMN_1802338	HHLA3	7.012930386802567
ILMN_1804150	HIBADH	9.738139007861077
ILMN_1656977	HIBCH	7.935884706569861
ILMN_1738825	HIC1	3.3013415533041055
ILMN_1652762	HIC2	11.379593733680188
ILMN_1654013	HID1	7.332980869625996
ILMN_2379788	HIF1A	7.418407995864764
ILMN_1681812	HIF1AN	5.91295982754043
ILMN_1808409	HIF3A	3.677201977250275
ILMN_1674522	HIGD1A	13.35557084851821
ILMN_1675936	HIGD1B	0.8726481655879605
ILMN_3249482	HIGD1C	1.9020967360304584
ILMN_1774334	HIGD2A	12.429894443513154
ILMN_1711021	HIGD2B	1.9709984241167435
ILMN_1781419	HIKESHI	9.437837572743346
ILMN_1659990	HILPDA	7.9753221814111335
ILMN_1667453	HINFP	8.621563356084906
ILMN_1807710	HINT1	14.190963101552322
ILMN_1697820	HINT2	10.232783598751828
ILMN_3251662	HINT3	7.555618478735656
ILMN_1701403	HIP1	8.417227331814095
ILMN_2396148	HIP1R	6.406804953711604
ILMN_1690951	HIPK1	2.1974954727951475
ILMN_1687440	HIPK2	8.874408568320211
ILMN_2337551	HIPK3	4.7473915721316144
ILMN_1715659	HIPK4	1.3683581244547487
ILMN_1813664	HIRA	3.435718404088833
ILMN_1678037	HIRIP3	9.683207563180268
ILMN_1692831	HIST1H1A	5.183458883155079
ILMN_1653251	HIST1H1B	2.395954917518338
ILMN_1757406	HIST1H1C	9.657255819070055
ILMN_1749789	HIST1H1D	4.668686201545513
ILMN_1746435	HIST1H1E	6.143184975779479
ILMN_1733684	HIST1H1T	0.7514678473295121
ILMN_1694166	HIST1H2AA	1.4828090670604677
ILMN_1753524	HIST1H2AB	6.021605733529301
ILMN_1792689	HIST1H2AC	8.836520853445522
ILMN_1742143	HIST1H2AD	0.6758255218892537
ILMN_1756849	HIST1H2AE	6.240677277058746
ILMN_1686478	HIST1H2AG	4.254462548142887
ILMN_2188451	HIST1H2AH	0.2234576849525353
ILMN_1663453	HIST1H2AI	0.32024088738536305
ILMN_1755318	HIST1H2AJ	1.042556843720696
ILMN_1694699	HIST1H2AK	2.5001060702186098
ILMN_3246993	HIST1H2AL	0.5808044845220423
ILMN_1756022	HIST1H2AM	5.468928382321097
ILMN_2108779	HIST1H2BA	0.0
ILMN_1750180	HIST1H2BB	1.770479797232314
ILMN_1680937	HIST1H2BC	1.8727374462154514
ILMN_1651496	HIST1H2BD	10.354923692758222
ILMN_1687947	HIST1H2BE	3.0293138553348338
ILMN_1779373	HIST1H2BF	0.7798177608339376
ILMN_1716195	HIST1H2BG	8.420281229844583
ILMN_1688666	HIST1H2BH	7.332293602504431
ILMN_1775925	HIST1H2BI	0.18392282024465625
ILMN_1658702	HIST1H2BJ	5.592820933631805
ILMN_1796179	HIST1H2BK	10.206577205500333
ILMN_1652998	HIST1H2BL	0.9508417574097453
ILMN_1736820	HIST1H2BM	1.4786269560887266
ILMN_1808907	HIST1H2BN	3.754660362951038
ILMN_1739076	HIST1H2BO	1.2186830921650975
ILMN_1776845	HIST1H3A	5.4957079418545804
ILMN_2222163	HIST1H3B	2.4093702174193976
ILMN_1712184	HIST1H3C	0.0
ILMN_1721127	HIST1H3D	5.3258634322393155
ILMN_3235949	HIST1H3E	6.235375263539496
ILMN_1788489	HIST1H3F	5.753052999336517
ILMN_1726815	HIST1H3G	2.5712902094572594
ILMN_1749368	HIST1H3H	6.230582056268464
ILMN_2207865	HIST1H3I	3.7495383882706883
ILMN_1707257	HIST1H3J	3.2935453854280925
ILMN_1723111	HIST1H4A	0.2058659025995264
ILMN_2165369	HIST1H4B	3.152707524219617
ILMN_2075334	HIST1H4C	13.029377131439567
ILMN_1676580	HIST1H4D	2.0940519998345986
ILMN_1681542	HIST1H4E	4.84162384545508
ILMN_2119320	HIST1H4F	2.8739226839582757
ILMN_1712808	HIST1H4G	0.7612552533274215
ILMN_1751120	HIST1H4H	0.6669491182521793
ILMN_1670033	HIST1H4I	5.004602940567962
ILMN_2224990	HIST1H4J	9.810161257854768
ILMN_1662359	HIST1H4K	12.012047245342833
ILMN_1782329	HIST1H4L	0.36371849192306477
ILMN_1659047	HIST2H2AA3	9.637866319322017
ILMN_3242900	HIST2H2AA4	10.221264580053424
ILMN_1747589	HIST2H2AB	3.0135448750662204
ILMN_1768973	HIST2H2AC	9.901740444899618
ILMN_1732071	HIST2H2BE	11.737245596545451
ILMN_1670093	HIST2H2BF	6.150996914096241
ILMN_3243527	HIST2H3A	0.4945303653419188
ILMN_1666179	HIST2H3C	1.349651764680616
ILMN_1793461	HIST2H3D	4.901807897717545
ILMN_2115340	HIST2H4A	7.078711758985712
ILMN_3238233	HIST2H4B	6.24081449448067
ILMN_1779648	HIST3H2A	11.477744919230993
ILMN_1764986	HIST3H2BB	3.420113988676359
ILMN_1707173	HIST3H3	1.0945611446741133
ILMN_2053992	HIST4H4	1.9652494924240644
ILMN_1735548	HIVEP1	5.3269841102162205
ILMN_1745447	HIVEP2	6.575858381068449
ILMN_1864166	HIVEP3	5.432848840270984
ILMN_1703906	HJURP	8.228709475248118
ILMN_2382990	HK1	12.690614738368533
ILMN_1723486	HK2	8.568043815966654
ILMN_1670302	HK3	0.7300084777320831
ILMN_1752502	HKDC1	0.8415831932904886
ILMN_1675150	HKR1	7.031957062208367
ILMN_2203950	HLA-A	12.663836687918582
ILMN_1778401	HLA-B	10.004155182919048
ILMN_1721113	HLA-C	6.396530474812542
ILMN_1695311	HLA-DMA	8.131216955266511
ILMN_1761733	HLA-DMB	6.007798146296332
ILMN_1659075	HLA-DOA	4.806697895708067
ILMN_1700428	HLA-DOB	2.713332818672034
ILMN_1772218	HLA-DPA1	5.664412354175169
ILMN_1749070	HLA-DPB1	2.250692239312152
ILMN_2205405	HLA-DPB2	2.725793911269919
ILMN_1680144	HLA-DQA2	3.7837496635394423
ILMN_1661266	HLA-DQB1	2.0833824559762912
ILMN_1689655	HLA-DRA	7.2031778138078115
ILMN_1715169	HLA-DRB1	6.488735932130858
ILMN_1717261	HLA-DRB3	9.349867661477253
ILMN_1752592	HLA-DRB4	6.762653881478278
ILMN_1697499	HLA-DRB5	6.365736140880336
ILMN_2066066	HLA-DRB6	5.891577644730311
ILMN_1765258	HLA-E	9.212655064152699
ILMN_2186806	HLA-F	9.149940190883163
ILMN_1656670	HLA-G	6.063318189336198
ILMN_2130441	HLA-H	10.545847291371414
ILMN_1792669	HLCS	6.085027017130411
ILMN_1722829	HLF	2.479155196667023
ILMN_1673820	HLTF	9.202192949957674
ILMN_1686862	HLX	4.924109500165028
ILMN_1807833	HM13	7.838587226782124
ILMN_1843949	HMBOX1	8.15398293947571
ILMN_1726306	HMBS	8.992691253627703
ILMN_1815682	HMCES	9.53690119482155
ILMN_1677308	HMCN1	0.17416249493576674
ILMN_1678290	HMG20A	7.966273132153167
ILMN_1651315	HMG20B	8.435055061521403
ILMN_2311537	HMGA1	10.807505112653288
ILMN_2344662	HMGA2	5.388557814243115
ILMN_2231242	HMGB1	6.527755516097443
ILMN_1654268	HMGB2	11.91450057455671
ILMN_1733519	HMGB3	9.087365246905835
ILMN_2103343	HMGB3P1	0.55787569268979
ILMN_2348031	HMGB4	0.156673323191692
ILMN_2122420	HMGCL	8.29942810256537
ILMN_2339192	HMGCLL1	8.36794607675793
ILMN_1657395	HMGCR	12.501735081882538
ILMN_1797728	HMGCS1	14.114900065359016
ILMN_1815203	HMGCS2	5.1158329525093515
ILMN_2151579	HMGN1	13.279641993427111
ILMN_2058141	HMGN2	13.051924298548725
ILMN_3307664	HMGN2P46	0.16387329711294032
ILMN_1731984	HMGN3	5.357293034023605
ILMN_1700518	HMGN4	11.569046033987446
ILMN_1749799	HMGN5	4.90166970856997
ILMN_3250585	HMGXB3	8.053333827360877
ILMN_1709173	HMHB1	1.2302349413518898
ILMN_1781942	HMMR	8.555494624745993
ILMN_1800512	HMOX1	6.384388717064982
ILMN_1658807	HMOX2	2.7253921619864623
ILMN_1728803	HMP19	12.188851601490006
ILMN_3242763	HMSD	0.8069850490927912
ILMN_1811022	HMX1	1.1914083116903516
ILMN_1671619	HMX2	3.898135867113538
ILMN_1765911	HMX3	2.9758130086237142
ILMN_2384591	HN1	12.333352738224335
ILMN_1706118	HN1L	7.68238967849974
ILMN_1659929	HNF1A	0.9823370595427061
ILMN_3245684	HNF1A-AS1	1.9627528735119544
ILMN_3235709	HNF1B	2.794923547065997
ILMN_2372124	HNF4A	5.706600379561221
ILMN_1743394	HNF4G	0.0
ILMN_1705984	HNMT	6.157524556241667
ILMN_1753279	HNRNPA0	11.889808463270475
ILMN_1815882	HNRNPA1	10.12469867309773
ILMN_1736894	HNRNPA1L2	6.168684677290998
ILMN_2220283	HNRNPA1P10	12.153229438128093
ILMN_2125675	HNRNPA1P33	11.971137833496945
ILMN_2369682	HNRNPA2B1	12.148793071457495
ILMN_1761083	HNRNPA3	8.713088158901934
ILMN_2174574	HNRNPA3P1	6.20248597645586
ILMN_1651262	HNRNPAB	11.228968757726792
ILMN_1695588	HNRNPC	10.835367292918088
ILMN_2154186	HNRNPCL1	4.054308976143915
ILMN_3245015	HNRNPCL2	6.1591254903404
ILMN_3244579	HNRNPCL3	7.59458293141088
ILMN_2321451	HNRNPD	12.638347411183567
ILMN_1653432	HNRNPDL	12.741353984261108
ILMN_1668179	HNRNPF	4.703471138759219
ILMN_3246409	HNRNPH1	11.444545705755347
ILMN_2362245	HNRNPH2	10.490674413435773
ILMN_1654920	HNRNPH3	10.755407551076852
ILMN_3179371	HNRNPK	12.194945803039728
ILMN_3206111	HNRNPKP3	3.290490331828714
ILMN_2389582	HNRNPL	10.131145345218371
ILMN_1791575	HNRNPLL	7.957328477884011
ILMN_1745385	HNRNPM	10.69898747343678
ILMN_3177285	HNRNPR	12.062181336274458
ILMN_2370135	HNRNPU	9.66548528087965
ILMN_1690268	HNRNPUL1	11.1841443218508
ILMN_2072091	HNRNPUL2	9.61825574574633
ILMN_1777591	HOGA1	0.7260749382415016
ILMN_1804568	HOMER1	4.818068269868706
ILMN_1811579	HOMER3	7.505267901882337
ILMN_1765550	HOMEZ	3.492099392385009
ILMN_1741406	HOOK1	5.988483599449865
ILMN_1682147	HOOK2	6.74877063143705
ILMN_1741464	HOOK3	6.223435193240344
ILMN_2316236	HOPX	7.53188034657954
ILMN_2215025	HORMAD1	0.6051618596529315
ILMN_1679139	HORMAD2	4.3290881016435
ILMN_3239700	HOTAIR	2.6286283459556103
ILMN_1866337	HOTTIP	5.51866840842893
ILMN_1700382	HOXA1	4.748077332950069
ILMN_1689336	HOXA10	5.019937233479709
ILMN_1738132	HOXA11	0.4191411187639064
ILMN_3249281	HOXA11-AS	1.2203835648150327
ILMN_1731349	HOXA13	0.4905981053786186
ILMN_1799836	HOXA2	9.798831290781902
ILMN_1760647	HOXA3	2.0635355128447466
ILMN_1677018	HOXA4	4.8512355378034755
ILMN_1753613	HOXA5	8.680938541865668
ILMN_1815570	HOXA6	5.023865577042455
ILMN_1706478	HOXA7	2.864699050540652
ILMN_1739582	HOXA9	7.895734923536062
ILMN_1718079	HOXB1	3.885682950602288
ILMN_1742677	HOXB13	0.9244257884800744
ILMN_1810274	HOXB2	12.012513838536046
ILMN_1689874	HOXB3	5.9436524854467825
ILMN_1654331	HOXB4	5.119859838326492
ILMN_1674908	HOXB5	9.043331367638332
ILMN_1768101	HOXB6	6.149917256962557
ILMN_1702125	HOXB7	5.287940933196483
ILMN_1798496	HOXB8	8.597019197996758
ILMN_1720406	HOXB9	2.2162247164531057
ILMN_1725899	HOXC10	2.1216604556602765
ILMN_1697342	HOXC11	0.349134126833752
ILMN_1760029	HOXC12	0.0
ILMN_1759676	HOXC13	5.971014909181592
ILMN_1719975	HOXC4	7.041215358720923
ILMN_1803907	HOXC5	4.08294850437053
ILMN_1794492	HOXC6	8.45601057579374
ILMN_1718285	HOXC8	4.597123708485277
ILMN_1718898	HOXC9	3.588522403863068
ILMN_1717381	HOXD1	3.6734623730998397
ILMN_1714691	HOXD10	4.335464848902325
ILMN_1746158	HOXD11	6.9649962295586585
ILMN_1783500	HOXD12	0.34251201718954
ILMN_1706901	HOXD13	0.26633924745455545
ILMN_1798076	HOXD3	6.755406418046106
ILMN_1672091	HOXD4	5.987005662651346
ILMN_1714988	HOXD8	1.8491091879946948
ILMN_1659792	HOXD9	0.39981396578545375
ILMN_1812433	HP	3.0572576805174285
ILMN_1701169	HP1BP3	6.5010733026067635
ILMN_1815033	HPCA	7.942093619820775
ILMN_1764850	HPCAL1	13.016061450281716
ILMN_1736976	HPCAL4	9.873037031304158
ILMN_1745688	HPD	1.5152891658358023
ILMN_1697703	HPDL	2.5558664824029074
ILMN_1698677	HPF1	8.638414397903754
ILMN_2166457	HPGD	4.842787464009821
ILMN_1713753	HPGDS	0.8573944201997262
ILMN_1687235	HPN	1.5722539162642997
ILMN_3232908	HPN-AS1	5.610825851494
ILMN_2155452	HPR	4.870994091259743
ILMN_2056975	HPRT1	10.921930578107334
ILMN_2267787	HPS1	5.684856744948228
ILMN_1762224	HPS3	6.286319118276366
ILMN_1808919	HPS4	6.2717143817509085
ILMN_2411731	HPS5	6.418578979019835
ILMN_1718537	HPS6	8.540180764000569
ILMN_1779547	HPSE	4.699395823353521
ILMN_1853632	HPSE2	4.729409381735339
ILMN_3242847	HPVC1	3.4891648385011114
ILMN_1668593	HPX	3.699893255415881
ILMN_3309940	HPYR1	1.2245289443607241
ILMN_1657505	HR	0.43574023422949004
ILMN_1773751	HRAS	9.416157069876284
ILMN_1655867	HRASLS	6.266969511949707
ILMN_1809259	HRASLS2	4.634603611521736
ILMN_1674349	HRASLS5	2.0999787653985402
ILMN_1864157	HRAT56	4.402265041194078
ILMN_1738773	HRC	10.597686513576427
ILMN_2189675	HRCT1	0.9077824037728294
ILMN_2193936	HRG	1.5161813056170506
ILMN_1673953	HRH1	5.559934832729456
ILMN_1722411	HRH2	0.0279874047469194
ILMN_1694273	HRH3	2.0735354304388003
ILMN_1810424	HRH4	2.3868050392618203
ILMN_2193706	HRK	8.89544675363488
ILMN_1687510	HRNR	1.8358775336127044
ILMN_1738237	HS1BP3	6.873640787527811
ILMN_1738987	HS2ST1	5.164050657430284
ILMN_2228035	HS3ST1	1.0944091266797227
ILMN_1712475	HS3ST2	6.50409826949058
ILMN_1692056	HS3ST3A1	8.73628768024246
ILMN_1761163	HS3ST3B1	2.159965593899899
ILMN_1802523	HS3ST5	1.1434280020823275
ILMN_1710416	HS3ST6	2.6502051598783574
ILMN_1759987	HS6ST1	6.530606837093015
ILMN_2415583	HS6ST2	9.21658721037762
ILMN_1870609	HS6ST2-AS1	4.403613502350556
ILMN_1721429	HS6ST3	0.10235425348689177
ILMN_1667030	HSBP1	13.245287154227485
ILMN_2184789	HSCB	10.951331634245372
ILMN_2389501	HSD11B1	2.035380749628405
ILMN_2317457	HSD11B1L	8.474359647817492
ILMN_1813350	HSD11B2	3.953213208691255
ILMN_1773623	HSD17B1	5.652497281703478
ILMN_2355971	HSD17B10	8.360956550507934
ILMN_1735367	HSD17B11	8.948826174625074
ILMN_2094106	HSD17B12	12.12580509835709
ILMN_1683844	HSD17B13	2.1652548871871904
ILMN_1809483	HSD17B14	8.144599592170996
ILMN_1808713	HSD17B2	3.216627767994615
ILMN_1765954	HSD17B3	1.9797364638036912
ILMN_1673795	HSD17B4	9.584066743726776
ILMN_1779855	HSD17B6	4.306190080277784
ILMN_1671661	HSD17B7	12.271112067670584
ILMN_1760506	HSD17B7P2	7.16201537065988
ILMN_1715324	HSD17B8	8.868352331246989
ILMN_1780693	HSD3B1	1.9874421496425672
ILMN_1733462	HSD3B2	2.9434520679500107
ILMN_1653042	HSD3B7	3.165072784514207
ILMN_3306691	HSD52	0.39756819712801533
ILMN_2112755	HSDL1	8.5720231524482
ILMN_1787843	HSDL2	8.462238830055488
ILMN_1667060	HSF1	5.780169322835959
ILMN_1800311	HSF2	9.853266301302343
ILMN_2135756	HSF2BP	4.787799349226666
ILMN_1704101	HSF4	4.307061658736189
ILMN_2346836	HSF5	0.3061952204310677
ILMN_1657572	HSFX1	3.713958551694494
ILMN_3239684	HSFX2	3.998714301022982
ILMN_1683214	HSFY1	3.161313278694191
ILMN_3239912	HSFY1P1	6.4519003946643565
ILMN_2401946	HSFY2	2.172583572871372
ILMN_1788017	HSH2D	0.7450417067074575
ILMN_2373515	HSP90AA1	14.452438838226813
ILMN_1673711	HSP90AB1	13.084628007355633
ILMN_2096116	HSP90B1	13.150999870530628
ILMN_2081087	HSPA12A	9.503462251897679
ILMN_1676897	HSPA12B	2.676897710007546
ILMN_3249645	HSPA13	9.633380617519181
ILMN_1797318	HSPA14	8.332866345093445
ILMN_1789074	HSPA1A	11.100644539603913
ILMN_1660436	HSPA1B	13.055668347056226
ILMN_1654566	HSPA1L	7.784219678666858
ILMN_1766499	HSPA2	4.286148286726662
ILMN_1734814	HSPA4	7.717033673980294
ILMN_1732468	HSPA4L	9.002930618230463
ILMN_1773865	HSPA5	9.711420248261888
ILMN_1658383	HSPA6	6.738435046188279
ILMN_3235964	HSPA7	6.72390804318261
ILMN_2413084	HSPA8	13.719085219295621
ILMN_1679209	HSPA9	11.393234801989385
ILMN_1674236	HSPB1	13.560183425307038
ILMN_1681340	HSPB11	8.928876999062112
ILMN_1671046	HSPB2	4.2851731373759145
ILMN_1720710	HSPB3	6.280158814365046
ILMN_1721283	HSPB6	1.8258826962285173
ILMN_2200836	HSPB7	0.38010491276006236
ILMN_1791280	HSPB8	7.236730640259615
ILMN_1666596	HSPB9	3.33137655197195
ILMN_1797031	HSPBAP1	6.234740110344046
ILMN_1678949	HSPBP1	7.9249012847957685
ILMN_2381397	HSPD1	13.294710149687916
ILMN_1803775	HSPE1	10.367591905219966
ILMN_1787548	HSPG2	2.17189482010492
ILMN_1712888	HSPH1	11.675633655380084
ILMN_1664303	HTATIP2	5.323391569288722
ILMN_2120575	HTATSF1	0.31364744103207426
ILMN_3307276	HTATSF1P2	3.7531977739640072
ILMN_1662481	HTN1	0.0
ILMN_2049909	HTN3	3.443732925312134
ILMN_1813690	HTR1A	0.1332348532941818
ILMN_1814206	HTR1B	0.0
ILMN_1804886	HTR1D	1.7857859629138224
ILMN_1794095	HTR1E	4.913337994603846
ILMN_1685285	HTR1F	0.4436209838185339
ILMN_1715496	HTR2A	2.096639955429427
ILMN_1735764	HTR2B	1.7980191633593055
ILMN_1660097	HTR2C	1.2188975438158471
ILMN_2371079	HTR3A	10.296076454120838
ILMN_1762210	HTR3B	5.656913065703342
ILMN_1739275	HTR3C	3.2028717583209096
ILMN_1711883	HTR3D	0.5601704913535039
ILMN_1778277	HTR3E	1.6332237841333737
ILMN_1676350	HTR4	5.777199378097371
ILMN_1721147	HTR5A	0.20602188679022523
ILMN_1800989	HTR6	1.4847706139038823
ILMN_1744217	HTR7	0.8257092986776735
ILMN_2164522	HTR7P1	3.669366458934817
ILMN_1676563	HTRA1	9.757484670225805
ILMN_1747204	HTRA2	8.98861862239927
ILMN_1812669	HTRA3	3.1615778861434816
ILMN_2099277	HTRA4	4.234745602296669
ILMN_3239435	HTT	4.573882990553838
ILMN_3241495	HULC	0.9268376185663052
ILMN_2224171	HUNK	1.1002619150547093
ILMN_1670462	HUS1	4.425499031803955
ILMN_1706410	HUS1B	6.0172787253514395
ILMN_1790987	HUWE1	7.3273195093934405
ILMN_1815168	HVCN1	5.443036342441342
ILMN_1739813	HYAL1	4.114853457273306
ILMN_1668283	HYAL2	8.483109907050196
ILMN_1667432	HYAL3	3.2832593016902094
ILMN_1704598	HYAL4	4.7377975445898
ILMN_3247059	HYALP1	5.201322554503975
ILMN_2286379	HYDIN	2.9445027046104255
ILMN_1706660	HYI	5.816635712646207
ILMN_2091707	HYKK	6.79137020695407
ILMN_1747078	HYLS1	5.319383744639334
ILMN_1686530	HYMAI	1.3280858621865541
ILMN_1673649	HYOU1	8.135474597786855
ILMN_2073543	HYPK	12.293739929393652
ILMN_1680156	HYPM	3.299175777429759
ILMN_2217329	IAH1	9.976396601879474
ILMN_1679527	IAPP	4.875022634405076
ILMN_1733956	IARS	8.916260849034334
ILMN_1671207	IARS2	9.380523840705129
ILMN_1657144	IBA57	4.096957494057263
ILMN_1719194	IBSP	2.4581425047851724
ILMN_1675669	IBTK	7.793755771952298
ILMN_1814787	ICA1	10.330326635049621
ILMN_1766366	ICA1L	7.100379688154149
ILMN_1812226	ICAM1	1.6582082345763043
ILMN_1786823	ICAM2	0.21894164315003162
ILMN_2212763	ICAM3	7.182028012212903
ILMN_1734660	ICAM4	4.6075506170582825
ILMN_1802524	ICAM5	5.343787390230797
ILMN_1772658	ICE1	6.086034628037679
ILMN_2346460	ICE2	6.190563529363473
ILMN_1709882	ICK	7.229550781014377
ILMN_1723021	ICMT	7.698364897304642
ILMN_1669927	ICOS	4.77361221297241
ILMN_1675671	ICOSLG	5.125223586181215
ILMN_1664861	ID1	10.426051690668451
ILMN_1793990	ID2	9.69754424955088
ILMN_1880113	ID2-AS1	4.427654043610285
