Contrast	Pathway	NGenes	Correlation	Direction	PValue	FDR
MPP	Respiratory Syncytial Virus Infection Pathway	94	0.000366209864689696	Up	0.0673787198437141	0.485493501690297
MPP	Clathrin-mediated endocytosis	130	0.00596869661862391	Up	0.06759387248744	0.485493501690297
MPP	Rab regulation of trafficking	117	0.00904931324669106	Up	0.0678149653154701	0.485493501690297
MPP	SARS-CoV-2 modulates autophagy	11	-0.0102710905915	Down	0.0692160956805792	0.49112668817513
MPP	Pyruvate metabolism	43	-0.000863333801982938	Down	0.0695130485287434	0.49112668817513
MPP	TGFBR3 expression	23	0.0512575759777924	Up	0.069644589035128	0.49112668817513
MPP	Interleukin-2 family signaling	32	-0.0118757057437407	Up	0.0698491289849073	0.49112668817513
MPP	Condensation of Prophase Chromosomes	13	0.0692881198249041	Up	0.070788372852648	0.494439055018749
MPP	FGFR2 ligand binding and activation	10	-0.037661470370425	Down	0.071074046719565	0.494439055018749
MPP	Transcriptional Regulation by TP53	340	0.00595398845540602	Up	0.0715179948538486	0.494439055018749
MPP	FLT3 Signaling	33	0.00402306560018306	Up	0.0715759393931903	0.494439055018749
MPP	Retrograde transport at the Trans-Golgi-Network	49	0.0130307828210291	Up	0.0719489163623669	0.494845167121082
MPP	Cargo recognition for clathrin-mediated endocytosis	90	0.00301861362058943	Up	0.0724959565975721	0.496439702787722
MPP	RHO GTPase cycle	417	0.0140606749828069	Up	0.0740791647539744	0.501198543030181
MPP	RAC1 GTPase cycle	170	0.0354377958970874	Up	0.0743337649295384	0.501198543030181
MPP	Signaling by Hedgehog	129	0.0050088962441038	Down	0.0750569302897223	0.501198543030181
MPP	Diseases associated with glycosylation precursor biosynthesis	16	0.0126487396544407	Down	0.0750786051672394	0.501198543030181
MPP	PI Metabolism	75	0.0223211818647245	Up	0.0752065569625983	0.501198543030181
MPP	Synthesis of substrates in N-glycan biosythesis	60	0.0161159828041355	Down	0.0756163483369512	0.501198543030181
MPP	Signaling by Non-Receptor Tyrosine Kinases	50	-0.00613346470614774	Up	0.0757366687245607	0.501198543030181
MPP	Signaling by PTK6	50	-0.00613346470614774	Up	0.0757366687245607	0.501198543030181
MPP	Regulation of Homotypic Cell-Cell Adhesion	143	0.00187355880411292	Up	0.0775888557169829	0.509511633747676
MPP	Formation of the anterior neural plate	10	-0.0288812859119061	Up	0.0776398679996459	0.509511633747676
MPP	FLT3 signaling in disease	25	0.00536819952649522	Up	0.0779699286839168	0.509554513183274
MPP	Constitutive Signaling by AKT1 E17K in Cancer	26	0.0431935354995912	Up	0.0786431334079368	0.510670218015562
MPP	TGF-beta receptor signaling activates SMADs	44	0.0111906913266202	Up	0.0787891193509725	0.510670218015562
MPP	Signaling by EGFR	45	0.0085594928834904	Up	0.0802307099250425	0.517882656278451
MPP	FOXO-mediated transcription of cell cycle genes	14	-0.0548459984997549	Up	0.0814445209625585	0.52357192047359
MPP	RHOA GTPase cycle	139	0.0101569750376701	Up	0.0819198770195151	0.524487017502993
MPP	RHOBTB2 GTPase cycle	23	0.00761623972597476	Up	0.0825405062594487	0.52632104193778
MPP	ERCC6 (CSB) and EHMT2 (G9a) positively regulate rRNA expression	16	-0.0200604407916826	Up	0.0832028617371971	0.528405271113247
MPP	Signaling by FLT3 fusion proteins	19	0.0219296412153007	Up	0.0836705328527762	0.528931685910664
MPP	Transcription of E2F targets under negative control by p107 (RBL1) and p130 (RBL2) in complex with HDAC1	16	0.0970665035274582	Up	0.0841722966891623	0.528931685910664
MPP	Glyoxylate metabolism and glycine degradation	13	-0.0016081555916769	Down	0.0842932401038582	0.528931685910664
MPP	Glycerophospholipid biosynthesis	104	0.00275199202649403	Up	0.0854759744117065	0.532982982466175
MPP	Oncogene Induced Senescence	31	0.0101833788247334	Up	0.0860256846374242	0.532982982466175
MPP	Mitotic Prophase	81	0.0364473637680046	Up	0.0861099508609533	0.532982982466175
MPP	Inflammasomes	17	-0.016378266777776	Down	0.0862924828754759	0.532982982466175
MPP	Chromatin modifying enzymes	199	0.0177456581276171	Up	0.0869295953119791	0.534820752407684
MPP	Turbulent (oscillatory, disturbed) flow shear stress activates signaling by PIEZO1 and integrins in endothelial cells	29	-0.00812256551982348	Up	0.0883414853850847	0.541392371523379
MPP	Prolactin receptor signaling	10	0.0579553888273893	Up	0.0891164853013665	0.544025055618807
MPP	Erythropoietin activates RAS	14	-0.0192305643974162	Up	0.0898313857777678	0.54627194054048
MPP	Toll Like Receptor 9 (TLR9) Cascade	98	0.00481698830905205	Up	0.0905796263000958	0.547797531882637
MPP	Nuclear signaling by ERBB4	26	-0.012642413304113	Up	0.092058608617271	0.547797531882637
MPP	RHO GTPases activate CIT	17	-0.029052754313806	Up	0.0920925893070237	0.547797531882637
MPP	Glutamate Neurotransmitter Release Cycle	21	0.0259605920282838	Up	0.0927197730959305	0.547797531882637
