logFC	AveExpr	t	P.Value	adj.P.Val	B	gene	contrast
-0.11728922	-0.033966858	-0.706957813708657	0.489848537457487	0.999517641360529	-4.71522044337068	SORL1	baseline_SN_minus_VTA
-0.178962072	0.00202348494444444	-1.60223058381694	0.128827865794073	0.999517641360529	-4.39346199518092	SORT1	baseline_SN_minus_VTA
0.019886571	-0.00457384972222222	0.110485191070426	0.913410370792146	0.999517641360529	-4.80121994861611	SOS1	baseline_SN_minus_VTA
-0.090691248	-0.0989170352222222	-0.49984962511567	0.62404328961637	0.999517641360529	-4.75876411187503	SOS2	baseline_SN_minus_VTA
-0.189081949	-0.0265416238611111	-1.41099781949595	0.177556322966535	0.999517641360529	-4.47682960329573	SOST	baseline_SN_minus_VTA
-0.824652476	0.00606235011111113	-1.6520230023996	0.118183072454751	0.999517641360529	-4.37080758383035	SOSTDC1	baseline_SN_minus_VTA
-0.0457547523333333	0.0873051223888889	-0.323188162440968	0.75077403958247	0.999517641360529	-4.78461564439556	SOWAHA	baseline_SN_minus_VTA
-0.0890391133333333	-0.0284488616666667	-0.20621242290616	0.839248388776324	0.999517641360529	-4.79574518045646	SOWAHB	baseline_SN_minus_VTA
-0.161311939333333	-0.0314835702777778	-0.800029294574751	0.435511792264344	0.999517641360529	-4.6912672876878	SOWAHC	baseline_SN_minus_VTA
-0.250740562	-0.00623430977777778	-2.05239164930153	0.0570127926355762	0.999517641360529	-4.1780001735921	SOX1	baseline_SN_minus_VTA
-0.428528786666667	-0.0337471433333333	-1.60932432377736	0.127263060281375	0.999517641360529	-4.39025651464204	SOX10	baseline_SN_minus_VTA
0.0735352025000001	0.0222094334722222	0.394934233483248	0.698151157482594	0.999517641360529	-4.77541050376326	SOX11	baseline_SN_minus_VTA
0.0870542613333334	0.0690050924444444	0.348275682444224	0.732212224502752	0.999517641360529	-4.78160058437149	SOX12	baseline_SN_minus_VTA
-0.597442091666667	0.0668329819444444	-1.64483410105334	0.11967171937104	0.999517641360529	-4.37410028208728	SOX13	baseline_SN_minus_VTA
-0.192366600666667	0.0964098245555556	-1.29334722963332	0.214408953660424	0.999517641360529	-4.52483406087172	SOX14	baseline_SN_minus_VTA
-0.0117388533333333	0.0503768119444444	-0.0549546976936955	0.956860752917988	0.999620368114812	-4.80288241692422	SOX15	baseline_SN_minus_VTA
-0.168227555833333	0.0136050331111111	-0.856546281170343	0.404449927288995	0.999517641360529	-4.67546619772716	SOX17	baseline_SN_minus_VTA
0.0743553000000001	0.198570639111111	0.133723024875266	0.895303413311013	0.999517641360529	-4.80019382389882	SOX18	baseline_SN_minus_VTA
-0.361065063	-0.0308875232777778	-2.15586626655884	0.0468017214014627	0.999517641360529	-4.12593541872994	SOX2	baseline_SN_minus_VTA
0.180976700166667	-0.0371945438611111	0.543527522875232	0.594323490799284	0.999517641360529	-4.75074110983865	SOX21	baseline_SN_minus_VTA
-0.51266923	-0.130701915222222	-0.922754761340763	0.369958172150652	0.999517641360529	-4.65579437027365	SOX2OT	baseline_SN_minus_VTA
-0.0467056841666667	0.0143362803611111	-0.311912275166377	0.75916951331317	0.999517641360529	-4.78589901117495	SOX3	baseline_SN_minus_VTA
0.106690445333333	-0.017007369	0.644957963841431	0.528172796344497	0.999517641360529	-4.72969897096247	SOX30	baseline_SN_minus_VTA
0.0792416155	0.00902279519444444	0.763744790882359	0.45622962085617	0.999517641360529	-4.70091644173075	SOX4	baseline_SN_minus_VTA
0.200907824666667	-0.0325797600555556	1.08440792042019	0.294390981270982	0.999517641360529	-4.60279169224586	SOX5	baseline_SN_minus_VTA
0.160072484666667	-0.0219260725555556	0.83803990813811	0.41445780711698	0.999517641360529	-4.68074235116542	SOX5OS1	baseline_SN_minus_VTA
0.326341584	-0.0293034915555556	2.04570900704653	0.0577375671798115	0.999517641360529	-4.18133923687084	SOX6	baseline_SN_minus_VTA
-0.0651727510000001	0.0159318036666667	-0.239038838007295	0.81413639777122	0.999517641360529	-4.79311191043914	SOX6OS	baseline_SN_minus_VTA
-0.223968882833333	0.0263135262222222	-1.5223820597633	0.147597680685719	0.999517641360529	-4.42901064590998	SOX7	baseline_SN_minus_VTA
0.0772997533333333	-0.0810714281111111	0.271058392652388	0.789841668630382	0.999517641360529	-4.79017402894566	SOX8	baseline_SN_minus_VTA
0.15867106	-0.0397569434444444	1.0117403443864	0.326846715818597	0.999517641360529	-4.62746196806745	SOX9	baseline_SN_minus_VTA
0.0394043876666667	0.0408786935555556	0.239053883773782	0.814124933476162	0.999517641360529	-4.79311061546236	SP1	baseline_SN_minus_VTA
-0.250766040833333	0.02193412	-1.62491048369526	0.12388179008488	0.999517641360529	-4.3831875386931	SP100	baseline_SN_minus_VTA
-0.145222670333333	0.0611883927222222	-0.810944317892039	0.429397625046277	0.999517641360529	-4.68828826289242	SP110	baseline_SN_minus_VTA
-0.155237038333333	0.0644603037777778	-0.494881210674403	0.627468251038892	0.999517641360529	-4.75963645634125	SP2	baseline_SN_minus_VTA
0.180393370666667	-0.0206256430555555	0.595790572847952	0.559720813917772	0.999517641360529	-4.74031494299601	SP3	baseline_SN_minus_VTA
-0.148830417666667	0.00253503805555555	-0.937656991107033	0.362478719571955	0.999517641360529	-4.65119841805933	SP3OS	baseline_SN_minus_VTA
-0.03273837	-0.0245068191666667	-0.177224999637831	0.861574825831538	0.999517641360529	-4.79775036306372	SP4	baseline_SN_minus_VTA
0.531917978	0.0602000263888889	2.75726559562982	0.0141062908877428	0.999517641360529	-3.81716888411884	SP5	baseline_SN_minus_VTA
0.0681037521666667	0.00528009738888889	0.608902710446954	0.551210163179772	0.999517641360529	-4.73755973645655	SP6	baseline_SN_minus_VTA
-0.185235341666667	-0.0438909657777778	-0.496780427709212	0.626157985876477	0.999517641360529	-4.75930397193955	SP7	baseline_SN_minus_VTA
0.00468659599999998	0.0858533784444444	0.0142000381151361	0.988847453401572	0.999679875396132	-4.80339274963451	SP8	baseline_SN_minus_VTA
-0.761109343333333	-0.141807529277778	-1.6644934747684	0.115638498866977	0.999517641360529	-4.36507873083904	SPA17	baseline_SN_minus_VTA
0.272096951666667	0.0300364755	1.52855650578757	0.146068506134862	0.999517641360529	-4.42629785825868	SPACA1	baseline_SN_minus_VTA
0.0635085301666667	0.0344808890277778	0.518589439391936	0.611205573380244	0.999517641360529	-4.75539956396262	SPACA3	baseline_SN_minus_VTA
-0.0528124163333334	0.0343790310555556	-0.257916703626552	0.799787380219708	0.999517641360529	-4.79142382762523	SPACA4	baseline_SN_minus_VTA
0.235311586666667	-0.0951258735	1.21156596310152	0.243418389424943	0.999517641360529	-4.55652479786573	SPACA6	baseline_SN_minus_VTA
0.0174374573333333	0.001516951	0.130853561957417	0.897536281366569	0.999517641360529	-4.80033106515942	SPACA7	baseline_SN_minus_VTA
-0.0814371133333334	0.0412563749444444	-0.32871118764178	0.746673570449395	0.999517641360529	-4.78397077443433	SPACA9	baseline_SN_minus_VTA
-0.04905701	-0.0225795577777778	-0.215974829659711	0.83176008499211	0.999517641360529	-4.79500221864297	SPAG1	baseline_SN_minus_VTA
0.0788744471666667	-0.0135475261111111	0.627531463573031	0.539239936038381	0.999517641360529	-4.73355019581947	SPAG16	baseline_SN_minus_VTA
-0.118631976666667	0.0331809784722222	-1.04728903000889	0.310662515386506	0.999517641360529	-4.61556078343026	SPAG17	baseline_SN_minus_VTA
0.44839088	0.0365450655	1.88154187368918	0.0783802157403461	0.999517641360529	-4.26226482534633	SPAG4	baseline_SN_minus_VTA
-0.283362234	-0.00694451022222222	-1.61050637337909	0.127003894087367	0.999517641360529	-4.3897216529199	SPAG5	baseline_SN_minus_VTA
-0.489515543333333	0.0853733918888889	-1.17670079106048	0.256671124983766	0.999517641360529	-4.56958660133241	SPAG6	baseline_SN_minus_VTA
-0.0860309723333333	0.0100726383888889	-0.294102685185277	0.772492934859841	0.999517641360529	-4.78783499007583	SPAG6L	baseline_SN_minus_VTA
-0.281989559333333	-0.120032416	-0.861772822579191	0.401652447066449	0.999517641360529	-4.67395830994894	SPAG7	baseline_SN_minus_VTA
0.123983777666667	0.0137352403333333	0.532149942784953	0.601996677060103	0.999517641360529	-4.75289200645116	SPAG8	baseline_SN_minus_VTA
-0.282415871666667	-0.0224716939444444	-1.57011587081745	0.136118428491956	0.999517641360529	-4.40787907097389	SPAG9	baseline_SN_minus_VTA
-0.244343244	0.0448957836666667	-1.64598972256114	0.119431337293103	0.999517641360529	-4.37357146753113	SPAM1	baseline_SN_minus_VTA
0.0539174073333333	0.0242262024444444	0.354287917708174	0.727788778738757	0.999517641360529	-4.78084538498954	SPANXN4	baseline_SN_minus_VTA
-0.122881249666667	0.0113664467777778	-1.15667793657139	0.264526727311621	0.999517641360529	-4.57696195895458	SPARC	baseline_SN_minus_VTA
-0.350283303333333	0.0101580078333333	-1.7786865988945	0.0944591447089627	0.999517641360529	-4.31167264499547	SPARCL1	baseline_SN_minus_VTA
0.153492534	-0.0155038825	0.95540288121836	0.353708377366576	0.999517641360529	-4.64564643254482	SPAST	baseline_SN_minus_VTA
0.192998889666667	-0.0619709590555556	0.602307364913215	0.555482250095621	0.999517641360529	-4.73895253164892	SPATA1	baseline_SN_minus_VTA
-0.270035272333333	-0.0508892153888889	-0.978926024558828	0.342311215541568	0.999517641360529	-4.63815610478385	SPATA13	baseline_SN_minus_VTA
0.0654165758333333	0.0119876063333333	0.568967741730614	0.577345849675375	0.999517641360529	-4.74577746487324	SPATA16	baseline_SN_minus_VTA
-0.00359952450000006	-0.0124845897222222	-0.0230779430569712	0.981875911657071	0.999679875396132	-4.80333281559107	SPATA17	baseline_SN_minus_VTA
-0.181842804666667	0.0478197200555556	-0.952773607797454	0.35499845845526	0.999517641360529	-4.64647441567351	SPATA18	baseline_SN_minus_VTA
0.010767262	0.0166830232222222	0.058453001482071	0.954117819923677	0.999594227553075	-4.8028105909957	SPATA19	baseline_SN_minus_VTA
-0.2560707415	0.00745718927777778	-1.7761015077465	0.0948982328995492	0.999517641360529	-4.31289942367744	SPATA2	baseline_SN_minus_VTA
-0.00297085166666669	-0.0599766332777778	-0.0115216987250735	0.990950879903398	0.999679875396132	-4.80340522593092	SPATA21	baseline_SN_minus_VTA
0.0570818595	0.0627246238611111	0.391091634117308	0.700932424064321	0.999517641360529	-4.77594877578064	SPATA24	baseline_SN_minus_VTA
-0.188452715333333	-0.0343682645	-1.053287355278	0.307989773337423	0.999517641360529	-4.61352078080026	SPATA25	baseline_SN_minus_VTA
0.199003697666667	0.0544531026111111	0.534350333418604	0.600508887355804	0.999517641360529	-4.75247936817775	SPATA2L	baseline_SN_minus_VTA
-0.0860669623333333	0.0599076209444444	-0.531682806685979	0.602312764641122	0.999517641360529	-4.75297940196486	SPATA3	baseline_SN_minus_VTA
-0.197590352	-0.0116452506111111	-1.11799396045496	0.280215847931322	0.999517641360529	-4.590944209559	SPATA31D1D	baseline_SN_minus_VTA
-0.0492442373333334	-0.0476449325555556	-0.1319058807673	0.896717316727838	0.999517641360529	-4.80028107905514	SPATA33	baseline_SN_minus_VTA
-0.00697775366666669	0.0550725128333333	-0.0262848654693709	0.979357958244952	0.999679875396132	-4.80330414821759	SPATA4	baseline_SN_minus_VTA
0.0963451066666667	-0.00590965369444444	0.619142686097171	0.544612574472137	0.999517641360529	-4.73536952624009	SPATA5	baseline_SN_minus_VTA
-0.162282386666667	-0.1682176305	-0.30388118332528	0.765168187972925	0.999517641360529	-4.78678584213242	SPATA5L1	baseline_SN_minus_VTA
0.0658808928333334	-0.0398046308611111	0.404397069663647	0.691320974987791	0.999517641360529	-4.77406324925798	SPATA6	baseline_SN_minus_VTA
0.350204306	-0.0228221687222222	2.18287642946425	0.0444285724083782	0.999517641360529	-4.11224555847028	SPATA7	baseline_SN_minus_VTA
0.0514786271666666	0.00699347341666666	0.298236812854932	0.769393437544479	0.999517641360529	-4.78739554307926	SPATA9	baseline_SN_minus_VTA
-0.0659327896666667	0.00821965333333333	-0.417920132726772	0.681607925285266	0.999517641360529	-4.77208447911442	SPATC1	baseline_SN_minus_VTA
-0.0278381513333333	-0.00565959416666667	-0.220487104995307	0.828304526700277	0.999517641360529	-4.79464731665176	SPATC1L	baseline_SN_minus_VTA
0.384564827666667	-0.0151180293333333	1.01283973819125	0.326337344281898	0.999517641360529	-4.62709879268307	SPATS1	baseline_SN_minus_VTA
0.190814016	0.00374057338888889	0.796779170839808	0.437342981012694	0.999517641360529	-4.69214755270954	SPATS2	baseline_SN_minus_VTA
0.217991355333333	-0.0266097918055556	0.820788477373647	0.423930471987488	0.999517641360529	-4.68557150560162	SPATS2L	baseline_SN_minus_VTA
0.158063253333333	-0.0624118502222222	0.629341589275642	0.538084461529983	0.999517641360529	-4.73315466812707	SPC24	baseline_SN_minus_VTA
0.334625537833333	0.0523107693055556	2.10429904798482	0.0516597288971416	0.999517641360529	-4.1519631378191	SPC25	baseline_SN_minus_VTA
0.0464056333333333	0.0563936229444444	0.281473374356076	0.781986041852716	0.999517641360529	-4.789140120824	SPCS1	baseline_SN_minus_VTA
-0.0646425868333333	0.0147781640277778	-0.481769789249398	0.636548787117313	0.999517641360529	-4.76189876407171	SPCS2	baseline_SN_minus_VTA
0.058284444	-0.0217482243888889	0.347263348758964	0.73295800570765	0.999517641360529	-4.78172650485972	SPCS3	baseline_SN_minus_VTA
-0.224212889666667	0.0771470862222222	-1.07759974324065	0.2973276586156	0.999517641360529	-4.60515951593853	SPDEF	baseline_SN_minus_VTA
-0.593920625	0.00848511805555555	-3.12777260540624	0.00654497613687335	0.999517641360529	-3.62948899811329	SPDL1	baseline_SN_minus_VTA
-0.191052195333333	0.0365121351388889	-0.984776974365477	0.339516788451646	0.999517641360529	-4.63627008644209	SPDYA	baseline_SN_minus_VTA
-0.0335114776666667	0.02370743	-0.187894898173443	0.853341544228333	0.999517641360529	-4.79704727578888	SPDYE4A	baseline_SN_minus_VTA
-0.356826146666667	0.0612572817777778	-1.85830035780971	0.081784033680124	0.999517641360529	-4.27352647981291	SPECC1	baseline_SN_minus_VTA
-0.141353806666667	-0.00240688338888889	-0.739352468961158	0.470493403165436	0.999517641360529	-4.70718098594156	SPECC1L	baseline_SN_minus_VTA
0.072470866	0.0450160502222222	0.324049215503949	0.750134254449674	0.999517641360529	-4.78451581077921	SPEER3	baseline_SN_minus_VTA
0.510446711	0.0833579961666667	1.9827152418181	0.0649928149605432	0.999517641360529	-4.21265471848978	SPEER4A	baseline_SN_minus_VTA
-0.363122466333333	-0.140046678388889	-1.32921150012934	0.202580115124485	0.999517641360529	-4.51049131797742	SPEER4B	baseline_SN_minus_VTA
0.0281147980000001	-0.148926869666667	0.0889147426267148	0.930262569573021	0.999517641360529	-4.80199808344603	SPEER4COS	baseline_SN_minus_VTA
-0.027737063	-0.0122051105	-0.170157850085376	0.86703725714939	0.999517641360529	-4.79819357362567	SPEER4F1	baseline_SN_minus_VTA
-0.0602439236666667	-0.0170345295	-0.31486172316124	0.756970439624262	0.999517641360529	-4.78556762882273	SPEER5-PS1	baseline_SN_minus_VTA
-0.291612383333333	0.00775402838888889	-1.6946995851046	0.109670008140253	0.999517641360529	-4.35111453397533	SPEER6-PS1	baseline_SN_minus_VTA
0.247693786666667	-0.0756694247777778	0.685539253719716	0.502900074098456	0.999517641360529	-4.72035817269133	SPEER8-PS1	baseline_SN_minus_VTA
-0.5344764235	0.0621637910833333	-3.22863091454535	0.00529945477470988	0.999517641360529	-3.57953025037991	SPEF1	baseline_SN_minus_VTA
-0.44210892	0.0417078866666667	-1.42493863582135	0.173553115298884	0.999517641360529	-4.47096514216434	SPEF2	baseline_SN_minus_VTA
-0.0506727723333333	-0.0410069484166667	-0.414550669306504	0.684022744479474	0.999517641360529	-4.77258339059235	SPEG	baseline_SN_minus_VTA
-0.0191144186666667	-0.00175823111111111	-0.109566156152424	0.914127568165913	0.999517641360529	-4.80125652777072	SPEM1	baseline_SN_minus_VTA
-0.260116894333333	-0.0544017171666667	-1.46018851643444	0.163760165775384	0.999517641360529	-4.45597930850242	SPEN	baseline_SN_minus_VTA
-0.0321381083333333	-0.000687162444444446	-0.160356639923054	0.874624417446083	0.999517641360529	-4.79877857487485	SPERT	baseline_SN_minus_VTA
-0.1021748375	-0.00716530269444445	-0.739236993024504	0.470561566570161	0.999517641360529	-4.70721021400614	SPESP1	baseline_SN_minus_VTA
-0.134237612	0.0228806340555556	-0.657245745239716	0.520446032735363	0.999517641360529	-4.72692540267781	SPG20	baseline_SN_minus_VTA
-0.344248776666667	-0.0374129356666667	-1.22532772708849	0.238334743045898	0.999517641360529	-4.55129386517624	SPG21	baseline_SN_minus_VTA
-0.0935888663333333	-0.0740491122777778	-0.408632806047125	0.688272523274037	0.999517641360529	-4.77345020887602	SPG7	baseline_SN_minus_VTA
0.303006053	0.170213458361111	0.942753806972299	0.359944607457075	0.999517641360529	-4.64961258396141	SPHK1	baseline_SN_minus_VTA
-0.00264175733333327	-0.104015482111111	-0.0134162607661297	0.989462982708821	0.999679875396132	-4.80339666955172	SPHK2	baseline_SN_minus_VTA
0.0861316501666666	-0.00395692075	0.567654009897654	0.578216413726174	0.999517641360529	-4.74603898524762	SPHKAP	baseline_SN_minus_VTA
-0.066860834	0.0121163530555556	-0.287768785436624	0.777249392964116	0.999517641360529	-4.78849657996211	SPI1	baseline_SN_minus_VTA
0.0658504175	0.0312056043888889	0.455768386810259	0.654733667076274	0.999517641360529	-4.76621378104203	SPI16	baseline_SN_minus_VTA
-0.11045734	0.00158846405555556	-0.623041084092636	0.542112198774671	0.999517641360529	-4.73452685752565	SPIB	baseline_SN_minus_VTA
0.040283836	-0.0116581751111111	0.286560724715374	0.778157636901853	0.999517641360529	-4.78862115743616	SPIC	baseline_SN_minus_VTA
-0.174321491666667	-0.0349974962222222	-1.13281180152604	0.274125946786968	0.999517641360529	-4.58563036598182	SPICE1	baseline_SN_minus_VTA
-0.40746991	0.0982685343333333	-1.1360910174152	0.272791733536295	0.999517641360529	-4.58444731069845	SPIDR	baseline_SN_minus_VTA
-0.144626777333333	-0.01373352	-1.06701361674341	0.301936496133687	0.999517641360529	-4.60881838651572	SPIN1	baseline_SN_minus_VTA
0.0846544963333332	-0.0132731896666667	0.236654741323317	0.815953537744824	0.999517641360529	-4.79331609012359	SPIN2C	baseline_SN_minus_VTA
1.02694272233333	0.0216277583333333	2.13863490533063	0.048376190555876	0.999517641360529	-4.13464921339473	SPIN4	baseline_SN_minus_VTA
0.0863058966666667	0.0192137887777778	0.640567908575324	0.530948812290122	0.999517641360529	-4.73067827575688	SPINK1	baseline_SN_minus_VTA
-0.02939939	0.0681203366666667	-0.108005793769897	0.915345420658555	0.999517641360529	-4.80131793482894	SPINK10	baseline_SN_minus_VTA
-0.239861254666667	0.0104970668333333	-1.39764500854703	0.181461055566128	0.999517641360529	-4.48241291225753	SPINK12	baseline_SN_minus_VTA
-0.0435078166666668	0.0587298998888889	-0.226356477925705	0.823815145296183	0.999517641360529	-4.79417480809976	SPINK2	baseline_SN_minus_VTA
0.0439690743333333	-0.0185250325555556	0.240579777256527	0.81296248863598	0.999517641360529	-4.79297886484171	SPINK4	baseline_SN_minus_VTA
0.147149961333333	0.0335335222222222	0.727987445781744	0.477230587936193	0.999517641360529	-4.71003809123232	SPINK5	baseline_SN_minus_VTA
0.337182	0.0404154377777778	0.640102276847061	0.531243726451121	0.999517641360529	-4.73078178652962	SPINK8	baseline_SN_minus_VTA
-0.0561697113333333	-0.0281573269444444	-0.305515766135212	0.763945999181565	0.999517641360529	-4.78660718201004	SPINKL	baseline_SN_minus_VTA
-0.294788359333333	0.0391074039444445	-1.01409550865345	0.32575621274597	0.999517641360529	-4.62668357517778	SPINT1	baseline_SN_minus_VTA
-0.0784521063333333	-0.0381118723055556	-0.499869658801025	0.624029497409914	0.999517641360529	-4.75876057766529	SPINT2	baseline_SN_minus_VTA
-0.134940983	-0.0150539620555556	-0.966878845602502	0.348115659060647	0.999517641360529	-4.64201073494465	SPINT4	baseline_SN_minus_VTA
-0.0430645176666667	-0.0186716327777778	-0.289006585077472	0.776319137001833	0.999517641360529	-4.78836840156027	SPIRE1	baseline_SN_minus_VTA
-0.633868536666667	0.109086964111111	-1.86318334353374	0.0810581773843914	0.999517641360529	-4.27116492324968	SPIRE2	baseline_SN_minus_VTA
0.213655903333333	0.0190106635	1.1960953994662	0.249232571091217	0.999517641360529	-4.5623546708639	SPN	baseline_SN_minus_VTA
-0.256080485	-0.0408034314444444	-1.78986329506004	0.0925812173757515	0.999517641360529	-4.30635975244444	SPN-PS	baseline_SN_minus_VTA
0.356075129	0.0492762463333333	1.54924368683008	0.141041677133064	0.999517641360529	-4.41716378143656	SPNS1	baseline_SN_minus_VTA
-0.2244436	0.0155287572222222	-0.96216029319967	0.350407706025115	0.999517641360529	-4.64350990551382	SPNS2	baseline_SN_minus_VTA
0.0217247023333333	-0.0369260035	0.155483983281763	0.8784011232279	0.999517641360529	-4.79905656461306	SPNS3	baseline_SN_minus_VTA
0.227005483333333	0.144080735666667	0.579554394894964	0.57035526174099	0.999517641360529	-4.74364944214135	SPO11	baseline_SN_minus_VTA
0.0690091446666667	-0.0520759680277778	0.481455518268383	0.636767185473379	0.999517641360529	-4.76195228068073	SPOCK1	baseline_SN_minus_VTA
0.034093458	0.0403456547222222	0.222965269518702	0.826408261233088	0.999517641360529	-4.7944493125995	SPOCK2	baseline_SN_minus_VTA
-0.1204959	0.0349017404166667	-0.8178470917422	0.425559336153781	0.999517641360529	-4.68638623057163	SPOCK3	baseline_SN_minus_VTA
-0.0541543191666666	0.0156801178888889	-0.359987479965817	0.723604542357738	0.999517641360529	-4.78011783963062	SPON1	baseline_SN_minus_VTA
0.0332709943333333	-0.00355466963888889	0.170626786770553	0.866674581508328	0.999517641360529	-4.79816471977964	SPON2	baseline_SN_minus_VTA
-0.145603018666667	0.00676557766666667	-1.00220709866162	0.331287409375156	0.999517641360529	-4.63059798399591	SPOP	baseline_SN_minus_VTA
0.10886486	-0.0144769088888889	0.683313024818336	0.504268127132627	0.999517641360529	-4.72088399690903	SPOPL	baseline_SN_minus_VTA
0.99189836	0.315753964444444	1.48827950526874	0.156286867213891	0.999517641360529	-4.44387991554142	SPP1	baseline_SN_minus_VTA
0.153067930166667	-0.01398586425	0.777381043141544	0.448373034001873	0.999517641360529	-4.69733620231496	SPP2	baseline_SN_minus_VTA
-0.0366794283333333	-0.0452023613888889	-0.244183159395411	0.810219185228448	0.999517641360529	-4.79266445045852	SPPL2A	baseline_SN_minus_VTA
-0.179387727333333	-0.0404640578888889	-0.77338268314156	0.450667938015034	0.999517641360529	-4.69839175632402	SPPL2B	baseline_SN_minus_VTA
0.169098369	0.0240408060555556	0.999496217822367	0.332557948904142	0.999517641360529	-4.63148540490797	SPPL3	baseline_SN_minus_VTA
0.208141487333333	0.0292623036666667	0.745227275008922	0.467033507654878	0.999517641360529	-4.70568866606415	SPR	baseline_SN_minus_VTA
-0.0866833881666667	-0.01319387125	-0.440222850604219	0.665715226654554	0.999517641360529	-4.76868417572303	SPRED1	baseline_SN_minus_VTA
-0.195421377333333	0.0505722629444444	-1.21860848084169	0.240806505847992	0.999517641360529	-4.55385315230706	SPRED2	baseline_SN_minus_VTA
-0.15383213	0.028310832	-0.704350278265453	0.491426704781107	0.999517641360529	-4.71585352553878	SPRED3	baseline_SN_minus_VTA
0.418936729333333	0.00584531	1.60296575835996	0.128664936132808	0.999517641360529	-4.39313013540738	SPRN	baseline_SN_minus_VTA
-0.0605091286666667	0.00807744822222223	-0.306221658208115	0.763418398023819	0.999517641360529	-4.78652973734446	SPRR1A	baseline_SN_minus_VTA
-0.139784852666667	-0.0290036252777778	-0.693096137329945	0.498272333010694	0.999517641360529	-4.71856175147378	SPRR1B	baseline_SN_minus_VTA
0.186937651666667	0.0669483867222222	1.01798554336588	0.323960711105547	0.999517641360529	-4.6253947462942	SPRR2D	baseline_SN_minus_VTA
0.276973325666667	-0.00374500038888889	1.90556914257739	0.0749947151505996	0.999517641360529	-4.25056696567493	SPRR2F	baseline_SN_minus_VTA
-0.185434480666667	0.0315410825555556	-1.00047423038156	0.332099175115031	0.999517641360529	-4.63116546951922	SPRR2H	baseline_SN_minus_VTA
0.0995208423333334	0.0474831537777778	0.527627066234739	0.60506052240963	0.999517641360529	-4.7537351425769	SPRR2I	baseline_SN_minus_VTA
0.131697456	0.0111568643333333	1.05561127196159	0.306958775583665	0.999517641360529	-4.61272798100261	SPRR2J-PS	baseline_SN_minus_VTA
0.07725398	-0.0122646614444444	0.505882113978565	0.619896767737008	0.999517641360529	-4.75769383386974	SPRR2K	baseline_SN_minus_VTA
-0.190189205	-0.0111764407777778	-1.09069233085823	0.291699204382798	0.999517641360529	-4.60059586064046	SPRR3	baseline_SN_minus_VTA
-0.264794349	0.0425356479444444	-0.877788540922027	0.393159659301875	0.999517641360529	-4.66928921099038	SPRY1	baseline_SN_minus_VTA
0.114456478	-0.0626866574166667	0.392364243084771	0.700010822443225	0.999517641360529	-4.77577107270149	SPRY2	baseline_SN_minus_VTA
-0.161025859333333	-0.0806940633333333	-0.529258516937426	0.603954476000094	0.999517641360529	-4.75343179603075	SPRY3	baseline_SN_minus_VTA
-0.119732896333333	0.0253800679444444	-0.700115454658285	0.493996131491999	0.999517641360529	-4.71687721314307	SPRY4	baseline_SN_minus_VTA
-0.297923413333333	0.0366464444444444	-1.25607373045076	0.22727447686984	0.999517641360529	-4.53945663333429	SPRYD3	baseline_SN_minus_VTA
-0.302624044333333	-0.0509321678333333	-0.753705211993995	0.462067905333674	0.999517641360529	-4.70351664163472	SPRYD4	baseline_SN_minus_VTA
0.0986436166666667	-0.0195674369444444	0.466410684635795	0.647262590315829	0.999517641360529	-4.76447528289544	SPRYD7	baseline_SN_minus_VTA
0.0328295163333333	0.104102346666667	0.123717383924005	0.903093106897872	0.999517641360529	-4.8006595124166	SPSB1	baseline_SN_minus_VTA
-0.117162387833333	0.0282565690277778	-0.895015835556988	0.384158568134209	0.999517641360529	-4.6641859031844	SPSB2	baseline_SN_minus_VTA
0.343146799	0.0142438142777778	1.40563657642627	0.179115784323164	0.999517641360529	-4.4790753389675	SPSB3	baseline_SN_minus_VTA
0.44827739	-0.0649602401388889	1.91910314699274	0.0731458864759176	0.999517641360529	-4.24395390491359	SPSB4	baseline_SN_minus_VTA
0.0704993433333334	0.0638047424166667	0.377670674741892	0.710680812615786	0.999517641360529	-4.77778876810661	SPTA1	baseline_SN_minus_VTA
-0.120292820833333	-0.00149220827777778	-0.673735241005596	0.510178317220922	0.999517641360529	-4.7231285506412	SPTAN1	baseline_SN_minus_VTA
0.0128258076666667	-0.0138837107777778	0.076837070636826	0.939713952601946	0.999517641360529	-4.8023603725613	SPTB	baseline_SN_minus_VTA
-0.0345141073333333	-0.0267718891666667	-0.200880038456911	0.843345423643392	0.999517641360529	-4.79613661718787	SPTBN1	baseline_SN_minus_VTA
0.20085939	-0.127046295944444	0.726868274410689	0.477897152777511	0.999517641360529	-4.71031731067399	SPTBN2	baseline_SN_minus_VTA
-0.254725772	0.124561971555556	-0.66258829080745	0.517106573237263	0.999517641360529	-4.72570460886071	SPTBN4	baseline_SN_minus_VTA
-0.0468688438333334	0.0141815211666667	-0.286803486576112	0.777975096992916	0.999517641360529	-4.78859616473447	SPTLC1	baseline_SN_minus_VTA
-0.273037745666667	0.00658349033333333	-2.01269313040294	0.0614429148791594	0.999517641360529	-4.19778928849909	SPTLC2	baseline_SN_minus_VTA
-0.025269151	-0.000386178222222222	-0.138020308834432	0.891961195567217	0.999517641360529	-4.79998274642004	SPTLC3	baseline_SN_minus_VTA
0.0561542546666667	-0.00571891994444445	0.300511876004592	0.767689463623487	0.999517641360529	-4.78715114161287	SPTSSA	baseline_SN_minus_VTA
