probe	gene	AveExpr
A_23_P422732	WDR63	4.46837187983333
A_23_P399116	WDR64	4.23742062570833
A_23_P11980	WDR65	4.60257753725
A_23_P363275	WDR66	7.09895302254167
A_33_P3346348	WDR67	5.97793710658333
A_23_P28466	WDR69	4.66950397045833
A_23_P164528	WDR7	7.54145562316667
A_23_P30474	WDR70	9.73741349508333
A_24_P230721	WDR73	9.70537891216667
A_33_P3265394	WDR74	7.51051723854167
A_32_P217510	WDR75	8.588770503875
A_23_P129075	WDR76	4.53620811045833
A_23_P115149	WDR77	9.55562271583333
A_33_P3379381	WDR78	6.13162710554167
A_23_P354208	WDR81	9.82520605854167
A_23_P109877	WDR82	11.28949944875
A_23_P39024	WDR83	9.808704464625
A_23_P329016	WDR85	8.16423378395833
A_33_P3341601	WDR86	9.87167906391667
A_23_P33816	WDR87	4.06094222766667
A_24_P301186	WDR89	5.54398863595833
A_23_P411833	WDR90	6.91664358525
A_23_P215132	WDR91	7.385960735
A_32_P165116	WDR92	8.89830144441667
A_32_P34876	WDR93	6.02487821016667
A_23_P333038	WDR96	3.91534007225
A_23_P108657	WDSUB1	8.48356672891667
A_24_P102895	WDTC1	7.85900840095833
A_23_P71415	WDYHV1	8.72845054283333
A_33_P3290567	WEE1	5.63463338645833
A_33_P3252804	WEE2	3.84060578741667
A_23_P106617	WFDC1	5.28151517533333
A_23_P368847	WFDC10A	3.63556682479167
A_24_P7790	WFDC10B	3.957853553
A_23_P68436	WFDC12	4.499440076375
A_24_P250507	WFDC13	3.54336152075
A_23_P218675	WFDC2	4.93776104416667
A_23_P120435	WFDC3	5.81648210883333
A_23_P102634	WFDC6	4.08554048291667
A_24_P237583	WFDC8	3.912978738125
A_23_P338410	WFDC9	3.857980514125
A_33_P3229702	WFIKKN1	9.24977336666667
A_23_P429514	WFIKKN2	5.1761340545
A_23_P121499	WFS1	9.3251354795
A_24_P307827	WHAMM	7.39725409783333
A_21_P0011397	WHAMMP2	4.919418270375
A_33_P3317558	WHAMMP3	4.18544640916667
A_33_P3423631	WHSC1	8.43917229504167
A_33_P3383756	WHSC1L1	7.89395896833333
A_24_P83183	WHSC2	7.98022482266667
A_33_P3268634	WIBG	7.36807071308333
A_32_P216520	WIF1	4.54561230391667
A_23_P330616	WIPF1	4.630352374
A_33_P3274304	WIPF2	9.085138445875
A_33_P3397840	WIPF3	5.722155317875
A_23_P141394	WIPI1	11.0215011629167
A_24_P149395	WIPI2	10.75600781125
A_23_P169097	WISP1	3.6788913255
A_23_P102611	WISP2	3.987288776
A_23_P81676	WISP3	3.917361551375
A_23_P405531	WIZ	11.7694221908333
A_33_P3280721	WLS	8.05590081933333
A_24_P769359	WNK1	8.26435352091667
A_33_P3351175	WNK2	8.82245870329167
A_32_P99055	WNK3	5.84074608616667
A_33_P3377994	WNK4	5.31142016908333
A_23_P411157	WNT1	3.79870760758333
A_23_P102117	WNT10A	4.825568826875
A_23_P162322	WNT10B	5.87133288891667
A_24_P253003	WNT11	5.33756483341667
A_23_P59807	WNT2	3.71181140704167
A_23_P138352	WNT2B	5.84020368366667
A_23_P130158	WNT3	7.99071631366667
A_33_P3417502	WNT3A	6.19738291583333
A_33_P3321070	WNT4	4.502978772875
A_23_P53588	WNT5B	9.31291603508333
A_23_P119916	WNT6	4.80348997104167
A_23_P258410	WNT7A	4.07254404616667
A_33_P3248903	WNT7B	3.74122986775
A_23_P58854	WNT8A	3.10407707566667
A_23_P52430	WNT8B	4.02349911116667
A_33_P3384058	WNT9A	4.36974391283333
A_23_P89587	WNT9B	3.98525710079167
A_33_P3274034	WRAP53	5.6583315065
A_23_P137361	WRAP73	7.87854001691667
A_23_P80122	WRB	12.0180797983333
A_23_P250813	WRN	7.905644546875
A_24_P192197	WRNIP1	9.826380253375
A_23_P4353	WSB1	12.59034310875
A_23_P259272	WSB2	11.9338693816667
A_24_P942493	WSCD1	6.62450596216667
A_23_P305914	WSCD2	5.50897761916667
A_23_P116280	WT1	3.80003386008333
A_33_P3220390	WTAP	7.42951923845833
A_33_P3381948	WTIP	5.81461675245833
A_23_P81392	WWC1	6.61281580120833
A_33_P3283122	WWC2	5.63434294058333
A_23_P34176	WWC3	9.0832699925
A_23_P71972	WWOX	5.55266887754167
A_23_P146990	WWP1	7.99117219425
A_23_P206684	WWP2	7.260235983625
A_33_P3605352	WWTR1	3.99546916054167
A_21_P0000906	WWTR1-AS1	4.031180424375
A_23_P142013	XAB2	5.83371334229167
A_24_P557479	XAF1	3.69486456695833
A_24_P315014	XAGE-4	4.76876340808333
A_24_P271696	XAGE1A	4.09359740958333
A_23_P34031	XAGE2B	4.16431285320833
A_23_P114349	XAGE3	4.13424989079167
A_24_P288779	XAGE5	4.14069837729167
A_23_P120845	XBP1	11.9471247191667
A_23_P18246	XCR1	6.53765106670833
A_33_P3222109	XG	5.41094918695833
A_33_P3222635	XGPY2	4.04511092408333
A_33_P3231187	XIAP	7.25424495525
A_32_P345659	XIRP1	4.035647797125
A_23_P108743	XIRP2	4.62748837583333
A_19_P00317451	XIST	10.0236724335
A_23_P45304	XK	7.77408928116667
A_23_P420431	XKR3	4.20420960445833
A_32_P134007	XKR4	7.75979369241667
A_33_P3397155	XKR5	4.12266279379167
A_24_P15325	XKR6	6.30527833525
A_33_P3304948	XKR7	6.853901629
A_23_P149496	XKR8	11.45512744875
A_33_P3225298	XKR9	5.06586466866667
A_32_P416161	XKRX	3.79746780670833
A_21_P0000909	XLOC_000011	11.8175479754167
A_21_P0001251	XLOC_000015	4.86202470533333
A_21_P0001661	XLOC_000036	4.36635937775
A_21_P0001664	XLOC_000041	5.10954147245833
A_21_P0000946	XLOC_000043	4.94977443195833
A_21_P0000949	XLOC_000053	5.70535704558333
A_21_P0001274	XLOC_000105	3.94859464491667
A_21_P0000968	XLOC_000175	4.502383270875
A_21_P0000913	XLOC_000222	4.34481960720833
A_21_P0001685	XLOC_000236	4.11016494520833
A_21_P0001317	XLOC_000247	4.92245679891667
A_21_P0001319	XLOC_000254	4.20255552125
A_21_P0000987	XLOC_000256	4.21255015525
A_21_P0000989	XLOC_000268	4.37682093475
A_21_P0001331	XLOC_000280	4.58960841383333
A_21_P0000993	XLOC_000292	4.17387019104167
A_21_P0001353	XLOC_000318	3.856168790375
A_21_P0000997	XLOC_000319	4.10152850741667
A_21_P0000999	XLOC_000337	7.86416291916667
A_21_P0001002	XLOC_000348	6.13370497316667
A_21_P0001365	XLOC_000350	8.24711647058333
A_21_P0000916	XLOC_000360	4.86172958945833
A_21_P0001700	XLOC_000363	6.18904594908333
A_21_P0001006	XLOC_000364	4.01025196566667
A_21_P0001016	XLOC_000391	5.62247599541667
A_21_P0001018	XLOC_000397	3.88194664733333
A_21_P0001032	XLOC_000473	4.42493316470833
A_21_P0000919	XLOC_000480	7.42368739175
A_21_P0001036	XLOC_000497	4.86118226966667
A_21_P0001709	XLOC_000505	6.27667126683333
A_21_P0001044	XLOC_000508	3.87679596858333
A_21_P0001048	XLOC_000514	4.57393011775
A_21_P0001711	XLOC_000527	8.583175119125
A_21_P0001056	XLOC_000550	5.51732502454167
A_21_P0001059	XLOC_000554	4.534784745375
A_21_P0001062	XLOC_000561	3.65105299391667
A_21_P0001064	XLOC_000563	4.16052399379167
A_21_P0000921	XLOC_000572	5.78388261895833
A_21_P0001430	XLOC_000587	3.71787175570833
A_21_P0001439	XLOC_000618	4.05254795025
A_21_P0001078	XLOC_000624	4.1545620045
A_21_P0001448	XLOC_000642	4.093315155
A_19_P00809697	XLOC_000670	4.83167498079167
A_21_P0001464	XLOC_000697	4.198189701
A_21_P0001475	XLOC_000732	3.97864202691667
A_21_P0001113	XLOC_000764	3.98807284116667
A_21_P0001116	XLOC_000766	3.75496960779167
A_21_P0001124	XLOC_000812	7.32912927554167
A_21_P0001126	XLOC_000818	3.97079337770833
A_21_P0001128	XLOC_000822	4.45934601433333
A_21_P0000931	XLOC_000856	4.66166976591667
A_21_P0001529	XLOC_000895	4.09372698554167
A_21_P0001541	XLOC_000910	4.315212113375
A_21_P0001157	XLOC_000928	3.84152051120833
A_21_P0001158	XLOC_000930	4.78667063058333
A_21_P0000933	XLOC_000948	4.16288024466667
A_21_P0001165	XLOC_000956	3.88316866258333
A_21_P0000934	XLOC_000967	4.573825986375
A_21_P0001167	XLOC_000980	4.25067405008333
A_21_P0001176	XLOC_001001	6.44076545454167
A_21_P0001179	XLOC_001030	3.58414574304167
A_21_P0001185	XLOC_001070	4.21638194983333
A_21_P0001593	XLOC_001072	4.52714617533333
A_21_P0001187	XLOC_001079	3.924217527125
A_21_P0001188	XLOC_001080	4.56199698166667
A_21_P0001191	XLOC_001084	4.648395380375
A_21_P0001748	XLOC_001108	3.86064432316667
A_21_P0001749	XLOC_001126	4.01105492120833
A_21_P0001606	XLOC_001134	4.00068830470833
A_21_P0001213	XLOC_001147	5.32740380620833
A_21_P0001214	XLOC_001151	4.93819981033333
A_21_P0001629	XLOC_001219	4.27191779420833
A_21_P0001230	XLOC_001225	4.393454546375
A_21_P0001634	XLOC_001228	3.757949227375
A_21_P0001242	XLOC_001259	4.41977833008333
A_21_P0001245	XLOC_001265	4.88324523170833
A_21_P0001817	XLOC_001331	3.58328920395833
A_21_P0002163	XLOC_001338	4.51305020520833
A_21_P0001825	XLOC_001353	3.89590798254167
A_21_P0002176	XLOC_001362	3.8176615065
A_21_P0002574	XLOC_001364	4.05898430045833
A_21_P0001845	XLOC_001393	3.57992970941667
A_21_P0002191	XLOC_001412	4.20564730125
A_21_P0002586	XLOC_001417	7.021716004625
A_21_P0001852	XLOC_001428	4.75129479383333
A_21_P0001854	XLOC_001436	5.15779110708333
A_21_P0002590	XLOC_001441	4.23029091225
A_21_P0002217	XLOC_001475	3.72264870041667
A_21_P0002220	XLOC_001483	3.31120366329167
A_21_P0001870	XLOC_001505	4.50170384154167
A_21_P0001873	XLOC_001508	4.33553483779167
A_21_P0001878	XLOC_001525	4.40671552308333
A_21_P0001775	XLOC_001532	7.21011253220833
A_19_P00316836	XLOC_001537	4.185014946375
A_21_P0002245	XLOC_001543	4.80411955141667
A_21_P0001885	XLOC_001547	4.076965408375
A_21_P0002253	XLOC_001558	4.14276503875
A_21_P0001890	XLOC_001602	4.87239610425
A_21_P0001892	XLOC_001605	4.2265257625
A_21_P0002605	XLOC_001616	3.90442761133333
A_21_P0001899	XLOC_001620	4.785339947125
A_21_P0001902	XLOC_001625	4.33904836625
A_21_P0001906	XLOC_001632	4.63405588379167
A_21_P0001780	XLOC_001666	3.71077310854167
A_21_P0002294	XLOC_001680	7.4027125305
A_21_P0002298	XLOC_001703	4.12579114170833
A_21_P0001927	XLOC_001707	3.75328020645833
A_19_P00320434	XLOC_001728	4.67746391391667
A_21_P0001936	XLOC_001755	4.51234847241667
A_21_P0002621	XLOC_001765	3.876744110375
A_21_P0001781	XLOC_001776	4.43144088933333
A_21_P0001949	XLOC_001795	4.124986349625
A_21_P0002344	XLOC_001836	4.28270490591667
A_21_P0001963	XLOC_001846	4.043448437625
A_19_P00318187	XLOC_001849	4.13043821858333
A_21_P0001986	XLOC_001928	3.73167663333333
A_21_P0002641	XLOC_001937	4.00643424870833
A_21_P0001992	XLOC_001947	5.43203994695833
A_21_P0002642	XLOC_001958	4.39465762945833
A_21_P0002005	XLOC_001963	3.71766024575
A_21_P0002393	XLOC_001964	4.08888062208333
A_21_P0002006	XLOC_001966	3.7380512505
A_21_P0002397	XLOC_001971	4.25091236029167
A_21_P0002010	XLOC_001974	4.89219863820833
A_21_P0002017	XLOC_001992	4.070073799875
A_21_P0002026	XLOC_002006	3.65096643766667
A_21_P0002649	XLOC_002010	3.59802208533333
A_21_P0002414	XLOC_002019	4.07376746545833
A_21_P0002036	XLOC_002035	4.61591949775
A_21_P0002657	XLOC_002040	4.08669102745833
A_21_P0001786	XLOC_002049	5.34575285408333
A_21_P0002046	XLOC_002076	5.09700793691667
A_21_P0002048	XLOC_002078	4.896896239875
A_21_P0001790	XLOC_002129	5.68662369695833
A_21_P0002061	XLOC_002140	6.38322782425
A_19_P00316538	XLOC_002141	4.095568241
A_19_P00322436	XLOC_002142	3.99749967254167
A_21_P0002670	XLOC_002198	5.135204499125
A_21_P0002671	XLOC_002221	4.082540293125
A_21_P0002083	XLOC_002237	4.6461085825
A_21_P0002084	XLOC_002238	3.878235351875
A_21_P0002093	XLOC_002292	3.95723218333333
A_21_P0002105	XLOC_002326	4.58124040133333
A_21_P0002106	XLOC_002335	4.28223134833333
A_21_P0002682	XLOC_002384	3.89288591825
A_21_P0002522	XLOC_002399	3.95118883416667
A_21_P0002688	XLOC_002433	4.37741725720833
A_21_P0002133	XLOC_002449	4.185260829125
A_21_P0002139	XLOC_002484	5.551874047
A_21_P0002721	XLOC_002562	3.64106739329167
A_21_P0003216	XLOC_002573	6.39030935591667
A_21_P0003220	XLOC_002588	4.38564399345833
A_21_P0002941	XLOC_002606	3.79816665004167
A_21_P0002702	XLOC_002643	7.06074173054167
A_21_P0003230	XLOC_002653	3.82608667275
A_21_P0002744	XLOC_002672	4.882123568
A_21_P0002751	XLOC_002706	3.7459807345
A_21_P0003239	XLOC_002725	3.5724543795
A_21_P0002994	XLOC_002726	3.60442142316667
A_19_P00809368	XLOC_002749	4.9418124335
A_21_P0003007	XLOC_002760	4.26932889729167
A_21_P0002705	XLOC_002769	4.528280081625
A_21_P0003024	XLOC_002793	7.300468441125
A_21_P0002776	XLOC_002856	4.21875937875
A_21_P0003040	XLOC_002865	4.25592663279167
A_21_P0002779	XLOC_002867	3.75830926345833
A_21_P0002781	XLOC_002871	3.87334013625
A_21_P0003042	XLOC_002872	8.685539449125
A_21_P0002783	XLOC_002878	3.945128726875
A_21_P0002788	XLOC_002886	3.93958934233333
A_21_P0002791	XLOC_002904	4.17799504866667
A_21_P0002801	XLOC_002912	7.17259119179167
A_21_P0002805	XLOC_002921	5.562200835625
A_21_P0003077	XLOC_002967	3.91965566108333
A_21_P0002823	XLOC_002968	4.13699792208333
A_19_P00317819	XLOC_002977	3.68757349291667
A_21_P0003097	XLOC_003021	5.53038392233333
A_21_P0002839	XLOC_003045	3.930678438875
A_21_P0003101	XLOC_003047	6.79080957729167
A_21_P0002713	XLOC_003071	3.96019897875
A_21_P0002852	XLOC_003123	4.24268868633333
A_21_P0003292	XLOC_003187	3.92518334266667
A_21_P0003142	XLOC_003199	3.76480243833333
A_21_P0003148	XLOC_003202	3.95774924908333
A_19_P00321316	XLOC_003204	5.94668059691667
A_21_P0002874	XLOC_003220	4.54748412145833
A_21_P0002716	XLOC_003226	4.06462405420833
A_21_P0003302	XLOC_003284	4.09369426841667
A_21_P0002902	XLOC_003314	4.88452604820833
A_21_P0002903	XLOC_003315	4.32258039483333
A_21_P0002906	XLOC_003326	3.9843201135
A_21_P0002719	XLOC_003337	4.11071511308333
A_21_P0003304	XLOC_003343	3.73045746358333
A_21_P0002921	XLOC_003384	4.554376274625
A_21_P0002923	XLOC_003399	5.40033641420833
A_21_P0003316	XLOC_003433	5.49746131895833
A_21_P0003570	XLOC_003453	3.75721741945833
A_19_P00316670	XLOC_003462	5.424811057125
A_21_P0003344	XLOC_003484	3.59383902533333
A_21_P0003835	XLOC_003548	3.9358059715
A_21_P0003836	XLOC_003555	3.889947358
A_19_P00318202	XLOC_003572	3.94677569104167
A_21_P0003382	XLOC_003629	3.888033770375
A_21_P0003401	XLOC_003690	4.43349098320833
A_21_P0003319	XLOC_003737	4.60905153283333
A_21_P0003419	XLOC_003738	4.56419403891667
A_21_P0003428	XLOC_003765	3.60740485066667
A_21_P0003429	XLOC_003770	3.74662389370833
A_21_P0003431	XLOC_003775	4.18155563220833
A_21_P0003866	XLOC_003803	4.76347930025
A_21_P0003435	XLOC_003824	4.90132207716667
A_21_P0003886	XLOC_003863	7.16598835695833
A_21_P0003446	XLOC_003872	6.15532928445833
A_21_P0003891	XLOC_003889	3.591879722
A_21_P0003322	XLOC_003897	4.06530235770833
A_21_P0003748	XLOC_003993	4.30002961233333
A_19_P00317287	XLOC_004018	3.279022894625
A_21_P0003490	XLOC_004040	4.90454754291667
A_21_P0003497	XLOC_004058	5.502627213625
A_21_P0003324	XLOC_004064	4.027812105
A_21_P0003512	XLOC_004087	4.22721629408333
A_21_P0003772	XLOC_004091	3.82142720525
A_21_P0003517	XLOC_004100	4.5879014505
A_21_P0003786	XLOC_004124	4.53001016466667
A_21_P0003903	XLOC_004134	4.045943167875
A_21_P0003915	XLOC_004205	4.06458294158333
A_21_P0003947	XLOC_004249	3.96381275295833
A_21_P0003950	XLOC_004259	4.43539918320833
A_21_P0004220	XLOC_004273	4.753890394875
A_21_P0003968	XLOC_004286	4.53560279604167
A_21_P0004490	XLOC_004308	3.85582334070833
A_21_P0004501	XLOC_004341	3.83236000795833
A_21_P0003989	XLOC_004344	3.99394318595833
A_21_P0003992	XLOC_004351	3.99428806645833
A_21_P0004253	XLOC_004397	3.49316955620833
A_21_P0004504	XLOC_004398	3.77738015016667
A_21_P0004259	XLOC_004412	4.01693278575
A_21_P0004264	XLOC_004421	3.94591105283333
A_21_P0004509	XLOC_004429	3.929580442125
A_21_P0004515	XLOC_004452	4.3104022065
A_21_P0004520	XLOC_004478	4.21175651325
A_21_P0004041	XLOC_004493	3.637374371
A_21_P0004045	XLOC_004509	3.98839080675
A_21_P0004047	XLOC_004512	5.1408906685
A_21_P0003929	XLOC_004525	4.19548620195833
A_21_P0004053	XLOC_004527	3.91969372370833
A_21_P0004297	XLOC_004549	4.41329917375
A_21_P0004531	XLOC_004577	4.515771492375
A_19_P00322942	XLOC_004598	4.69236497979167
A_21_P0003932	XLOC_004607	6.57515915695833
A_21_P0004325	XLOC_004625	4.39099988345833
A_21_P0004532	XLOC_004626	6.53121278583333
A_21_P0004088	XLOC_004706	4.09089915716667
A_21_P0004361	XLOC_004726	4.32330153416667
A_21_P0004100	XLOC_004734	4.17426489708333
A_21_P0004106	XLOC_004743	4.81078639066667
A_21_P0004117	XLOC_004765	4.023134875375
A_21_P0004123	XLOC_004794	5.55417615
A_21_P0003934	XLOC_004800	4.21180903741667
A_21_P0004387	XLOC_004822	4.39510102016667
A_21_P0004388	XLOC_004823	3.45235091283333
A_19_P00320194	XLOC_004829	3.81049072191667
A_21_P0004131	XLOC_004835	3.91802595516667
A_21_P0004132	XLOC_004844	5.27754506325
A_21_P0003937	XLOC_004849	3.90757628683333
A_21_P0003939	XLOC_004860	4.13572982641667
A_21_P0004141	XLOC_004882	5.27939402929167
A_21_P0004143	XLOC_004886	4.38325273458333
A_21_P0004147	XLOC_004896	6.73984077891667
A_21_P0004416	XLOC_004900	4.48834158070833
A_19_P00805108	XLOC_004905	3.625510614
A_21_P0004417	XLOC_004907	3.85507752033333
A_21_P0004418	XLOC_004908	7.99662358291667
A_21_P0004149	XLOC_004916	4.73615661470833
A_21_P0004421	XLOC_004924	4.18810617883333
A_21_P0004164	XLOC_004944	3.71819883870833
A_19_P00315905	XLOC_004951	4.11275199758333
A_21_P0004169	XLOC_004961	3.9134268495
A_21_P0004170	XLOC_004962	3.71934078658333
A_21_P0004173	XLOC_004965	3.90209965566667
A_21_P0004439	XLOC_004984	4.66450011683333
A_19_P00320970	XLOC_005020	5.88549560125
A_21_P0004450	XLOC_005028	3.66323909270833
A_21_P0004456	XLOC_005049	5.77901224908333
A_21_P0004575	XLOC_005052	4.48956808770833
A_21_P0004186	XLOC_005056	4.10212106366667
A_21_P0004479	XLOC_005110	9.90113881154167
A_21_P0004815	XLOC_005125	5.23868652816667
A_21_P0004831	XLOC_005155	3.67361247025
A_21_P0004842	XLOC_005181	4.21154586416667
A_21_P0004636	XLOC_005184	5.16302896845833
A_21_P0004862	XLOC_005214	7.210969541125
A_21_P0004638	XLOC_005225	6.47583853375
A_21_P0004598	XLOC_005299	3.89721918175
A_21_P0004653	XLOC_005306	4.02659582879167
A_21_P0004654	XLOC_005315	4.95044107754167
A_19_P00802433	XLOC_005327	5.62204074704167
A_21_P0004656	XLOC_005329	3.61935554254167
A_21_P0004658	XLOC_005340	4.07594252125
A_21_P0004659	XLOC_005341	3.90998381525
A_21_P0004660	XLOC_005343	4.23099355391667
A_21_P0004603	XLOC_005421	4.12055166525
A_21_P0004921	XLOC_005429	6.05876393333333
A_21_P0004681	XLOC_005454	4.06075077116667
A_21_P0005134	XLOC_005466	4.01195755754167
A_21_P0005135	XLOC_005478	4.22585987208333
A_21_P0004604	XLOC_005485	3.82090679291667
A_21_P0004966	XLOC_005524	4.36541919929167
A_21_P0004969	XLOC_005539	4.927886602875
A_21_P0004710	XLOC_005545	4.32918720145833
A_21_P0004981	XLOC_005567	4.87948911229167
A_21_P0004721	XLOC_005589	3.30809084733333
A_19_P00317144	XLOC_005595	4.11900829383333
A_21_P0004729	XLOC_005602	3.85986838583333
A_21_P0004999	XLOC_005607	4.09821866379167
A_21_P0004730	XLOC_005610	3.60616860275
A_21_P0005005	XLOC_005621	3.74608715354167
A_19_P00802759	XLOC_005690	10.7892716116667
A_21_P0004610	XLOC_005740	4.208602324
A_19_P00321360	XLOC_005747	4.70158161208333
A_21_P0004759	XLOC_005757	4.23193130741667
A_21_P0004612	XLOC_005773	3.86572193508333
A_21_P0004613	XLOC_005777	3.63020379233333
A_19_P00327415	XLOC_005798	4.94810921804167
A_21_P0005174	XLOC_005807	4.48140505054167
A_19_P00316185	XLOC_005810	5.22601234495833
A_21_P0005082	XLOC_005912	3.61585210433333
A_19_P00321348	XLOC_005921	5.28692719470833
A_21_P0004807	XLOC_005935	3.792887727125
A_21_P0005095	XLOC_005942	3.80115533508333
A_19_P00321403	XLOC_005952	4.11276949825
A_21_P0005215	XLOC_005991	7.68973228595833
A_21_P0005555	XLOC_006043	3.960535624875
A_21_P0005227	XLOC_006059	4.142461190125
A_21_P0005234	XLOC_006102	4.096113302375
A_21_P0005384	XLOC_006112	3.95456259316667
A_21_P0005237	XLOC_006139	3.719955961125
A_21_P0005407	XLOC_006187	5.96917882408333
A_21_P0005196	XLOC_006195	4.00393988116667
A_21_P0005417	XLOC_006210	4.24148813958333
A_21_P0005423	XLOC_006229	3.87514650820833
A_21_P0005261	XLOC_006255	3.75676477154167
A_21_P0005267	XLOC_006285	5.87100729379167
A_21_P0005272	XLOC_006315	4.10709872158333
A_21_P0005461	XLOC_006326	6.96586946095833
A_21_P0005469	XLOC_006350	5.31566837025
A_21_P0005597	XLOC_006364	4.03618045929167
A_21_P0005485	XLOC_006389	4.00540876120833
A_21_P0005607	XLOC_006520	4.276590245125
A_21_P0005608	XLOC_006525	5.15435881483333
A_21_P0005321	XLOC_006548	4.04289254270833
A_21_P0005200	XLOC_006568	4.097738670125
A_21_P0005653	XLOC_006705	5.879184601125
A_21_P0005654	XLOC_006709	4.29322124258333
A_21_P0005662	XLOC_006726	4.02717165495833
A_19_P00316667	XLOC_006756	4.069972187875
A_21_P0005615	XLOC_006775	6.96786692983333
A_21_P0005693	XLOC_006790	5.5367071725
A_21_P0005708	XLOC_006817	4.41980570354167
A_21_P0005940	XLOC_006833	4.45558617679167
A_21_P0005717	XLOC_006838	3.84706884870833
A_21_P0005722	XLOC_006844	4.58642878295833
A_21_P0005727	XLOC_006850	4.099838577625
A_21_P0005728	XLOC_006852	5.30031657891667
A_21_P0005735	XLOC_006870	3.93444183658333
A_21_P0005768	XLOC_006935	4.63016932775
A_21_P0005957	XLOC_006951	3.99665311425
A_21_P0005621	XLOC_006980	6.45253754395833
A_19_P00320343	XLOC_007052	4.26406212166667
A_21_P0005818	XLOC_007054	4.83604624279167
A_21_P0005624	XLOC_007093	4.76170508775
A_21_P0005627	XLOC_007123	3.71267434870833
A_21_P0005973	XLOC_007182	3.95761542666667
A_21_P0005899	XLOC_007205	4.622366629
A_21_P0005631	XLOC_007219	4.28162086745833
A_21_P0005997	XLOC_007268	5.55334861245833
A_21_P0005998	XLOC_007280	5.667079963875
A_19_P00321342	XLOC_007290	5.30280316595833
A_21_P0005988	XLOC_007306	3.88817221166667
A_21_P0006147	XLOC_007354	4.25551285941667
A_21_P0006019	XLOC_007408	4.446798908375
A_21_P0006021	XLOC_007420	4.08217286295833
A_21_P0006171	XLOC_007438	4.60996714725
A_21_P0006027	XLOC_007451	5.23109182995833
A_21_P0006028	XLOC_007458	4.04256798929167
A_21_P0006031	XLOC_007465	4.32461520395833
A_21_P0006032	XLOC_007466	4.48898192908333
A_21_P0006362	XLOC_007502	4.82069389175
A_21_P0006372	XLOC_007562	4.23248125208333
A_21_P0006245	XLOC_007615	4.32421989045833
A_21_P0006262	XLOC_007676	4.281832601875
A_21_P0006271	XLOC_007703	4.34488897370833
A_21_P0006078	XLOC_007710	4.74780825429167
A_21_P0006079	XLOC_007722	5.40192602645833
A_21_P0006273	XLOC_007724	5.51846078029167
A_21_P0006080	XLOC_007727	3.95705283970833
A_21_P0006280	XLOC_007739	3.94162773291667
A_21_P0006380	XLOC_007745	4.65481071008333
A_21_P0006081	XLOC_007747	3.51542772091667
A_21_P0006086	XLOC_007769	5.406148178125
A_21_P0006088	XLOC_007770	5.00152073091667
A_21_P0006388	XLOC_007813	4.56297862841667
A_21_P0006474	XLOC_007909	4.679199939
A_21_P0006560	XLOC_007960	4.312944583125
A_21_P0006403	XLOC_007962	3.77321426591667
A_21_P0006563	XLOC_008001	5.191212138875
A_21_P0006504	XLOC_008005	4.11353022808333
A_21_P0006426	XLOC_008013	6.05096826754167
A_21_P0006428	XLOC_008021	4.316158170125
A_21_P0006569	XLOC_008047	11.4287495808333
A_21_P0006572	XLOC_008061	5.58460602420833
A_21_P0006434	XLOC_008074	4.51101701170833
A_19_P00320275	XLOC_008079	6.44371764475
A_21_P0006574	XLOC_008081	3.51214497275
A_21_P0006521	XLOC_008100	4.068521649875
A_21_P0006525	XLOC_008111	5.76483168783333
A_21_P0006577	XLOC_008118	3.78831831641667
A_21_P0006578	XLOC_008151	4.112311997375
A_21_P0006458	XLOC_008205	3.78422975816667
A_21_P0006462	XLOC_008222	4.20011453470833
A_21_P0006463	XLOC_008236	5.53167979483333
A_21_P0006590	XLOC_008276	3.96797359233333
A_21_P0006596	XLOC_008300	3.75806359291667
A_21_P0007041	XLOC_008338	4.938130771375
A_19_P00315529	XLOC_008370	4.13207086216667
A_21_P0006645	XLOC_008371	3.943788904
A_21_P0006614	XLOC_008389	3.60113325654167
A_21_P0007054	XLOC_008433	4.11353714754167
A_21_P0006859	XLOC_008456	3.87370255779167
A_21_P0006871	XLOC_008481	5.522711183125
A_21_P0007061	XLOC_008489	3.78462808595833
A_21_P0007065	XLOC_008501	4.612892137875
A_21_P0006690	XLOC_008539	5.93693640816667
A_21_P0007074	XLOC_008585	4.037277739125
A_21_P0007075	XLOC_008604	3.972601639375
A_21_P0006914	XLOC_008617	10.3285702552083
A_21_P0006706	XLOC_008629	3.94318229916667
A_21_P0006711	XLOC_008648	4.24237363675
A_21_P0006619	XLOC_008662	6.968581696375
A_21_P0006620	XLOC_008667	6.28269529395833
A_21_P0007092	XLOC_008691	4.507218998625
A_21_P0006726	XLOC_008700	3.45892707758333
A_21_P0006624	XLOC_008725	4.472897364125
A_21_P0006966	XLOC_008729	3.72356193825
A_21_P0006740	XLOC_008751	3.88864349895833
A_21_P0006976	XLOC_008752	5.63044528495833
A_21_P0006741	XLOC_008762	3.57291295658333
A_21_P0006982	XLOC_008769	5.291364003125
A_21_P0006749	XLOC_008790	3.884346087
A_21_P0006750	XLOC_008791	4.17659675429167
A_21_P0006756	XLOC_008805	4.7619337665
A_21_P0006762	XLOC_008823	3.90903899204167
A_21_P0007106	XLOC_008844	3.907810246625
A_21_P0007109	XLOC_008873	4.483775326625
A_21_P0006779	XLOC_008901	3.685255869125
A_21_P0006626	XLOC_008916	6.914104364
A_21_P0006784	XLOC_008917	3.70327933216667
