Name	pathway	ES	NES	nominal_p	FDR	FWER p-val	Tag %	Gene %	leading_genes
prerank	Synthesis of bile acids and bile salts via 27-hydroxycholesterol	0.3172237856012139	0.8689599667055574	0.6379647749510763	0.847011657152675	1.0	3/12	10.26%	HSD3B7;RXRA;CYP7B1
prerank	Degradation of beta-catenin by the destruction complex	-0.20998447218326652	-0.8688668459114517	0.6973180076628352	0.9637410855929349	1.0	15/69	17.85%	PSMC1;SKP1;PSMA3;PPP2R5E;PPP2R5C;PSMA7;PSMA6;PSMB4;RPS27A;RBX1;PSMB7;PSMA2;ZRANB1;PSMC6;FRAT2
prerank	Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer	-0.22172575778417347	-0.8688565539811158	0.6971544715447154	0.9618008841129918	1.0	12/50	18.38%	EP300;WWTR1;YBX1;SP1;TRIM33;SMAD4;RPS27A;ATP1B4;TFDP1;CCNC;SNW1;CDK8
prerank	Metabolism of non-coding RNA	-0.2248699295111745	-0.868826817916539	0.6895161290322581	0.9579507693624243	1.0	17/48	26.18%	SNRPG;NUP50;NCBP2;RANBP2;TGS1;SNRPE;SNRPD1;GEMIN5;SEH1L;NUP54;SNRPF;NUP153;PHAX;NUP88;NUP35;GEMIN2;SMN1
prerank	snRNP Assembly	-0.2248699295111745	-0.868826817916539	0.6895161290322581	0.9579507693624243	1.0	17/48	26.18%	SNRPG;NUP50;NCBP2;RANBP2;TGS1;SNRPE;SNRPD1;GEMIN5;SEH1L;NUP54;SNRPF;NUP153;PHAX;NUP88;NUP35;GEMIN2;SMN1
prerank	TICAM1-dependent activation of IRF3/IRF7	0.31477349951222544	0.8685688011819231	0.6450304259634888	0.8468332112302736	1.0	3/13	11.67%	TLR3;IRF3;UBA52
prerank	Dectin-2 family	0.27507916804098154	0.8680137350220825	0.6714579055441479	0.8468837753467616	1.0	12/22	37.48%	CLEC4A;CLEC4D;FCER1G;MUC1;MUC4;MUC16;FYN;LYN;CLEC4C;PLCG2;MUC5B;MUC7
prerank	Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways	0.21839992392676658	0.8675722023852971	0.6989690721649484	0.8466790818012025	1.0	15/53	23.62%	CASP4;PSTPIP1;RELA;NFKB2;BCL2L1;MAPK11;UBA52;CARD9;AAMP;HMOX1;UBE2V1;MAPK12;RIPK2;CASP9;IKBKG
prerank	Activation of the TFAP2 (AP-2) family of transcription factors	-0.3312979000317512	-0.8670240652930714	0.6293279022403259	0.9604802283670459	1.0	7/11	33.58%	EP300;YEATS4;TFAP2E;TFAP2A;WWOX;CITED1;CREBBP
prerank	SUMOylation of RNA binding proteins	0.2288755084557249	0.8668250059042422	0.6724470134874759	0.8472378443384156	1.0	15/42	21.91%	RING1;NUP214;AAAS;NUP210;NUP188;NUP155;TPR;HNRNPK;CBX4;NUP93;SEC13;RAE1;NUP160;PHC2;CBX8
prerank	IRAK1 recruits IKK complex upon TLR7/8 or 9 stimulation	-0.303117440982286	-0.8660380479395238	0.6406570841889117	0.9591042262069811	1.0	4/14	18.75%	PELI1;RPS27A;CHUK;IKBKB
prerank	IRAK1 recruits IKK complex	-0.303117440982286	-0.8660380479395238	0.6406570841889117	0.9591042262069811	1.0	4/14	18.75%	PELI1;RPS27A;CHUK;IKBKB
prerank	Mismatch Repair	-0.2962159689432368	-0.8659133409912931	0.6402569593147751	0.9574795155391129	1.0	7/15	28.96%	RPA3;RPA2;MLH1;POLD1;PCNA;MSH2;MSH6
prerank	Dimerization of procaspase-8	0.341753569849491	0.8657036448333421	0.6324110671936759	0.8464681426983902	1.0	2/10	7.33%	CFLAR;FASLG
prerank	CASP8 activity is inhibited	0.341753569849491	0.8657036448333421	0.6324110671936759	0.8464681426983902	1.0	2/10	7.33%	CFLAR;FASLG
prerank	Regulation by c-FLIP	0.341753569849491	0.8657036448333421	0.6324110671936759	0.8464681426983902	1.0	2/10	7.33%	CFLAR;FASLG
prerank	CHD chromatin remodelers	-0.19414635364384486	-0.8655501694283645	0.7869822485207101	0.9564140687297935	1.0	15/95	13.57%	SF3A1;SNRPG;SUMO1;NQO1;NR2F2;EP300;ZNF592;SMNDC1;SNRPE;SNRPB2;SNRPD1;CBX1;U2SURP;CTCF;CTR9
prerank	ATP-dependent chromatin remodelers	-0.18545001153837862	-0.8648288623605033	0.7923387096774194	0.9562859010040273	1.0	20/124	13.86%	SF3A1;BCL11A;SNRPG;BCL7B;SMARCE1;SUMO1;NQO1;NR2F2;EP300;ZNF592;SMNDC1;SNRPE;SNRPB2;SNRPD1;PBRM1;CBX1;U2SURP;CTCF;CTR9;SS18L1
prerank	Mismatch repair (MMR) directed by MSH2:MSH3 (MutSbeta)	-0.2997830287306047	-0.8637880292893226	0.6378947368421053	0.9570011650598688	1.0	6/14	26.84%	RPA3;RPA2;MLH1;POLD1;PCNA;MSH2
prerank	EGFR downregulation	0.24796263990671769	0.8633117868098815	0.694672131147541	0.8505072228958852	1.0	7/29	13.14%	BTC;EGFR;AREG;PTPRK;SH3GL1;UBA52;SPRY1
prerank	Toll Like Receptor 9 (TLR9) Cascade	0.19204708175649032	0.8626252273451125	0.782608695652174	0.8509585223203517	1.0	21/103	18.39%	DUSP4;PPP2R1B;RELA;AGER;MAPK3;N4BP1;NFKB2;S100A12;PPP2R1A;MAPKAPK2;TP53;MAPK7;MAPK11;MAP2K7;UBA52;NKIRAS2;DUSP3;SAA1;TNIP2;UBE2V1;MAPKAPK3
prerank	Class B/2 (Secretin family receptors)	0.2013555332240095	0.862092015255881	0.741304347826087	0.8510271163730283	1.0	15/83	14.87%	GNB3;PTH2;GLP2R;GNG8;SMO;RAMP2;SHH;DHH;VIP;UCN2;WNT7B;WNT1;GNG3;GNG4;FZD9
prerank	Platelet sensitization by LDL	-0.2827660358557649	-0.8615015729064505	0.6309523809523809	0.9606317962036399	1.0	3/17	7.23%	LRP8;PPP2R5E;PPP2R5C
prerank	Somatic hypermutation of immunoglobulin genes by error-prone mismatch repair (MMR)	-0.2671055729887529	-0.8605969084721046	0.651031894934334	0.9608327748124996	1.0	12/22	35.87%	REV1;REV3L;RPS27A;MLH1;RFC4;PCNA;MSH2;MSH6;RFC3;POLI;UBB;MAD2L2
prerank	Gap-filling DNA repair synthesis and ligation in TC-NER	-0.2161912259097704	-0.8605476803565829	0.7233201581027668	0.9590649072877078	1.0	11/59	13.67%	RPA3;MNAT1;RPA2;GTF2H5;POLE4;CCNH;POLK;RPS27A;RBX1;ERCC2;CDK7
prerank	Regulation of PD-L1(CD274) Post-translational modification	-0.20162107636817705	-0.8600032494675508	0.7911025145067698	0.9584384691932527	1.0	17/80	18.98%	CUL3;YWHAG;PSMC1;SKP1;PSMA3;PSMA7;PSMA6;PSMB4;DERL2;RPS27A;RBX1;PSMB7;PSMA2;SPOP;PSMC6;PRKAB2;NEK2
prerank	Formation of the dystrophin-glycoprotein complex (DGC)	-0.23850851415247784	-0.8598191460341672	0.7142857142857143	0.956929823121224	1.0	7/36	10.07%	SGCZ;SSPN;ACTA2;DMD;SGCE;ACTG1;SGCB
prerank	Transport of the SLBP independent Mature mRNA	0.24910243499511578	0.8597363023049429	0.6596153846153846	0.8549642366693015	1.0	11/29	20.60%	NUP214;AAAS;NUP210;NUP188;NUP155;NXF1;TPR;NUP93;SEC13;RAE1;NUP160
prerank	Resolution of Sister Chromatid Cohesion	-0.18890758242213865	-0.8593551391111657	0.7777777777777778	0.9561067105159603	1.0	17/113	13.06%	ERCC6L;RANBP2;PDS5B;MIS12;TUBA3D;PPP2R5E;BUB3;TUBA1B;STAG2;PPP2R5C;TUBB2B;CKAP5;TUBA3C;MAPRE1;SEH1L;SPC24;CENPK
prerank	PI-3K cascade:FGFR2	-0.2699637465519017	-0.8592777027460253	0.6567164179104478	0.9543798788749333	1.0	8/23	20.10%	FGF1;FGF9;PIK3CA;GAB1;FGF2;FGF20;FRS2;FGF16
prerank	Mitochondrial Fatty Acid Beta-Oxidation	-0.24096601669995663	-0.8584829665648641	0.687984496124031	0.9543416033991756	1.0	10/34	19.86%	ACADM;NDUFAB1;ACOT1;PCTP;ACSM3;ACADL;MMAA;DECR1;ACOT11;DBI
prerank	SUMOylation of DNA methylation proteins	-0.2913500879097	-0.8582534597299327	0.6666666666666666	0.9529876893001615	1.0	3/16	7.86%	SUMO1;DNMT1;BMI1
prerank	Signal attenuation	0.3282467840747153	0.8581587327645102	0.6384180790960452	0.857261344612725	1.0	2/10	3.63%	SHC1;MAPK3
prerank	Synthesis of PIPs at the plasma membrane	0.2164008510530938	0.8581561455188709	0.7322515212981744	0.8562049569157814	1.0	11/52	19.26%	INPPL1;PIK3CD;INPP5J;MTMR6;PIP5K1C;SYNJ2;PIK3C2B;PIK3R1;PLEKHA5;MTMR8;PIK3R5
prerank	Recycling pathway of L1	0.22399994762003048	0.8578849137276472	0.6863543788187373	0.8557383847820029	1.0	17/42	29.43%	AP2B1;L1CAM;AP2S1;EZR;TUBB4A;KIF4A;RPS6KA4;AP2A1;ACTB;TUBAL3;SRC;MAPK1;SH3GL2;RPS6KA1;RPS6KA2;AP2M1;TUBB1
prerank	Kinesins	0.21253484007721343	0.8562998855804005	0.7202380952380952	0.8579980901054696	1.0	21/58	26.24%	KIFC2;KLC3;KIF26A;KIF16B;TUBB4A;KIF4A;KIF3B;KLC1;KIF13B;KIF21B;KLC4;KIF18A;KIF1C;KIF2A;TUBAL3;KLC2;KIF12;KIF9;KIF3A;KIF19;KIF1A
prerank	TNFR1-induced proapoptotic signaling	0.2641750750321461	0.856239376503559	0.6845238095238095	0.8570724255063652	1.0	3/23	5.01%	RNF31;MIB2;RBCK1
prerank	Transcriptional Regulation by VENTX	0.23510846752724623	0.8560766819769637	0.7241379310344828	0.8563704454839809	1.0	8/35	17.99%	RELA;ANAPC7;EHMT2;TP53;ANAPC1;ANAPC2;MOV10;CSF1R
prerank	E3 ubiquitin ligases ubiquitinate target proteins	-0.2324201429441339	-0.8560585014474812	0.694980694980695	0.9562513247177318	1.0	7/42	15.31%	TMEM129;PEX12;PEX13;RPS27A;CTR9;UBE2D2;UBE2B
prerank	Differentiation of naive CD4+ T cells to T helper 1 cells (Th1 cells)	0.30233433734939763	0.8559972694270469	0.6496945010183299	0.8554871405517307	1.0	13/13	69.79%	IL12RB2;IFNG;TBX21;CXCR3;STAT1;IL4;NFATC1;TPST2;RUNX1;CCL3;STAT4;TNF;RUNX3
prerank	Metabolism of steroids	-0.17993291559723812	-0.855557530654577	0.782520325203252	0.9555830601248662	1.0	23/141	13.53%	INSIG1;AKR1C3;NSDHL;CYP27B1;TGS1;CH25H;SRD5A1;SUMO2;RAN;AKR1C4;MTF1;SEC24B;SP1;LBR;GGPS1;FDX1;LRP2;FABP6;FDPS;DHCR24;IDI1;AKR1C1;STARD4
prerank	p53-Dependent G1/S DNA damage checkpoint	0.2175102649178155	0.8545501361734378	0.7151898734177216	0.8563141772839935	1.0	8/51	11.67%	PCBP4;ZNF385A;CDK2;ATM;TP53;PSMC4;PSMC3;UBA52
prerank	p53-Dependent G1 DNA Damage Response	0.2175102649178155	0.8545501361734378	0.7151898734177216	0.8563141772839935	1.0	8/51	11.67%	PCBP4;ZNF385A;CDK2;ATM;TP53;PSMC4;PSMC3;UBA52
prerank	Xenobiotics	-0.26259161507666456	-0.8537488758595632	0.6692456479690522	0.957841413819463	1.0	9/21	29.56%	CYP2F1;CYP2J2;CYP2A13;CYP2W1;CYP1A2;CYP2C18;CYP2B6;ARNT;AHR
prerank	RHO GTPases activate IQGAPs	-0.2476792468865029	-0.8536765788175568	0.6961538461538461	0.9561362066493764	1.0	6/29	11.71%	CDC42;TUBA3D;TUBA1B;ACTG1;TUBB2B;TUBA3C
prerank	HCMV Early Events	0.199689993491324	0.8524126986693132	0.7455621301775148	0.8597412814184684	1.0	13/71	11.40%	NUP214;EGFR;DAXX;TBL1X;GPS2;AAAS;NUP210;DYNC1H1;TUBB4A;NUP188;RBBP7;NUP155;TPR
prerank	Signaling by PDGFR in disease	0.27243147034737475	0.8523511008172446	0.6612903225806451	0.8588100861431603	1.0	9/20	26.31%	NRAS;HRAS;STAT3;PIK3R1;ETV6;BIN2;SOS1;GRB2;WDR48
prerank	Formation of HIV elongation complex in the absence of HIV Tat	-0.23306646145965473	-0.8516522379354775	0.6859344894026975	0.9590282151085691	1.0	7/36	13.88%	MNAT1;NCBP2;GTF2H5;CCNH;ERCC2;CDK7;GTF2F2
prerank	Basigin interactions	0.25791302272111843	0.8514869009059677	0.701171875	0.8594981966403419	1.0	6/25	14.10%	ITGA3;BSG;L1CAM;PPIL2;SLC16A3;ATP1B2
prerank	Nephrin family interactions	0.26540131648438614	0.8504591892881317	0.702355460385439	0.8604346593694538	1.0	6/22	15.04%	KIRREL3;ACTN4;SPTAN1;ACTN1;PIK3R1;KIRREL2
prerank	Nuclear Pore Complex (NPC) Disassembly	0.24374545998456448	0.8502840386266315	0.6941176470588235	0.859752853981812	1.0	10/31	20.60%	NUP214;AAAS;NUP210;NUP188;NUP155;TPR;NUP93;SEC13;RAE1;NUP160
prerank	Induction of Cell-Cell Fusion	0.3123127837693266	0.8492039211778406	0.6740442655935613	0.8608969930157445	1.0	6/12	37.31%	ANO4;ANO3;ANO9;ANO8;ANO10;TMPRSS2
prerank	Hormone ligand-binding receptors	-0.3283834615746271	-0.8491791484307768	0.6542239685658153	0.9628303727815005	1.0	5/10	22.12%	TSHB;GPHA2;FSHR;LHB;GPHB5
prerank	FCGR3A-mediated IL10 synthesis	0.23824399647035766	0.8486943974289742	0.6953907815631263	0.8608897811533551	1.0	14/35	24.41%	PLCG1;PRKAR1B;FCGR2A;PRKACA;ADCY1;AHCYL1;PRKAR2A;CD247;ITPR3;CD3G;PRKACG;SRC;IGLV1-44;ADCY6
prerank	PCP/CE pathway	-0.2024107431867862	-0.8480037718745859	0.7777777777777778	0.9635122901399737	1.0	14/77	17.52%	FZD1;FZD3;PSMC1;FZD8;PSMA3;PSMA7;PSMA6;PSMB4;RPS27A;PSMB7;PSMA2;CLTA;PRKCA;PSMC6
prerank	Regulation of PD-L1(CD274) transcription	0.2358445926279663	0.8477340871818495	0.7380952380952381	0.8617303037733308	1.0	7/37	10.51%	RELA;NFKB2;TCF7;TEAD2;TEAD3;STAT3;RBBP7
prerank	ER Quality Control Compartment (ERQC)	0.2730615425740829	0.8472403173535729	0.6709401709401709	0.861635405416745	1.0	6/20	20.47%	OS9;EDEM2;UBA52;UGGT2;RNF5;MAN1B1
prerank	Processing of Intronless Pre-mRNAs	-0.2717397169828861	-0.8472257940307755	0.6859344894026975	0.9633874750844867	1.0	8/20	24.07%	CSTF2T;NCBP2;CPSF3;FIP1L1;CLP1;PAPOLA;PCF11;CSTF3
prerank	Negative regulators of DDX58/IFIH1 signaling	-0.23622470278564225	-0.8469822045409433	0.716024340770791	0.9620506700529579	1.0	8/34	16.25%	ISG15;TRAF3;TAX1BP1;IFIH1;ATG5;RPS27A;UBE2D2;ITCH
prerank	Transcription-Coupled Nucleotide Excision Repair (TC-NER)	-0.2024812842041271	-0.846728347426661	0.7640232108317214	0.9607567938837732	1.0	15/73	16.60%	RPA3;ERCC5;MNAT1;RPA2;GTF2H5;COPS3;POLE4;CCNH;POLK;RPS27A;RBX1;ERCC2;CDK7;COPS2;COPS4
prerank	Transport of Mature Transcript to Cytoplasm	-0.19998268393685217	-0.8465231531025524	0.7775628626692457	0.9593705258180719	1.0	20/77	19.61%	NUP50;EIF4E;SLU7;NCBP2;RANBP2;CPSF3;THOC6;RBM8A;FIP1L1;THOC2;CDC40;MAGOH;U2AF1;SEH1L;SRSF4;NUP54;NXT1;NUP153;FYTTD1;GLE1
prerank	RNA Polymerase II Transcription Elongation	-0.21765496301549897	-0.8463047461484428	0.733201581027668	0.9561633546018703	1.0	9/48	13.88%	MNAT1;NCBP2;GTF2H5;CCNH;MLLT3;ERCC2;CTR9;CDK7;GTF2F2
prerank	Formation of RNA Pol II elongation complex	-0.21765496301549897	-0.8463047461484428	0.733201581027668	0.9561633546018703	1.0	9/48	13.88%	MNAT1;NCBP2;GTF2H5;CCNH;MLLT3;ERCC2;CTR9;CDK7;GTF2F2
prerank	ABC transporters in lipid homeostasis	0.276113714979935	0.8457099836612962	0.6716101694915254	0.8636274668308631	1.0	4/18	11.46%	APOA1;ABCA7;ABCD1;ABCA10
prerank	Interleukin-10 signaling	-0.2288079963232571	-0.844968247868322	0.7188118811881188	0.9572439806209262	1.0	16/39	32.10%	TNFRSF1B;CXCL1;CCL2;TNFRSF1A;CSF3;CCR1;IL12B;LIF;JAK1;IL1A;CSF2;IL1RN;CCR5;IL10;CCL19;PTAFR
prerank	ERBB2 Activates PTK6 Signaling	0.30529366411256825	0.8446775076295071	0.6849593495934959	0.8646518735252415	1.0	4/13	18.88%	BTC;EGFR;ERBB4;NRG1
prerank	HIV Life Cycle	-0.17878946825468267	-0.8443052328591372	0.8347107438016529	0.9569192932973787	1.0	23/133	15.48%	NUP50;VPS4B;TAF9;MNAT1;NCBP2;RANBP2;GTF2A2;GTF2H5;RAN;TAF7;GTF2B;CCNH;XRCC4;TAF3;RPS27A;SEH1L;GTF2E2;ERCC2;CDK7;GTF2F2;TAF1L;NMT2;NUP54
prerank	Transport of the SLBP Dependant Mature mRNA	0.24351324742529568	0.8435301722885334	0.68762278978389	0.8659070167212861	1.0	11/30	20.60%	NUP214;AAAS;NUP210;NUP188;NUP155;NXF1;TPR;NUP93;SEC13;RAE1;NUP160
prerank	Apoptosis	0.17656461322084432	0.8428762629409097	0.8622129436325678	0.86614973993018	1.0	26/152	13.81%	CFLAR;MAPK3;DBNL;FASLG;GZMB;BAD;STAT3;DAPK3;BCL2L1;TP53;BAK1;SPTAN1;DFFA;ADD1;PSMC4;PSMC3;PRKCD;DAPK2;UBA52;MAGED1;GSDMD;AKT2;VIM;BMF;GSN;CASP6
prerank	HuR (ELAVL1) binds and stabilizes mRNA	0.33615961792802856	0.8428507375524225	0.65625	0.8651553661604748	1.0	3/10	12.49%	NUP214;PRKCD;ELAVL1
prerank	Protein methylation	-0.3123628910572739	-0.8426970019028032	0.6864754098360656	0.95851859780046	1.0	5/11	28.27%	KIN;CAMKMT;METTL21A;ETFB;CALM1
prerank	Ribavirin ADME	-0.3259435656663401	-0.8426701084441038	0.6803118908382066	0.9567456385968292	1.0	3/10	18.22%	SLC28A2;SLC29A3;ADK
prerank	SARS-CoV-2 activates/modulates innate and adaptive immune responses	-0.18322175485600448	-0.8401585408076867	0.8274428274428275	0.9603879090228434	1.0	23/106	19.38%	NLRP3;NUP50;ISG15;RANBP2;IL17F;TRAF3;SEC24B;IFNAR1;NOD2;IFNA4;SFTPD;IFIH1;RPS27A;SEH1L;HSP90AA1;G3BP1;NUP54;IRAK2;CHUK;NOD1;IKBKB;NUP153;G3BP2
prerank	Nucleotide Excision Repair	-0.18774254484478098	-0.8400209595928124	0.7916666666666666	0.9589058303639499	1.0	22/105	17.05%	RPA3;ERCC5;MNAT1;RPA2;SUMO1;GTF2H5;SUMO2;COPS3;SUMO3;POLE4;CCNH;POLK;INO80D;RPS27A;RBX1;YY1;ERCC2;CDK7;COPS2;COPS4;CETN2;ACTL6A
prerank	RA biosynthesis pathway	-0.26922030339441594	-0.8395052823698773	0.7055084745762712	0.9582105486854076	1.0	5/19	18.48%	AKR1C3;CYP26B1;RDH11;ADH1C;ADH4
prerank	Early Phase of HIV Life Cycle	0.30287333209180467	0.8377650684840979	0.6827852998065764	0.8741166987785539	1.0	3/13	15.53%	CXCR4;LIG1;HMGA1
prerank	PI-3K cascade:FGFR1	-0.26591160134019615	-0.8375749639441841	0.6954128440366972	0.9605411838498846	1.0	7/21	17.54%	FGF1;FGF9;PIK3CA;GAB1;FGF2;FGF20;FRS2
prerank	G1/S-Specific Transcription	-0.24000452221346869	-0.837316996405167	0.7168674698795181	0.9592579188785587	1.0	13/29	31.24%	RRM2;LIN54;TFDP1;POLA1;LIN52;CDK1;FBXO5;PCNA;E2F6;CDC6;LIN9;RBBP4;TFDP2
prerank	Depolymerization of the Nuclear Lamina	-0.29094587373907976	-0.8363997852868333	0.6646586345381527	0.9595084645779243	1.0	2/14	6.55%	LEMD3;LPIN2
prerank	Fc epsilon receptor (FCERI) signaling	0.18020706132169678	0.8356582019684906	0.8501026694045175	0.8771581245470962	1.0	18/114	14.13%	RELA;SHC1;LAT;MAPK3;FCER1A;PLCG1;NRAS;NFATC3;HRAS;CDC34;VAV1;AHCYL1;PSMC4;PSMC3;MAP2K7;UBA52;PIK3R1;CARD11
prerank	Formation of Senescence-Associated Heterochromatin Foci (SAHF)	0.31737255679060095	0.8355647295701326	0.6605691056910569	0.8762828787957165	1.0	6/11	30.03%	TP53;HMGA1;CDKN1A;CABIN1;UBN1;HMGA2
prerank	FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes	-0.250597537408208	-0.8354545555074595	0.734225621414914	0.9597657295371259	1.0	6/26	13.87%	FOXO1;ABCA6;FBXO32;AGRP;SMAD4;TRIM63
prerank	trans-Golgi Network Vesicle Budding	0.19754656210159743	0.8341518795792898	0.7757575757575758	0.8779394718344562	1.0	9/68	11.94%	AP1G2;AP4B1;NAPA;AP4M1;HIP1R;VAMP2;IGF2R;GAK;SNAP23
prerank	Interleukin-15 signaling	0.2964516555491287	0.8337870986780745	0.71875	0.8775807216997087	1.0	6/14	30.25%	SHC1;STAT3;JAK3;SOS1;GRB2;IL15
prerank	Tristetraprolin (TTP, ZFP36) binds and destabilizes mRNA	0.2762919984642558	0.8329005451684371	0.7192622950819673	0.878173841352649	1.0	2/17	6.86%	ZFP36;MAPKAPK2
prerank	Caspase activation via Death Receptors in the presence of ligand	0.30378484765369906	0.8324417970625351	0.671875	0.878116153602289	1.0	2/13	7.33%	CFLAR;FASLG
prerank	Maturation of nucleoprotein_9694631	0.2941393352142644	0.8321875667360517	0.6824742268041237	0.8775821031087804	1.0	4/14	19.36%	GSK3B;GSK3A;PARP6;PARP10
prerank	Incretin synthesis, secretion, and inactivation	0.25769468385969285	0.8313620921410204	0.7145877378435518	0.8781063227614508	1.0	6/23	15.75%	GNB3;SPCS1;CDX2;ISL1;PAX6;DPP4
prerank	Diseases of programmed cell death	-0.2188677917457128	-0.8303671441303698	0.7495069033530573	0.9688234813329818	1.0	19/43	33.15%	POLA2;DNMT1;FADD;YWHAE;CDK5R1;PRIM2;JUN;SUZ12;POLA1;C1QBP;PRDX1;EED;PRIM1;EZH2;RBBP4;CDC25C;RIPK3;CAPNS2;TRAF2
prerank	Glutamate Neurotransmitter Release Cycle	0.25493565596267015	0.8292429968411537	0.7175732217573222	0.8810032708961874	1.0	7/23	18.56%	SLC17A7;SLC1A1;STXBP1;UNC13B;VAMP2;STX1A;CPLX1
prerank	Cytoprotection by HMOX1	0.21264489090209818	0.8286738705945278	0.7689243027888446	0.881037445180646	1.0	21/50	26.06%	ABCC1;CARM1;RXRA;TBL1X;SIN3A;STAT3;COX7A1;HM13;COX6B1;HBB;SIN3B;HMOX1;MED1;BLVRA;STAP2;ALB;HMOX2;COX4I1;SMARCD3;COX8A;NCOA1
prerank	Ethanol oxidation	0.3076237593331495	0.8266552148446188	0.6666666666666666	0.8836833514953677	1.0	1/12	0.87%	ACSS2
prerank	Interferon gamma signaling	-0.18924904473946955	-0.8256234466556027	0.8349900596421471	0.9769909461141449	1.0	17/84	17.58%	HLA-DQB1;SUMO1;TRIM45;NCAM1;TRIM48;YBX1;HLA-DPB1;HLA-DPA1;OASL;TRIM6;SP100;PTPN2;TRIM14;CD44;HLA-DQA2;OAS2;HLA-DRB1
prerank	Chaperonin-mediated protein folding	0.19365557512532838	0.8255567459502389	0.8397565922920892	0.8847294621728476	1.0	20/83	21.24%	GNB3;RGS11;GNG8;GNA15;KIF13A;STAT3;CSNK2B;CCT7;FKBP9;TUBB4A;TP53;GNG3;GNG4;AP3M1;USP11;GNB2;ARFGEF2;GNGT1;ACTB;TUBAL3
prerank	Transport of Mature mRNA derived from an Intron-Containing Transcript	0.19805423924192217	0.8242176217090921	0.7793522267206477	0.8862165359420456	1.0	21/68	21.61%	NUP214;CASC3;U2AF1L4;AAAS;NUP210;SRSF2;LUZP4;NUP188;NUP155;NXF1;TPR;THOC5;NUP93;SRSF5;RNPS1;SEC13;RAE1;POLDIP3;NUP160;UPF3B;DDX39A
prerank	Tight junction interactions	0.245719816673114	0.8241106525691656	0.7194388777555111	0.8853556989715381	1.0	7/26	18.27%	CLDN5;CLDN3;CLDN23;CLDN1;F11R;CLDN15;CLDN6
prerank	GRB2:SOS provides linkage to MAPK signaling for Integrins	-0.29401075852636394	-0.824064890992873	0.7048192771084337	0.9783888175525303	1.0	2/13	9.19%	RAP1B;FGA
prerank	Energy dependent regulation of mTOR by LKB1-AMPK	0.24089046687521415	0.823333967758825	0.7445972495088409	0.8856493885876712	1.0	7/27	21.47%	TSC2;STRADA;PRKAB1;RPTOR;PRKAA2;LAMTOR1;MLST8
prerank	Reproduction	0.18571390968139825	0.8227284606387738	0.84375	0.885822767630675	1.0	24/87	24.38%	CATSPER1;SYCP3;IZUMO4;CXCR4;CATSPERG;CDK4;CDK2;ATM;ADAM20;ACD;SYNE1;HSPA2;OVGP1;ATR;ZP1;CBFA2T2;SPAM1;ADAM30;LMNA;SUN1;DMC1;PRDM1;SYCE1;CATSPER2
prerank	COPI-dependent Golgi-to-ER retrograde traffic	0.18413982628565737	0.8224290450172158	0.8317214700193424	0.8853224653246043	1.0	34/95	26.54%	ARFGAP1;KIFC2;NAPA;KLC3;KIF26A;KIF16B;TUBB4A;KIF4A;KIF3B;USE1;KDELR3;KLC1;SEC22B;KIF13B;KIF21B;GBF1;KLC4;KIF18A;COPZ1;TMED9;KIF1C;KIF2A;TUBAL3;KDELR1;KLC2;BNIP1;KIF12;STX18;KIF9;KIF3A;KIF19;KIF1A;COPB2;COPZ2
prerank	Lysosome Vesicle Biogenesis	0.2314244210046549	0.8223163276352745	0.7438524590163934	0.8845102707220303	1.0	4/33	9.81%	AP1G2;AP4B1;AP4M1;VAMP2
prerank	FOXO-mediated transcription	-0.2029820864991763	-0.8212045695134168	0.7996108949416343	0.9823424962510128	1.0	9/60	11.05%	FOXO1;YWHAG;ABCA6;EP300;SFN;FBXO32;KAT2B;AGRP;SMAD4
prerank	Inhibition of replication initiation of damaged DNA by RB1/E2F1	-0.29382346799594156	-0.8207124459279864	0.7145593869731801	0.9815347714632078	1.0	5/13	19.69%	POLA2;PRIM2;TFDP1;RB1;POLA1
prerank	ATF4 activates genes in response to endoplasmic reticulum  stress	-0.24793351926692364	-0.8190894220571125	0.7411764705882353	0.9829830686478627	1.0	4/25	9.92%	CEBPG;CCL2;DCP2;ATF3
prerank	Mitotic Spindle Checkpoint	0.18262837417356534	0.8189616026542774	0.8450413223140496	0.8895025524086969	1.0	23/101	21.03%	PPP2R1B;MAD1L1;ANAPC7;PPP2R1A;KNTC1;RCC2;DYNC1H1;PPP2R5A;PMF1;CENPT;CLASP1;RANGAP1;ANAPC1;DYNC1I1;BUB1;KIF18A;ANAPC2;SEC13;PAFAH1B1;KIF2A;NUP160;NUDC;CLASP2
prerank	Regulation of IFNG signaling	-0.2882523544012374	-0.8184854514480567	0.7126213592233009	0.9824523971568393	1.0	2/14	12.38%	SUMO1;PTPN2
prerank	Signaling by activated point mutants of FGFR1	0.3120607999272318	0.8181901512267897	0.7036199095022625	0.8898806676875476	1.0	3/11	14.61%	FGFR1;FGF17;FGF4
prerank	eNOS activation	-0.29976167411679083	-0.8171612112306899	0.7257731958762886	0.9832520796771601	1.0	7/13	32.16%	LYPLA1;HSP90AA1;NMT2;SPR;CALM1;NMT1;ZDHHC21
