probe	logFC	AveExpr	t	P.Value	adj.P.Val	B	gene	contrast
A_19_P00319376	0.0747343459999996	7.823911484875	0.794132059424686	0.437371665777677	0.984234021808928	-4.78109174024058	LOC550112	D15_50nM_24h
A_19_P00319534	-0.179044128	6.05087114129167	-0.821143939566234	0.422211681557061	0.983140508198142	-4.77012828866861	PAR5	D15_50nM_24h
A_19_P00319561	0.00454605899999905	8.00620402004167	0.0655095477272157	0.948483957979594	0.997717611062662	-4.94281579131996	JPX	D15_50nM_24h
A_19_P00319765	-0.00382895466666699	4.70984783958333	-0.0279332899356418	0.97801998407939	0.999230010505966	-4.94374590821851	XLOC_L2_009762	D15_50nM_24h
A_19_P00319793	0.326083316333335	3.86234009575	0.849731807450317	0.406535645055568	0.982325319491222	-4.75816958159842	GM140	D15_50nM_24h
A_19_P00319829	-0.0477228723333338	7.3330609335	-0.384745822483681	0.704893603543265	0.988750065847809	-4.90496968644658	XLOC_L2_010511	D15_50nM_24h
A_19_P00319890	-0.0609194120000005	4.39839830083333	-0.257632168699794	0.79958702655777	0.992546055903084	-4.92641454846482	LINC00313	D15_50nM_24h
A_19_P00319929	-0.0187261833333343	4.03873833683333	-0.0676435784892869	0.946808433693431	0.997717611062662	-4.94274053168947	XLOC_010507	D15_50nM_24h
A_19_P00320028	-0.0483944146666646	7.65024689125	-0.254697420151503	0.801818180531858	0.992634643558597	-4.92681077414098	LOC100216546	D15_50nM_24h
A_19_P00320101	0.0310902033333313	10.80021447375	0.318566353572956	0.753689394359459	0.990012017515877	-4.91717603060808	LOC283174	D15_50nM_24h
A_19_P00320194	0.258352134	3.81049072191667	1.3977816519095	0.179017668195727	0.981421060345715	-4.46478060197078	XLOC_004829	D15_50nM_24h
A_19_P00320259	-0.0836309599999989	5.20296986241667	-0.901869908686025	0.378930183758347	0.981421060345715	-4.73543221310097	ERVMER34-1	D15_50nM_24h
A_19_P00320274	-0.206635794666667	5.29551925570833	-1.10997831133234	0.281487856962097	0.981421060345715	-4.63326997285485	LOC283050	D15_50nM_24h
A_19_P00320275	0.0700842186666666	6.44371764475	0.449218453970706	0.6585881067525	0.986763115166811	-4.89092690129075	XLOC_008079	D15_50nM_24h
A_19_P00320314	-0.136173068333332	5.44024497629167	-1.41202706371676	0.174845377187528	0.981421060345715	-4.45570571010458	FLJ32255	D15_50nM_24h
A_19_P00320343	0.235944737333334	4.26406212166667	1.80916233065284	0.0870081515612904	0.981421060345715	-4.17945081634943	XLOC_007052	D15_50nM_24h
A_19_P00320407	-0.0250159283333327	4.67693932441667	-0.111990752217839	0.912059100099551	0.996945418054918	-4.94063133222688	LOC100506047	D15_50nM_24h
A_19_P00320434	0.530736363666668	4.67746391391667	1.6456333081778	0.117033162149466	0.981421060345715	-4.29825448319058	XLOC_001728	D15_50nM_24h
A_19_P00320597	-0.0887968256666674	3.75297843425	-0.353050247133262	0.728114914704416	0.990012017515877	-4.91109652783695	LOC643733	D15_50nM_24h
A_19_P00320628	0.0644927490000002	4.07606255229167	0.207898568565239	0.837621468804261	0.994286753852236	-4.93252125732325	XLOC_012053	D15_50nM_24h
A_19_P00320665	0.0650041650000004	7.20792687870833	0.742726982027426	0.467144923810531	0.984234021808928	-4.80104076609777	FLJ46906	D15_50nM_24h
A_19_P00320675	0.0355797539999996	5.1308063415	0.280450606706032	0.782301121832252	0.990947220817043	-4.92318076216686	LOC653712	D15_50nM_24h
A_19_P00320718	-0.180322468000001	4.96983219670833	-1.21811141262444	0.238768825079198	0.981421060345715	-4.57343454825772	LOC100505495	D15_50nM_24h
A_19_P00320727	-0.399282525	4.41204691016667	-1.10597762785601	0.283170325550959	0.981421060345715	-4.63539855760691	Q68PJ0	D15_50nM_24h
A_19_P00320792	-0.0041042046666675	9.15728519320833	-0.0528201026468789	0.958451846579122	0.997717611062662	-4.9432135120421	SNHG11	D15_50nM_24h
A_19_P00320814	-0.0444333823333327	4.33024499020833	-0.376714586439706	0.710750520101292	0.989228012345105	-4.90657080703263	XLOC_L2_009205	D15_50nM_24h
A_19_P00320842	0.020294380666666	7.11618516020833	0.329078452158688	0.745860539053617	0.990012017515877	-4.9153876996344	C17ORF51	D15_50nM_24h
A_19_P00320906	-0.287243648333334	3.960055312625	-2.2143881391369	0.0398219636071349	0.981421060345715	-3.86209151631864	LOC283033	D15_50nM_24h
A_19_P00320927	-0.181723022	4.59954308070833	-0.863075102022721	0.399349401254066	0.98163692321035	-4.752463932772	LOC100292680	D15_50nM_24h
A_19_P00320966	-0.0695087506666665	5.09562906329167	-0.510665382538034	0.61573594219512	0.985622556304198	-4.87559312514716	XLOC_L2_014645	D15_50nM_24h
A_19_P00320970	-0.189702602666667	5.88549560125	-0.481279835717065	0.636064622595114	0.985622556304198	-4.88316185195497	XLOC_005020	D15_50nM_24h
A_19_P00320972	0.199415325	8.45094466391667	3.06481423906537	0.00662182884334791	0.981421060345715	-3.14471422588034	STMN1	D15_50nM_24h
A_19_P00320986	0.0973561060000021	6.86483825954167	1.15709068603139	0.262226440446743	0.981421060345715	-4.60774069786407	LOC100506661	D15_50nM_24h
A_19_P00321166	-0.075503232	5.4958471305	-0.767390158730573	0.452710345661521	0.984234021808928	-4.79162037867918	LOC100132356	D15_50nM_24h
A_19_P00321187	0.169814669333332	3.904078499625	0.728169791801667	0.475793265930551	0.984234021808928	-4.80646942977438	LOC728755	D15_50nM_24h
A_19_P00321194	-0.144879506333332	5.90117242316667	-1.05811309725754	0.303873818133314	0.981421060345715	-4.66037874187166	KC6	D15_50nM_24h
A_19_P00321230	0.116236787000003	7.15640964333333	1.22663351390865	0.235624392099505	0.981421060345715	-4.56853464964107	LOC202181	D15_50nM_24h
A_19_P00321259	-0.0158981403333325	4.30605477058333	-0.0946628491622575	0.925619127646407	0.997717611062662	-4.94157925477392	LOC100505633	D15_50nM_24h
A_19_P00321284	-0.0305348630000006	5.66108505970833	-0.314484207789978	0.756737032721939	0.990012017515877	-4.91785510269192	LOC100287765	D15_50nM_24h
A_19_P00321316	-0.144575106	5.94668059691667	-1.50018648813119	0.15074836043561	0.981421060345715	-4.39814431002327	XLOC_003204	D15_50nM_24h
A_19_P00321342	-0.0196206136666666	5.30280316595833	-0.108069359549103	0.9151255283677	0.996945418054918	-4.94085974315787	XLOC_007290	D15_50nM_24h
A_19_P00321348	-0.0961787963333327	5.28692719470833	-0.593330177814881	0.560276717239921	0.985467874641664	-4.85201215933251	XLOC_005921	D15_50nM_24h
A_19_P00321360	0.235943957000001	4.70158161208333	1.92653168245223	0.0698325976400046	0.981421060345715	-4.09051943020444	XLOC_005747	D15_50nM_24h
A_19_P00321403	-0.0181713099999996	4.11276949825	-0.0380356835612486	0.970074166571861	0.998341974707601	-4.94356934796909	XLOC_005952	D15_50nM_24h
A_19_P00321556	-0.233193520666664	4.81331789545833	-1.03339043945148	0.314985250074841	0.981421060345715	-4.67292466339203	Q88AI3	D15_50nM_24h
A_19_P00321562	0.0253080203333331	4.08694297116667	0.166204296960354	0.869832300050252	0.9945857226477	-4.93664193600448	C7ORF71	D15_50nM_24h
A_19_P00321571	-0.136062620666669	3.88370458783333	-0.622364957879069	0.541436932964688	0.984704463025962	-4.84293846830264	LOC100506647	D15_50nM_24h
A_19_P00321575	0.121013038666667	3.82848509166667	0.326688289228137	0.747638144152732	0.990012017515877	-4.91579932780336	BPESC1	D15_50nM_24h
A_19_P00321687	-0.00664593033333283	6.8669679015	-0.0626874515709653	0.950700091714694	0.997717611062662	-4.94291161465225	LOC92249	D15_50nM_24h
A_19_P00321715	-0.419750552000001	4.70314765104167	-1.75790873091072	0.0956028603932092	0.981421060345715	-4.21736528153747	MIR100HG	D15_50nM_24h
A_19_P00321726	0.0692418959999994	4.47138124158333	0.275301076188234	0.786192290281616	0.991512600965216	-4.92393421605727	LOC100287225	D15_50nM_24h
A_19_P00321858	-0.397347390999999	4.13474355716667	-1.59436481019971	0.128106875326764	0.981421060345715	-4.33412806140525	LOC100506403	D15_50nM_24h
A_19_P00321872	-0.197866972333333	6.65347617095833	-0.749265028386005	0.463291652259413	0.984234021808928	-4.79857073046426	LOC100506305	D15_50nM_24h
A_19_P00321878	-0.0676780153333345	5.30978799441667	-0.576764209600679	0.571178353436806	0.985467874641664	-4.85700608098347	LOC100294145	D15_50nM_24h
A_19_P00321907	0.00108491133333466	4.43945267808333	0.00863353768448115	0.993205639389169	0.99973008011121	-4.94393288707897	LOC100505702	D15_50nM_24h
A_19_P00321941	0.0298143389999992	4.077740875125	0.165038098563969	0.870736903596748	0.994789169301462	-4.93674405474114	LOC100216001	D15_50nM_24h
A_19_P00321953	0.0399582859999992	4.78115916370833	0.175516339604329	0.862615810582438	0.994496887314421	-4.9358008518926	LOC388948	D15_50nM_24h
A_19_P00322002	-0.0213185030000016	5.91433647020833	-0.252625550572959	0.803394384750746	0.992634643558597	-4.9270877965029	FLJ43663	D15_50nM_24h
A_19_P00322096	0.353635754666666	7.76217129620833	2.60124662040476	0.0179638113561723	0.981421060345715	-3.53970169118363	TDRG1	D15_50nM_24h
A_19_P00322118	0.0921381063333335	6.83405881133333	0.487644454156062	0.63163557234908	0.985622556304198	-4.88155908472353	LOC728730	D15_50nM_24h
A_19_P00322164	-0.0594905393333325	3.92147498445833	-0.347332391224245	0.732333791668029	0.990012017515877	-4.91214693500343	LOC285401	D15_50nM_24h
A_19_P00322188	0.0671272893333343	4.15215840108333	0.480128341351116	0.636867447912316	0.985622556304198	-4.88344966251863	Q81CU5	D15_50nM_24h
A_19_P00322190	-0.0456584723333346	8.67513545654167	-0.488367604092107	0.63113324395963	0.985622556304198	-4.8813756970985	RP9P	D15_50nM_24h
A_19_P00322207	-0.198119347	5.31931671583333	-0.762087217820531	0.455790759348402	0.984234021808928	-4.79366946612817	Q58MP6	D15_50nM_24h
A_19_P00322222	0.055401769666668	6.22683775745833	0.470321972003477	0.643723138002958	0.986239447214524	-4.8858738129131	FLJ16779	D15_50nM_24h
A_19_P00322236	0.0483490399999997	10.4475198216667	0.538386444731943	0.596847082503752	0.985467874641664	-4.86805995392085	ZNF124	D15_50nM_24h
A_19_P00322259	-0.303487445666668	4.25522711970833	-1.80441014474248	0.0877756299749214	0.981421060345715	-4.18299084268698	LOC100506374	D15_50nM_24h
A_19_P00322276	-0.243819824	5.81785112229167	-1.11551819562923	0.279170244399955	0.981421060345715	-4.63031220568397	LOC285419	D15_50nM_24h
A_19_P00322299	0.0330022890000006	9.29517815645833	0.272907189016113	0.788003177530638	0.991512600965216	-4.92427978284385	ZSWIM6	D15_50nM_24h
A_19_P00322339	-0.0107187563333335	4.068264544375	-0.0695553112031319	0.945307662069785	0.997717611062662	-4.94267106477245	LOC100507127	D15_50nM_24h
A_19_P00322357	-0.0336707960000027	8.04893992808333	-0.228991721787015	0.821433924692569	0.993390207719127	-4.93008921157877	XLOC_012335	D15_50nM_24h
A_19_P00322436	-0.112970842666666	3.99749967254167	-0.648012241669363	0.525084694429083	0.984704463025962	-4.83458589066079	XLOC_002142	D15_50nM_24h
A_19_P00322442	-0.0677078470000003	5.93860996304167	-0.946313200157534	0.356409127514669	0.981421060345715	-4.71512241463443	LOC100506119	D15_50nM_24h
A_19_P00322454	0.211324192333334	3.943968548625	0.751793477955226	0.461806645648073	0.984234021808928	-4.79761021565558	XLOC_L2_010405	D15_50nM_24h
A_19_P00322495	0.044658806666666	7.36900478016667	0.543273580481971	0.593546871887065	0.985467874641664	-4.86669251294225	LOC100130890	D15_50nM_24h
A_19_P00322605	0.0930982736666648	5.02759037141667	0.764804147790479	0.454210932726076	0.984234021808928	-4.79262123675849	LOC100507254	D15_50nM_24h
A_19_P00322705	0.192685658333334	9.147515101375	1.38012121740244	0.184301187056279	0.981421060345715	-4.47594083283754	MIAT	D15_50nM_24h
A_19_P00322711	-0.0525351046666671	8.26059524408333	-0.619392377920369	0.543349894919083	0.984704463025962	-4.8438861325725	LOC148189	D15_50nM_24h
A_19_P00322797	-0.0679120630000014	9.360030995375	-0.981402682930667	0.339286659978775	0.981421060345715	-4.69849605701713	SEC14L1	D15_50nM_24h
A_19_P00322910	-0.649990938999999	4.27257801695833	-2.52354984069577	0.0211456120987001	0.981421060345715	-3.60536984746225	TWIST2	D15_50nM_24h
A_19_P00322934	0.0212853223333314	7.38358938029167	0.326283960975178	0.747938994284957	0.990012017515877	-4.9158686687299	LOC100506190	D15_50nM_24h
A_19_P00322942	0.0637350603333324	4.69236497979167	0.368434995937629	0.716808000465303	0.989674166372931	-4.90818689573529	XLOC_004598	D15_50nM_24h
A_19_P00322948	-0.189546173333333	12.4648862079167	-2.46110061066699	0.0240811199485352	0.981421060345715	-3.65788655828699	SNHG6	D15_50nM_24h
A_19_P00322967	0.0235089233333348	10.1797382616667	0.454170794788395	0.655086293850013	0.986669326918745	-4.88976121571145	LOC388796	D15_50nM_24h
A_19_P00323040	0.0221198083333345	4.338377236375	0.0914483482690362	0.928137357965199	0.997717611062662	-4.94173765095794	XLOC_L2_009979	D15_50nM_24h
A_19_P00323082	-0.312421934666668	9.30099325779167	-0.828177717446133	0.418319480631701	0.983076210645584	-4.76721971735809	H19	D15_50nM_24h
A_19_P00323737	0.162656960666667	4.01846399345833	0.868829163307272	0.396276180285667	0.981421060345715	-4.74997929282337	PTPN14	D15_50nM_24h
A_19_P00324399	-0.116823622000001	7.09850439266667	-0.55455471304758	0.585963666086904	0.985467874641664	-4.86349112438957	LOC100507317	D15_50nM_24h
A_19_P00325604	-6.94226666677622e-05	5.39615567091667	-0.000188061428619059	0.99985199880405	0.999936465182838	-4.94395262670514	LINCROR	D15_50nM_24h
A_19_P00326178	0.0733948386666672	6.70682220258333	0.616617960530419	0.545138618828525	0.984704463025962	-4.84476678274117	PNPT1	D15_50nM_24h
A_19_P00326179	-0.0259823743333332	5.19839424716667	-0.239414065862792	0.813465336023746	0.992920975111881	-4.92880157395802	ZNF519	D15_50nM_24h
A_19_P00326532	-0.048712027999998	7.876954328375	-0.460796418869538	0.650414144896398	0.986669326918745	-4.88818236371424	LOC100507018	D15_50nM_24h
A_19_P00326732	-0.115059840999999	9.393204456375	-0.977583628631855	0.341122045699137	0.981421060345715	-4.70033061275959	C6ORF228	D15_50nM_24h
A_19_P00327415	-0.0578780416666662	4.94810921804167	-0.240712639868671	0.812473933983418	0.992920975111881	-4.92863716319785	XLOC_005798	D15_50nM_24h
A_19_P00328832	0.302254828333336	4.84269926016667	2.00707010068098	0.0598599447702825	0.981421060345715	-4.02795626281155	LOC284837	D15_50nM_24h
A_19_P00329711	0.0279619079999991	8.087165265875	0.357673701880984	0.724710046284488	0.989674166372931	-4.91023488585129	MAVS	D15_50nM_24h
A_19_P00800195	0.0196632000000019	7.41922803733333	0.140450736392854	0.889849711550333	0.995391361213191	-4.93873031253044	EEF1DP3	D15_50nM_24h
A_19_P00800206	-0.512565508333334	6.93139913375	-1.95661983930913	0.0659454877348405	0.981421060345715	-4.0672842689045	LOC400958	D15_50nM_24h
A_19_P00800264	-0.201390878666667	7.496961765	-1.56004879416114	0.136002291567923	0.981421060345715	-4.35774336105077	LOC100506365	D15_50nM_24h
A_19_P00800316	-0.0521788980000011	4.125295519125	-0.209976697690138	0.836023204877304	0.993887796851731	-4.93229199844404	LOC440131	D15_50nM_24h
A_19_P00800549	0.0783405496666667	9.9689056665	1.26969667210817	0.220219617555493	0.981421060345715	-4.54337710403177	PMF1	D15_50nM_24h
A_19_P00800629	0.255036931	3.91184218175	1.52067973393181	0.145557710731892	0.981421060345715	-4.38442962231026	XLOC_L2_013972	D15_50nM_24h
A_19_P00800667	0.126019179999999	5.10519006404167	0.658416047182354	0.518530311348977	0.984704463025962	-4.83110802545402	FLAP	D15_50nM_24h
A_19_P00801324	-0.0161634723333322	6.23930550583333	-0.0998025922460588	0.921594358342073	0.99729187768166	-4.94131464010966	P39195	D15_50nM_24h
A_19_P00801576	0.0343716833333332	10.4343103716667	0.328121751164333	0.74657187855119	0.990012017515877	-4.91555281419892	CELF1	D15_50nM_24h
A_19_P00801735	-0.108500197000001	7.16016466558333	-0.942090072338355	0.358509060585274	0.981421060345715	-4.71708851276397	XLOC_L2_013783	D15_50nM_24h
A_19_P00801867	0.0312556856666664	5.085583227625	0.135695051431384	0.893554921368475	0.995452267647447	-4.93907771881998	LOC100129434	D15_50nM_24h
A_19_P00802141	0.00213170566666676	8.989034600375	0.0210845885658647	0.983408078710249	0.99973008011121	-4.9438348507744	IPO7	D15_50nM_24h
A_19_P00802413	-0.0130166200000001	12.0898787620833	-0.176907729362004	0.861538585265793	0.994496887314421	-4.93567126175234	PIEZO1	D15_50nM_24h
A_19_P00802433	0.150817959666666	5.62204074704167	0.830661945728725	0.416950301409388	0.982611370093788	-4.76618717321813	XLOC_005327	D15_50nM_24h
A_19_P00802654	-0.00659018999999716	10.4531630245833	-0.113181737133423	0.911128059286387	0.996945418054918	-4.94056035213289	KPNA4	D15_50nM_24h
A_19_P00802759	-0.00310639666667001	10.7892716116667	-0.0473635212788323	0.962740399207008	0.997717611062662	-4.94335832120721	XLOC_005690	D15_50nM_24h
A_19_P00802936	0.0545767366666681	9.9910947165	0.455981058207569	0.653808296615373	0.986669326918745	-4.88933203220489	BRK1	D15_50nM_24h
A_19_P00802954	-0.260289547999999	4.3196921865	-0.955210329825462	0.352012625562758	0.981421060345715	-4.71095564274108	LOC441239	D15_50nM_24h
A_19_P00803201	-0.518458800666667	4.51586748191667	-1.33788107846717	0.197445906124887	0.981421060345715	-4.50222131713574	Q958C4	D15_50nM_24h
A_19_P00803351	0.0945535156666679	8.43786090008333	0.91510902207279	0.372123993866866	0.981421060345715	-4.72947060151235	LOC100130238	D15_50nM_24h
A_19_P00803441	-0.133011791333333	5.98979494045833	-0.583090889486928	0.567002023914585	0.985467874641664	-4.85511462635441	LOC100499194	D15_50nM_24h
A_19_P00803558	-0.0150105113333332	9.62011604408333	-0.193624788641632	0.848618538929259	0.994496887314421	-4.93403473050826	KCNA6	D15_50nM_24h
A_19_P00803850	-0.106917337333334	4.66512717245833	-0.655230321041713	0.52053243447683	0.984704463025962	-4.83217845140829	LOC100505474	D15_50nM_24h
A_19_P00803960	0.0231778203333333	6.427621777625	0.19640919316179	0.846470739818298	0.994496887314421	-4.93374788852367	LOC100499177	D15_50nM_24h
A_19_P00804024	0.0468648533333322	4.12136892166667	0.329832577054307	0.745299987213309	0.990012017515877	-4.9152572143705	OOSP1	D15_50nM_24h
A_19_P00804359	-0.147749225333333	4.89545159108333	-0.562022651303255	0.580970646846157	0.985467874641664	-4.86133747570346	XLOC_009194	D15_50nM_24h
A_19_P00804396	-0.0112823209999995	6.65111348745833	-0.125195513067502	0.90174403816825	0.996079523501451	-4.9398024672074	MAP3K2	D15_50nM_24h
A_19_P00804723	-0.174267824666666	9.983448508625	-1.58326909945721	0.130616481521396	0.981421060345715	-4.34179924061339	RPS24	D15_50nM_24h
A_19_P00804755	-0.0547535396666676	6.46849011458333	-0.408142637531112	0.687940036773154	0.988441529645464	-4.90011764406364	METTL15	D15_50nM_24h
A_19_P00804817	-0.0662878899999999	10.60330953	-1.25923156316984	0.223889399917542	0.981421060345715	-4.54955136945283	SMAD4	D15_50nM_24h
A_19_P00804859	0.0872767826666654	3.84075159745833	0.446241521660204	0.660697024088059	0.986763115166811	-4.89162166605347	MIR221	D15_50nM_24h
A_19_P00805108	0.0922870859999989	3.625510614	0.330163519913513	0.745054038787497	0.990012017515877	-4.91519985913729	XLOC_004905	D15_50nM_24h
A_19_P00805212	-0.0568775980000007	4.9832892255	-0.596458441115979	0.558230417302958	0.9854508622434	-4.85105414983221	C6ORF147	D15_50nM_24h
A_19_P00805273	-0.0331462200000026	9.80448069770833	-0.427919551857061	0.673740510793255	0.987412457928315	-4.89579917953514	PSMD14	D15_50nM_24h
A_19_P00805523	0.0620732753333328	7.421180386625	0.561573063773785	0.581270626796534	0.985467874641664	-4.86146790386257	LOC100505738	D15_50nM_24h
A_19_P00805833	0.0174432963333322	7.62376396116667	0.157919300614258	0.876262785266263	0.994946308103999	-4.9373518915665	LOC100287628	D15_50nM_24h
A_19_P00805942	-0.122574470333334	5.20349773333333	-0.952420465023367	0.353387210036653	0.981421060345715	-4.71226580826812	SLC7A14	D15_50nM_24h
A_19_P00806499	-0.198787440666667	4.25488336141667	-1.14830354918921	0.2657422238485	0.981421060345715	-4.61256647218746	SPG20OS	D15_50nM_24h
A_19_P00806765	0.169515739000001	4.57046049645833	1.27721982220643	0.217610510309537	0.981421060345715	-4.53891480845242	FONG	D15_50nM_24h
A_19_P00807053	-0.158512707333337	8.22223543816667	-1.39527105683031	0.179761244479274	0.981421060345715	-4.46637324489183	LOC100506411	D15_50nM_24h
A_19_P00807411	-0.0428392000000022	6.27830161404167	-0.316339368961827	0.755351498945395	0.990012017515877	-4.91754756118903	RNF180	D15_50nM_24h
A_19_P00807643	0.116733479666666	4.26762808841667	0.765322666452633	0.453909807896611	0.984234021808928	-4.79242080092287	CYP1B1-AS1	D15_50nM_24h
A_19_P00807670	0.0844227203333316	5.90937007625	0.700842859487538	0.4922825913099	0.984409683091127	-4.81639413271724	LOC144481	D15_50nM_24h
A_19_P00808213	0.0275541270000019	7.17602066875	0.314585591124822	0.756661292256646	0.990012017515877	-4.91783834171606	ZNF678	D15_50nM_24h
A_19_P00808285	-0.00632115666666522	10.49772660725	-0.0859728123579171	0.932428659333638	0.997717611062662	-4.94199487929183	LOC100507194	D15_50nM_24h
A_19_P00808367	0.106214056000001	4.6129849875	1.0609011465043	0.302638666968079	0.981421060345715	-4.65894852885032	PPP4R1L	D15_50nM_24h
A_19_P00808453	-0.21291445666667	10.7990854883333	-2.16323140112847	0.044096248623962	0.981421060345715	-3.90359241465933	COX5A	D15_50nM_24h
A_19_P00808461	0.0515262653333304	7.36630514195833	0.629880928397867	0.536616450392508	0.984704463025962	-4.84052340562563	ZNF37A	D15_50nM_24h
A_19_P00808473	-0.0743863406666674	3.38570928445833	-0.155334312989411	0.878270986841173	0.994998041343328	-4.93756600566304	LOC100652997	D15_50nM_24h
A_19_P00808774	0.0256782153333326	9.42149810945833	0.289362657174897	0.775580854556128	0.990012017515877	-4.92184423806977	FLJ90757	D15_50nM_24h
A_19_P00808834	0.0198758399999974	5.59331017145833	0.14482481698206	0.886444114048631	0.995391361213191	-4.93840025344155	Q97C69	D15_50nM_24h
A_19_P00808899	-0.225759585666667	9.59458164029167	-3.29023523666158	0.00403014275512695	0.981421060345715	-2.95368801068891	LOC401397	D15_50nM_24h
A_19_P00809029	-0.120579089666665	6.49655952395833	-0.958510925453857	0.350391146465613	0.981421060345715	-4.70940139716535	A2LD1	D15_50nM_24h
A_19_P00809055	-0.057778854333332	6.699588941875	-0.462827778809027	0.648984671133963	0.986669326918745	-4.88769387954252	LOC400657	D15_50nM_24h
A_19_P00809368	-0.0227981440000002	4.9418124335	-0.0641221219038959	0.949573421930422	0.997717611062662	-4.94286342775291	XLOC_002749	D15_50nM_24h
A_19_P00809382	0.0320835866666656	5.99588506475	0.204175457971455	0.840486681370592	0.994496887314421	-4.93292632825951	SETD1B	D15_50nM_24h
A_19_P00809423	-0.267789539666667	6.13814298575	-0.944139067486012	0.357489154396585	0.981421060345715	-4.71613553601206	P39188	D15_50nM_24h
A_19_P00809548	0.140504822	7.79729451566667	1.04605486179449	0.309257599495685	0.981421060345715	-4.66652857935646	LINC00265	D15_50nM_24h
A_19_P00809558	-0.0493992366666713	11.70918638125	-0.553016534637733	0.586994759371261	0.985467874641664	-4.86393131522416	SSB	D15_50nM_24h
A_19_P00809697	0.0379698483333346	4.83167498079167	0.287208591535979	0.777203514064197	0.990120673049248	-4.92217105916369	XLOC_000670	D15_50nM_24h
A_19_P00809894	0.236331873333333	4.57747679879167	0.605606305558667	0.552269191084681	0.984719496112999	-4.84822546207233	LOC100506804	D15_50nM_24h
A_19_P00810043	0.0749106470000021	6.0047479805	0.272526900451959	0.788290966507557	0.991512600965216	-4.92433440456751	FLJ38717	D15_50nM_24h
A_19_P00810045	0.0881381209999983	8.87630402920833	1.18125935396663	0.252736314735783	0.981421060345715	-4.59431792837984	MLX	D15_50nM_24h
A_19_P00810474	-0.0369145803333346	9.62856268975	-0.33317862328721	0.742814590718246	0.990012017515877	-4.91467471449379	LOC100652741	D15_50nM_24h
A_19_P00810523	-0.0408933200000021	9.322937048625	-0.495100321498482	0.626465325250246	0.985622556304198	-4.87965578079472	NDUFAF2	D15_50nM_24h
A_19_P00810529	0.317633192333334	4.19485682870833	2.59173944082352	0.0183272604813155	0.981421060345715	-3.54775397359731	LINC00310	D15_50nM_24h
A_19_P00810899	0.00645891100000107	8.09844115095833	0.0824798774332877	0.935167273229758	0.997717611062662	-4.94215068491323	LINC00338	D15_50nM_24h
A_19_P00811048	-0.0267684319999999	6.959987042	-0.213641299431513	0.833206596426513	0.993600198221866	-4.93188220510232	ZEB1-AS1	D15_50nM_24h
A_19_P00811178	-0.102199728000002	6.54758837804167	-0.585006827863068	0.565740423147274	0.985467874641664	-4.85453798181019	MGC16121	D15_50nM_24h
A_19_P00811288	-0.0330064983333349	6.43018574033333	-0.168455129022362	0.868086884889502	0.994499861696198	-4.93644281693561	UQCRBP1	D15_50nM_24h
A_19_P00811533	-0.0288903279999992	4.98864931879167	-0.256210653039406	0.800667519144995	0.992634643558597	-4.92660703059686	FLJ32224	D15_50nM_24h
A_19_P00811812	0.0368235523333365	8.39419270033333	0.286397000534732	0.777815160206122	0.990444417472408	-4.92229357133086	MPRIP	D15_50nM_24h
A_19_P00812215	-0.00247254899999838	9.43494351445833	-0.0291706741621347	0.9770466021503	0.998997424515177	-4.9437271880212	MRPL39	D15_50nM_24h
A_19_P00812340	0.00641687666666257	12.1020532808333	0.0806801835855686	0.936578639067524	0.997717611062662	-4.94222844253295	FTL	D15_50nM_24h
A_19_P00812554	-0.168665266666666	5.664929150125	-0.985525830423719	0.33731285400609	0.981421060345715	-4.69650861840165	LOC100499227	D15_50nM_24h
A_19_P00812911	0.0621623696666678	5.75373105904167	0.607181888195437	0.551245888772413	0.984704463025962	-4.8477341739807	LOC728431	D15_50nM_24h
A_19_P00813087	-0.262420481333336	8.68074162133333	-2.99344232582338	0.00773949579939196	0.981421060345715	-3.20553224287454	LOC100506421	D15_50nM_24h
A_21_P0000001	-0.138780840333334	3.95730139929167	-0.414122881319609	0.683633405303753	0.988222762620356	-4.89883274339972	OR2F2	D15_50nM_24h
A_21_P0000005	0.033962125666668	4.95301814875	0.180738629968672	0.858574119913416	0.994496887314421	-4.93530920302145	SMTNL1	D15_50nM_24h
A_21_P0000006	0.069599289666666	9.120820406	0.669982535921962	0.511297573467929	0.984704463025962	-4.82718106518215	TOMM40	D15_50nM_24h
A_21_P0000007	-0.249784472333333	5.02794149358333	-0.950290743469279	0.354439011243252	0.981421060345715	-4.71326375084989	SRRM5	D15_50nM_24h
A_21_P0000008	0.162649867333333	4.438828114125	0.64370520294501	0.527811528168565	0.984704463025962	-4.83601057190448	CTXN2	D15_50nM_24h
A_21_P0000009	0.0998792380000006	4.7773773175	0.400987109275819	0.69310748979101	0.988568860373291	-4.90163116601675	IFLTD1	D15_50nM_24h
A_21_P0000010	-0.0519043416666651	5.44697100708333	-0.330950979477726	0.74446893196139	0.990012017515877	-4.91506315852953	FKBP5	D15_50nM_24h
A_21_P0000013	-0.0727604726666673	7.01196777954167	-0.689419662405472	0.499272878525054	0.984704463025962	-4.82043930039927	TIMM8A	D15_50nM_24h
A_21_P0000014	-0.0491993619999986	7.65808108129167	-0.389395866341352	0.701511102018162	0.988750065847809	-4.90402758204767	FAN1	D15_50nM_24h
A_21_P0000016	-0.340748766666666	3.540195784875	-0.937935258786796	0.360583242312767	0.981421060345715	-4.71901543016661	KRT72	D15_50nM_24h
