gene_target	source	predicted_group	n	group
Brsk2	mouse60	053 Sst Gaba	1	3960
Brsk2	mouse60	054 CNU-MGE GABA	3	3961
Brsk2	mouse60	059 CNU-LGE LSX GABA	2	3962
Brsk2	mouse60	066 CNU-HYa HY GABA	7	3963
Brsk2	mouse60	110 CNU-HYa HY MM Glut	4	3964
Brsk2	mouse60	145 MH-LH TH Glut	1	3965
Brsk2	mouse60	151 TH Prkcd Grin2c Glut	4	3966
Brsk2	mouse60	191 MB P MY GABA	2	3967
Brsk2	mouse60	308 CB GABA	1	3968
Brsk2	mouse62	001 L5-6 IT Glut	1	3969
Brsk2	mouse62	005 L4-5 IT CTX Glut	2	3970
Brsk2	mouse62	007 L2-3 IT CTX Glut	2	3971
Brsk2	mouse62	008 L2-3 IT ENT PPP RSP Glut	1	3972
Brsk2	mouse62	009 L2-3 IT PIR AON ENT Glut	4	3973
Brsk2	mouse62	012 MEA LA CA1 DG Glut	2	3974
Brsk2	mouse62	017 CA3 CA2-FC DG Glut	4	3975
Brsk2	mouse62	022 L5 ET CTX Glut	6	3976
Brsk2	mouse62	027 NP-CT-L6b-OB Glut	3	3977
Brsk2	mouse62	046 CTX-CGE GABA	5	3978
Brsk2	mouse62	052 Pvalb Gaba	3	3979
Brsk2	mouse62	053 Sst Gaba	3	3980
Brsk2	mouse62	054 CNU-MGE GABA	4	3981
Brsk2	mouse62	059 CNU-LGE LSX GABA	2	3982
Brsk2	mouse62	066 CNU-HYa HY GABA	3	3983
Brsk2	mouse62	145 MH-LH TH Glut	3	3984
Brsk2	mouse62	151 TH Prkcd Grin2c Glut	1	3985
Brsk2	mouse62	155 MB Glut	7	3986
Brsk2	mouse62	191 MB P MY GABA	3	3987
Brsk2	mouse62	217 P MY Pineal Glut	1	3988
Brsk2	mouse63	001 L5-6 IT Glut	1	3989
Brsk2	mouse63	005 L4-5 IT CTX Glut	5	3990
Brsk2	mouse63	007 L2-3 IT CTX Glut	2	3991
Brsk2	mouse63	009 L2-3 IT PIR AON ENT Glut	3	3992
Brsk2	mouse63	012 MEA LA CA1 DG Glut	1	3993
Brsk2	mouse63	017 CA3 CA2-FC DG Glut	3	3994
Brsk2	mouse63	022 L5 ET CTX Glut	3	3995
Brsk2	mouse63	027 NP-CT-L6b-OB Glut	2	3996
Brsk2	mouse63	046 CTX-CGE GABA	3	3997
Brsk2	mouse63	052 Pvalb Gaba	4	3998
Brsk2	mouse63	053 Sst Gaba	2	3999
Brsk2	mouse63	054 CNU-MGE GABA	2	4000
Brsk2	mouse63	059 CNU-LGE LSX GABA	7	4001
Brsk2	mouse63	066 CNU-HYa HY GABA	2	4002
Brsk2	mouse63	110 CNU-HYa HY MM Glut	3	4003
Brsk2	mouse63	145 MH-LH TH Glut	3	4004
Brsk2	mouse63	151 TH Prkcd Grin2c Glut	3	4005
Brsk2	mouse63	155 MB Glut	4	4006
Brsk2	mouse63	191 MB P MY GABA	4	4007
Brsk2	mouse63	215 MB Dopa	1	4008
Brsk2	mouse63	308 CB GABA	1	4009
Brsk2	mouse67	001 L5-6 IT Glut	1	4010
Brsk2	mouse67	005 L4-5 IT CTX Glut	4	4011
Brsk2	mouse67	007 L2-3 IT CTX Glut	3	4012
Brsk2	mouse67	008 L2-3 IT ENT PPP RSP Glut	2	4013
Brsk2	mouse67	009 L2-3 IT PIR AON ENT Glut	2	4014
Brsk2	mouse67	012 MEA LA CA1 DG Glut	4	4015
Brsk2	mouse67	027 NP-CT-L6b-OB Glut	1	4016
Brsk2	mouse67	046 CTX-CGE GABA	3	4017
Brsk2	mouse67	052 Pvalb Gaba	1	4018
Brsk2	mouse67	053 Sst Gaba	1	4019
Brsk2	mouse67	054 CNU-MGE GABA	3	4020
Brsk2	mouse67	059 CNU-LGE LSX GABA	1	4021
Brsk2	mouse67	066 CNU-HYa HY GABA	2	4022
Brsk2	mouse67	110 CNU-HYa HY MM Glut	1	4023
Brsk2	mouse67	145 MH-LH TH Glut	1	4024
Brsk2	mouse67	151 TH Prkcd Grin2c Glut	2	4025
Brsk2	mouse67	155 MB Glut	4	4026
Brsk2	mouse67	191 MB P MY GABA	1	4027
Brsk2	mouse67	215 MB Dopa	1	4028
Brsk2	mouse67	217 P MY Pineal Glut	1	4029
Brsk2	mouse67	308 CB GABA	1	4030
Brsk2	mouse68	001 L5-6 IT Glut	2	4031
Brsk2	mouse68	005 L4-5 IT CTX Glut	3	4032
Brsk2	mouse68	007 L2-3 IT CTX Glut	3	4033
Brsk2	mouse68	008 L2-3 IT ENT PPP RSP Glut	4	4034
Brsk2	mouse68	009 L2-3 IT PIR AON ENT Glut	3	4035
Brsk2	mouse68	012 MEA LA CA1 DG Glut	5	4036
Brsk2	mouse68	017 CA3 CA2-FC DG Glut	3	4037
Brsk2	mouse68	022 L5 ET CTX Glut	3	4038
Brsk2	mouse68	027 NP-CT-L6b-OB Glut	1	4039
Brsk2	mouse68	035 OB Eomes Ms4a15 Glut	1	4040
Brsk2	mouse68	046 CTX-CGE GABA	3	4041
Brsk2	mouse68	052 Pvalb Gaba	7	4042
Brsk2	mouse68	054 CNU-MGE GABA	2	4043
Brsk2	mouse68	059 CNU-LGE LSX GABA	6	4044
Brsk2	mouse68	066 CNU-HYa HY GABA	2	4045
Brsk2	mouse68	110 CNU-HYa HY MM Glut	3	4046
Brsk2	mouse68	145 MH-LH TH Glut	1	4047
Brsk2	mouse68	151 TH Prkcd Grin2c Glut	17	4048
Brsk2	mouse68	155 MB Glut	4	4049
Brsk2	mouse68	191 MB P MY GABA	4	4050
Brsk2	mouse68	308 CB GABA	3	4051
Brsk2	mouse69	005 L4-5 IT CTX Glut	3	4052
Brsk2	mouse69	007 L2-3 IT CTX Glut	1	4053
Brsk2	mouse69	008 L2-3 IT ENT PPP RSP Glut	1	4054
Brsk2	mouse69	009 L2-3 IT PIR AON ENT Glut	3	4055
Brsk2	mouse69	017 CA3 CA2-FC DG Glut	3	4056
Brsk2	mouse69	022 L5 ET CTX Glut	1	4057
Brsk2	mouse69	027 NP-CT-L6b-OB Glut	3	4058
Brsk2	mouse69	046 CTX-CGE GABA	1	4059
Brsk2	mouse69	052 Pvalb Gaba	1	4060
Brsk2	mouse69	059 CNU-LGE LSX GABA	1	4061
Brsk2	mouse69	110 CNU-HYa HY MM Glut	1	4062
Brsk2	mouse69	145 MH-LH TH Glut	1	4063
Brsk2	mouse69	151 TH Prkcd Grin2c Glut	5	4064
Brsk2	mouse69	155 MB Glut	7	4065
Brsk2	mouse69	191 MB P MY GABA	3	4066
Brsk2	mouse69	308 CB GABA	1	4067
Brsk2	mouse7	001 L5-6 IT Glut	2	4068
Brsk2	mouse7	005 L4-5 IT CTX Glut	2	4069
Brsk2	mouse7	007 L2-3 IT CTX Glut	1	4070
Brsk2	mouse7	008 L2-3 IT ENT PPP RSP Glut	2	4071
Brsk2	mouse7	009 L2-3 IT PIR AON ENT Glut	1	4072
Brsk2	mouse7	012 MEA LA CA1 DG Glut	1	4073
Brsk2	mouse7	017 CA3 CA2-FC DG Glut	2	4074
Brsk2	mouse7	022 L5 ET CTX Glut	1	4075
Brsk2	mouse7	027 NP-CT-L6b-OB Glut	1	4076
Brsk2	mouse7	046 CTX-CGE GABA	1	4077
Brsk2	mouse7	052 Pvalb Gaba	4	4078
Brsk2	mouse7	053 Sst Gaba	1	4079
Brsk2	mouse7	054 CNU-MGE GABA	5	4080
Brsk2	mouse7	110 CNU-HYa HY MM Glut	4	4081
Brsk2	mouse7	145 MH-LH TH Glut	3	4082
Brsk2	mouse7	151 TH Prkcd Grin2c Glut	4	4083
Brsk2	mouse7	155 MB Glut	5	4084
Brsk2	mouse7	191 MB P MY GABA	3	4085
Brsk2	mouse7	308 CB GABA	3	4086
Brsk2	mouse70	001 L5-6 IT Glut	2	4087
Brsk2	mouse70	005 L4-5 IT CTX Glut	3	4088
Brsk2	mouse70	008 L2-3 IT ENT PPP RSP Glut	1	4089
Brsk2	mouse70	009 L2-3 IT PIR AON ENT Glut	4	4090
Brsk2	mouse70	027 NP-CT-L6b-OB Glut	1	4091
Brsk2	mouse70	046 CTX-CGE GABA	3	4092
Brsk2	mouse70	052 Pvalb Gaba	5	4093
Brsk2	mouse70	053 Sst Gaba	5	4094
Brsk2	mouse70	054 CNU-MGE GABA	1	4095
Brsk2	mouse70	059 CNU-LGE LSX GABA	4	4096
Brsk2	mouse70	066 CNU-HYa HY GABA	2	4097
Brsk2	mouse70	110 CNU-HYa HY MM Glut	3	4098
Brsk2	mouse70	145 MH-LH TH Glut	2	4099
Brsk2	mouse70	151 TH Prkcd Grin2c Glut	1	4100
Brsk2	mouse70	155 MB Glut	4	4101
Brsk2	mouse70	191 MB P MY GABA	4	4102
Brsk2	mouse70	308 CB GABA	4	4103
Brsk2	mouse72	005 L4-5 IT CTX Glut	3	4104
Brsk2	mouse72	007 L2-3 IT CTX Glut	2	4105
Brsk2	mouse72	008 L2-3 IT ENT PPP RSP Glut	1	4106
Brsk2	mouse72	009 L2-3 IT PIR AON ENT Glut	3	4107
Brsk2	mouse72	012 MEA LA CA1 DG Glut	6	4108
Brsk2	mouse72	017 CA3 CA2-FC DG Glut	3	4109
Brsk2	mouse72	022 L5 ET CTX Glut	2	4110
Brsk2	mouse72	027 NP-CT-L6b-OB Glut	4	4111
Brsk2	mouse72	046 CTX-CGE GABA	1	4112
Brsk2	mouse72	050 Lamp5 PV-chandelier Gaba	1	4113
Brsk2	mouse72	052 Pvalb Gaba	7	4114
Brsk2	mouse72	053 Sst Gaba	2	4115
Brsk2	mouse72	054 CNU-MGE GABA	1	4116
Brsk2	mouse72	059 CNU-LGE LSX GABA	2	4117
Brsk2	mouse72	066 CNU-HYa HY GABA	4	4118
Brsk2	mouse72	110 CNU-HYa HY MM Glut	5	4119
Brsk2	mouse72	145 MH-LH TH Glut	3	4120
Brsk2	mouse72	151 TH Prkcd Grin2c Glut	6	4121
Brsk2	mouse72	155 MB Glut	8	4122
Brsk2	mouse72	191 MB P MY GABA	4	4123
Brsk2	mouse72	215 MB Dopa	1	4124
Brsk2	mouse72	308 CB GABA	4	4125
Brsk2	mouse73	001 L5-6 IT Glut	1	4126
Brsk2	mouse73	005 L4-5 IT CTX Glut	1	4127
Brsk2	mouse73	007 L2-3 IT CTX Glut	2	4128
Brsk2	mouse73	008 L2-3 IT ENT PPP RSP Glut	4	4129
Brsk2	mouse73	009 L2-3 IT PIR AON ENT Glut	2	4130
Brsk2	mouse73	012 MEA LA CA1 DG Glut	1	4131
Brsk2	mouse73	017 CA3 CA2-FC DG Glut	1	4132
Brsk2	mouse73	022 L5 ET CTX Glut	2	4133
Brsk2	mouse73	027 NP-CT-L6b-OB Glut	1	4134
Brsk2	mouse73	046 CTX-CGE GABA	1	4135
Brsk2	mouse73	052 Pvalb Gaba	4	4136
Brsk2	mouse73	054 CNU-MGE GABA	2	4137
Brsk2	mouse73	059 CNU-LGE LSX GABA	1	4138
Brsk2	mouse73	110 CNU-HYa HY MM Glut	1	4139
Brsk2	mouse73	151 TH Prkcd Grin2c Glut	8	4140
Brsk2	mouse73	155 MB Glut	4	4141
Brsk2	mouse73	308 CB GABA	1	4142
Brsk2	mouse74	005 L4-5 IT CTX Glut	2	4143
Brsk2	mouse74	007 L2-3 IT CTX Glut	2	4144
Brsk2	mouse74	008 L2-3 IT ENT PPP RSP Glut	3	4145
Brsk2	mouse74	009 L2-3 IT PIR AON ENT Glut	4	4146
Brsk2	mouse74	012 MEA LA CA1 DG Glut	3	4147
Brsk2	mouse74	017 CA3 CA2-FC DG Glut	2	4148
Brsk2	mouse74	022 L5 ET CTX Glut	2	4149
Brsk2	mouse74	046 CTX-CGE GABA	1	4150
Brsk2	mouse74	052 Pvalb Gaba	4	4151
Brsk2	mouse74	053 Sst Gaba	1	4152
Brsk2	mouse74	059 CNU-LGE LSX GABA	3	4153
Brsk2	mouse74	110 CNU-HYa HY MM Glut	1	4154
Brsk2	mouse74	145 MH-LH TH Glut	2	4155
Brsk2	mouse74	151 TH Prkcd Grin2c Glut	5	4156
Brsk2	mouse74	155 MB Glut	10	4157
Brsk2	mouse74	191 MB P MY GABA	3	4158
Brsk2	mouse74	215 MB Dopa	1	4159
Brsk2	mouse74	308 CB GABA	2	4160
Brsk2	mouse75	005 L4-5 IT CTX Glut	1	4161
Brsk2	mouse75	008 L2-3 IT ENT PPP RSP Glut	1	4162
Brsk2	mouse75	009 L2-3 IT PIR AON ENT Glut	3	4163
Brsk2	mouse75	012 MEA LA CA1 DG Glut	1	4164
Brsk2	mouse75	017 CA3 CA2-FC DG Glut	2	4165
Brsk2	mouse75	022 L5 ET CTX Glut	1	4166
Brsk2	mouse75	027 NP-CT-L6b-OB Glut	1	4167
Brsk2	mouse75	046 CTX-CGE GABA	3	4168
Brsk2	mouse75	052 Pvalb Gaba	2	4169
Brsk2	mouse75	053 Sst Gaba	1	4170
Brsk2	mouse75	145 MH-LH TH Glut	2	4171
Brsk2	mouse75	151 TH Prkcd Grin2c Glut	5	4172
Brsk2	mouse75	155 MB Glut	2	4173
Brsk2	mouse75	191 MB P MY GABA	2	4174
Brsk2	mouse75	308 CB GABA	2	4175
Brsk2	mouse76	001 L5-6 IT Glut	1	4176
Brsk2	mouse76	005 L4-5 IT CTX Glut	4	4177
Brsk2	mouse76	007 L2-3 IT CTX Glut	1	4178
Brsk2	mouse76	008 L2-3 IT ENT PPP RSP Glut	2	4179
Brsk2	mouse76	009 L2-3 IT PIR AON ENT Glut	3	4180
Brsk2	mouse76	012 MEA LA CA1 DG Glut	1	4181
Brsk2	mouse76	017 CA3 CA2-FC DG Glut	3	4182
Brsk2	mouse76	022 L5 ET CTX Glut	4	4183
Brsk2	mouse76	027 NP-CT-L6b-OB Glut	2	4184
Brsk2	mouse76	046 CTX-CGE GABA	2	4185
Brsk2	mouse76	052 Pvalb Gaba	3	4186
Brsk2	mouse76	053 Sst Gaba	2	4187
Brsk2	mouse76	059 CNU-LGE LSX GABA	2	4188
Brsk2	mouse76	066 CNU-HYa HY GABA	3	4189
Brsk2	mouse76	110 CNU-HYa HY MM Glut	3	4190
Brsk2	mouse76	151 TH Prkcd Grin2c Glut	9	4191
Brsk2	mouse76	155 MB Glut	5	4192
Brsk2	mouse76	191 MB P MY GABA	3	4193
Brsk2	mouse76	217 P MY Pineal Glut	1	4194
Brsk2	mouse76	308 CB GABA	1	4195
Brsk2	mouse8	005 L4-5 IT CTX Glut	2	4196
Brsk2	mouse8	007 L2-3 IT CTX Glut	1	4197
Brsk2	mouse8	017 CA3 CA2-FC DG Glut	1	4198
Brsk2	mouse8	022 L5 ET CTX Glut	1	4199
Brsk2	mouse8	046 CTX-CGE GABA	5	4200
Brsk2	mouse8	052 Pvalb Gaba	1	4201
Brsk2	mouse8	054 CNU-MGE GABA	5	4202
Brsk2	mouse8	059 CNU-LGE LSX GABA	1	4203
Brsk2	mouse8	110 CNU-HYa HY MM Glut	1	4204
Brsk2	mouse8	145 MH-LH TH Glut	2	4205
Brsk2	mouse8	151 TH Prkcd Grin2c Glut	4	4206
Brsk2	mouse8	155 MB Glut	3	4207
Brsk2	mouse8	191 MB P MY GABA	1	4208
Brsk2	mouse8	308 CB GABA	2	4209
Brsk2	mouse9	001 L5-6 IT Glut	1	4210
Brsk2	mouse9	005 L4-5 IT CTX Glut	1	4211
Brsk2	mouse9	007 L2-3 IT CTX Glut	4	4212
Brsk2	mouse9	008 L2-3 IT ENT PPP RSP Glut	1	4213
Brsk2	mouse9	017 CA3 CA2-FC DG Glut	3	4214
Brsk2	mouse9	027 NP-CT-L6b-OB Glut	3	4215
Brsk2	mouse9	046 CTX-CGE GABA	2	4216
Brsk2	mouse9	052 Pvalb Gaba	3	4217
Brsk2	mouse9	053 Sst Gaba	1	4218
Brsk2	mouse9	054 CNU-MGE GABA	1	4219
Brsk2	mouse9	059 CNU-LGE LSX GABA	1	4220
Brsk2	mouse9	066 CNU-HYa HY GABA	1	4221
Brsk2	mouse9	110 CNU-HYa HY MM Glut	2	4222
Brsk2	mouse9	145 MH-LH TH Glut	2	4223
Brsk2	mouse9	151 TH Prkcd Grin2c Glut	5	4224
Brsk2	mouse9	155 MB Glut	3	4225
Brsk2	mouse9	191 MB P MY GABA	4	4226
Brsk2	mouse9	217 P MY Pineal Glut	1	4227
Cdc40	mouse10	005 L4-5 IT CTX Glut	6	4228
Cdc40	mouse10	008 L2-3 IT ENT PPP RSP Glut	1	4229
Cdc40	mouse10	009 L2-3 IT PIR AON ENT Glut	1	4230
Cdc40	mouse10	017 CA3 CA2-FC DG Glut	1	4231
Cdc40	mouse10	022 L5 ET CTX Glut	1	4232
Cdc40	mouse10	027 NP-CT-L6b-OB Glut	1	4233
Cdc40	mouse10	052 Pvalb Gaba	2	4234
Cdc40	mouse10	059 CNU-LGE LSX GABA	1	4235
Cdc40	mouse10	151 TH Prkcd Grin2c Glut	4	4236
Cdc40	mouse10	155 MB Glut	1	4237
Cdc40	mouse10	191 MB P MY GABA	2	4238
Cdc40	mouse10	217 P MY Pineal Glut	1	4239
Cdc40	mouse11	001 L5-6 IT Glut	3	4240
Cdc40	mouse11	005 L4-5 IT CTX Glut	4	4241
Cdc40	mouse11	007 L2-3 IT CTX Glut	2	4242
Cdc40	mouse11	008 L2-3 IT ENT PPP RSP Glut	2	4243
Cdc40	mouse11	009 L2-3 IT PIR AON ENT Glut	1	4244
Cdc40	mouse11	012 MEA LA CA1 DG Glut	2	4245
Cdc40	mouse11	027 NP-CT-L6b-OB Glut	1	4246
Cdc40	mouse11	046 CTX-CGE GABA	2	4247
Cdc40	mouse11	052 Pvalb Gaba	3	4248
Cdc40	mouse11	054 CNU-MGE GABA	3	4249
Cdc40	mouse11	059 CNU-LGE LSX GABA	3	4250
Cdc40	mouse11	066 CNU-HYa HY GABA	1	4251
Cdc40	mouse11	110 CNU-HYa HY MM Glut	4	4252
Cdc40	mouse11	145 MH-LH TH Glut	2	4253
Cdc40	mouse11	151 TH Prkcd Grin2c Glut	4	4254
Cdc40	mouse11	155 MB Glut	7	4255
Cdc40	mouse11	191 MB P MY GABA	1	4256
Cdc40	mouse11	217 P MY Pineal Glut	1	4257
Cdc40	mouse11	308 CB GABA	2	4258
Cdc40	mouse18	005 L4-5 IT CTX Glut	3	4259
Cdc40	mouse18	007 L2-3 IT CTX Glut	2	4260
Cdc40	mouse18	008 L2-3 IT ENT PPP RSP Glut	1	4261
Cdc40	mouse18	009 L2-3 IT PIR AON ENT Glut	2	4262
Cdc40	mouse18	012 MEA LA CA1 DG Glut	1	4263
Cdc40	mouse18	017 CA3 CA2-FC DG Glut	2	4264
Cdc40	mouse18	022 L5 ET CTX Glut	1	4265
Cdc40	mouse18	027 NP-CT-L6b-OB Glut	1	4266
Cdc40	mouse18	046 CTX-CGE GABA	1	4267
Cdc40	mouse18	052 Pvalb Gaba	1	4268
Cdc40	mouse18	053 Sst Gaba	1	4269
Cdc40	mouse18	054 CNU-MGE GABA	1	4270
Cdc40	mouse18	059 CNU-LGE LSX GABA	2	4271
Cdc40	mouse18	066 CNU-HYa HY GABA	1	4272
Cdc40	mouse18	110 CNU-HYa HY MM Glut	2	4273
Cdc40	mouse18	151 TH Prkcd Grin2c Glut	1	4274
Cdc40	mouse18	155 MB Glut	4	4275
Cdc40	mouse18	217 P MY Pineal Glut	1	4276
Cdc40	mouse19	005 L4-5 IT CTX Glut	5	4277
Cdc40	mouse19	007 L2-3 IT CTX Glut	1	4278
Cdc40	mouse19	009 L2-3 IT PIR AON ENT Glut	1	4279
Cdc40	mouse19	022 L5 ET CTX Glut	1	4280
Cdc40	mouse19	027 NP-CT-L6b-OB Glut	1	4281
Cdc40	mouse19	052 Pvalb Gaba	1	4282
Cdc40	mouse19	145 MH-LH TH Glut	1	4283
Cdc40	mouse19	151 TH Prkcd Grin2c Glut	6	4284
Cdc40	mouse19	155 MB Glut	1	4285
Cdc40	mouse19	191 MB P MY GABA	2	4286
Cdc40	mouse19	308 CB GABA	1	4287
Cdc40	mouse21	005 L4-5 IT CTX Glut	6	4288
Cdc40	mouse21	008 L2-3 IT ENT PPP RSP Glut	1	4289
Cdc40	mouse21	022 L5 ET CTX Glut	1	4290
Cdc40	mouse21	027 NP-CT-L6b-OB Glut	1	4291
Cdc40	mouse21	046 CTX-CGE GABA	2	4292
Cdc40	mouse21	053 Sst Gaba	1	4293
Cdc40	mouse21	110 CNU-HYa HY MM Glut	2	4294
Cdc40	mouse21	145 MH-LH TH Glut	1	4295
Cdc40	mouse21	151 TH Prkcd Grin2c Glut	4	4296
Cdc40	mouse21	155 MB Glut	1	4297
Cdc40	mouse21	191 MB P MY GABA	3	4298
Cdc40	mouse21	308 CB GABA	1	4299
Cdc40	mouse23	001 L5-6 IT Glut	1	4300
Cdc40	mouse23	005 L4-5 IT CTX Glut	6	4301
Cdc40	mouse23	008 L2-3 IT ENT PPP RSP Glut	1	4302
Cdc40	mouse23	009 L2-3 IT PIR AON ENT Glut	3	4303
Cdc40	mouse23	012 MEA LA CA1 DG Glut	1	4304
Cdc40	mouse23	017 CA3 CA2-FC DG Glut	1	4305
Cdc40	mouse23	022 L5 ET CTX Glut	1	4306
Cdc40	mouse23	027 NP-CT-L6b-OB Glut	1	4307
Cdc40	mouse23	052 Pvalb Gaba	2	4308
Cdc40	mouse23	054 CNU-MGE GABA	1	4309
Cdc40	mouse23	059 CNU-LGE LSX GABA	1	4310
Cdc40	mouse23	066 CNU-HYa HY GABA	5	4311
Cdc40	mouse23	110 CNU-HYa HY MM Glut	1	4312
Cdc40	mouse23	145 MH-LH TH Glut	1	4313
Cdc40	mouse23	151 TH Prkcd Grin2c Glut	2	4314
Cdc40	mouse23	155 MB Glut	3	4315
Cdc40	mouse26	001 L5-6 IT Glut	1	4316
Cdc40	mouse26	005 L4-5 IT CTX Glut	1	4317
Cdc40	mouse26	007 L2-3 IT CTX Glut	2	4318
Cdc40	mouse26	008 L2-3 IT ENT PPP RSP Glut	1	4319
Cdc40	mouse26	009 L2-3 IT PIR AON ENT Glut	2	4320
Cdc40	mouse26	022 L5 ET CTX Glut	1	4321
Cdc40	mouse26	046 CTX-CGE GABA	1	4322
Cdc40	mouse26	053 Sst Gaba	2	4323
Cdc40	mouse26	066 CNU-HYa HY GABA	2	4324
Cdc40	mouse26	110 CNU-HYa HY MM Glut	1	4325
Cdc40	mouse26	151 TH Prkcd Grin2c Glut	2	4326
Cdc40	mouse26	155 MB Glut	1	4327
Cdc40	mouse26	191 MB P MY GABA	3	4328
Cdc40	mouse35	005 L4-5 IT CTX Glut	3	4329
Cdc40	mouse35	009 L2-3 IT PIR AON ENT Glut	1	4330
Cdc40	mouse35	012 MEA LA CA1 DG Glut	1	4331
Cdc40	mouse35	017 CA3 CA2-FC DG Glut	1	4332
Cdc40	mouse35	022 L5 ET CTX Glut	1	4333
Cdc40	mouse35	046 CTX-CGE GABA	2	4334
Cdc40	mouse35	052 Pvalb Gaba	3	4335
Cdc40	mouse35	066 CNU-HYa HY GABA	1	4336
Cdc40	mouse35	110 CNU-HYa HY MM Glut	1	4337
Cdc40	mouse35	145 MH-LH TH Glut	1	4338
Cdc40	mouse35	151 TH Prkcd Grin2c Glut	1	4339
Cdc40	mouse35	217 P MY Pineal Glut	1	4340
Cdc40	mouse35	308 CB GABA	3	4341
Cdc40	mouse38	001 L5-6 IT Glut	1	4342
Cdc40	mouse38	005 L4-5 IT CTX Glut	3	4343
Cdc40	mouse38	007 L2-3 IT CTX Glut	1	4344
Cdc40	mouse38	009 L2-3 IT PIR AON ENT Glut	2	4345
Cdc40	mouse38	012 MEA LA CA1 DG Glut	4	4346
Cdc40	mouse38	027 NP-CT-L6b-OB Glut	2	4347
Cdc40	mouse38	046 CTX-CGE GABA	3	4348
Cdc40	mouse38	052 Pvalb Gaba	1	4349
Cdc40	mouse38	053 Sst Gaba	1	4350
Cdc40	mouse38	054 CNU-MGE GABA	2	4351
Cdc40	mouse38	059 CNU-LGE LSX GABA	2	4352
Cdc40	mouse38	066 CNU-HYa HY GABA	1	4353
Cdc40	mouse38	110 CNU-HYa HY MM Glut	2	4354
Cdc40	mouse38	151 TH Prkcd Grin2c Glut	4	4355
Cdc40	mouse38	155 MB Glut	3	4356
Cdc40	mouse38	191 MB P MY GABA	2	4357
Cdc40	mouse4	005 L4-5 IT CTX Glut	1	4358
Cdc40	mouse4	009 L2-3 IT PIR AON ENT Glut	1	4359
Cdc40	mouse4	012 MEA LA CA1 DG Glut	3	4360
Cdc40	mouse4	017 CA3 CA2-FC DG Glut	2	4361
Cdc40	mouse4	027 NP-CT-L6b-OB Glut	1	4362
Cdc40	mouse4	052 Pvalb Gaba	3	4363
Cdc40	mouse4	053 Sst Gaba	1	4364
Cdc40	mouse4	059 CNU-LGE LSX GABA	2	4365
Cdc40	mouse4	110 CNU-HYa HY MM Glut	2	4366
Cdc40	mouse4	145 MH-LH TH Glut	1	4367
Cdc40	mouse4	191 MB P MY GABA	1	4368
Cdc40	mouse4	217 P MY Pineal Glut	1	4369
Cdc40	mouse4	308 CB GABA	1	4370
Cdc40	mouse44	005 L4-5 IT CTX Glut	1	4371
Cdc40	mouse44	007 L2-3 IT CTX Glut	1	4372
Cdc40	mouse44	008 L2-3 IT ENT PPP RSP Glut	1	4373
Cdc40	mouse44	009 L2-3 IT PIR AON ENT Glut	1	4374
Cdc40	mouse44	012 MEA LA CA1 DG Glut	1	4375
Cdc40	mouse44	022 L5 ET CTX Glut	1	4376
Cdc40	mouse44	046 CTX-CGE GABA	2	4377
Cdc40	mouse44	052 Pvalb Gaba	3	4378
Cdc40	mouse44	059 CNU-LGE LSX GABA	2	4379
Cdc40	mouse44	066 CNU-HYa HY GABA	1	4380
Cdc40	mouse44	110 CNU-HYa HY MM Glut	1	4381
Cdc40	mouse44	145 MH-LH TH Glut	2	4382
Cdc40	mouse44	151 TH Prkcd Grin2c Glut	1	4383
Cdc40	mouse44	191 MB P MY GABA	2	4384
Cdc40	mouse44	217 P MY Pineal Glut	3	4385
Cdc40	mouse44	308 CB GABA	2	4386
Cdc40	mouse55	001 L5-6 IT Glut	1	4387
Cdc40	mouse55	005 L4-5 IT CTX Glut	2	4388
Cdc40	mouse55	007 L2-3 IT CTX Glut	1	4389
Cdc40	mouse55	008 L2-3 IT ENT PPP RSP Glut	1	4390
Cdc40	mouse55	009 L2-3 IT PIR AON ENT Glut	2	4391
Cdc40	mouse55	012 MEA LA CA1 DG Glut	1	4392
Cdc40	mouse55	017 CA3 CA2-FC DG Glut	3	4393
Cdc40	mouse55	022 L5 ET CTX Glut	2	4394
Cdc40	mouse55	027 NP-CT-L6b-OB Glut	1	4395
Cdc40	mouse55	046 CTX-CGE GABA	1	4396
Cdc40	mouse55	052 Pvalb Gaba	1	4397
Cdc40	mouse55	059 CNU-LGE LSX GABA	2	4398
Cdc40	mouse55	110 CNU-HYa HY MM Glut	2	4399
Cdc40	mouse55	151 TH Prkcd Grin2c Glut	3	4400
Cdc40	mouse55	155 MB Glut	2	4401
Cdc40	mouse55	191 MB P MY GABA	2	4402
Cdc40	mouse6	001 L5-6 IT Glut	1	4403
Cdc40	mouse6	008 L2-3 IT ENT PPP RSP Glut	2	4404
Cdc40	mouse6	009 L2-3 IT PIR AON ENT Glut	1	4405
Cdc40	mouse6	046 CTX-CGE GABA	2	4406
Cdc40	mouse6	052 Pvalb Gaba	1	4407
Cdc40	mouse6	054 CNU-MGE GABA	1	4408
Cdc40	mouse6	059 CNU-LGE LSX GABA	1	4409
Cdc40	mouse6	066 CNU-HYa HY GABA	2	4410
Cdc40	mouse6	110 CNU-HYa HY MM Glut	2	4411
Cdc40	mouse6	151 TH Prkcd Grin2c Glut	1	4412
Cdc40	mouse6	155 MB Glut	4	4413
