beta_PD	se_PD	t_PD	df_residual	p_one_sided_down	p_two_sided	ci95_low	ci95_high	model	analysis	cohort	gene	FDR_BH
-0.3411847153376272	0.4582919157830644	-0.7444702897598772	19	0.23285047738123021	0.46570095476246043	-1.3004007190124478	0.6180312883371935	pathway_score ~ PD + age + sex + pmi	GSE243639_DA_min1_adjusted	GSE243639	PSMB4	0.9257212669878535
-0.106311013967201	0.34445079855077904	-0.30863918566740844	19	0.38047727250829977	0.7609545450165995	-0.8272548208941322	0.6146327929597302	pathway_score ~ PD + age + sex + pmi	GSE243639_DA_min1_adjusted	GSE243639	PSMB5	0.9500003333692976
-0.19208027627854116	0.4689062881074343	-0.40963467786666224	19	0.3433276858548277	0.6866553717096554	-1.1735124165507138	0.7893518639936314	pathway_score ~ PD + age + sex + pmi	GSE243639_DA_min1_adjusted	GSE243639	PSMB6	0.9500003333692976
-0.3089564836209045	0.38119511911283316	-0.8104943325086328	19	0.21384592993649665	0.4276918598729933	-1.1068070373471048	0.4888940701052958	pathway_score ~ PD + age + sex + pmi	GSE243639_DA_min1_adjusted	GSE243639	PSMB7	0.9257212669878535
-0.6458567189368128	0.42934766412098235	-1.5042744444856748	19	0.07447634942041431	0.14895269884082862	-1.544491707646048	0.25277826977242235	pathway_score ~ PD + age + sex + pmi	GSE243639_DA_min1_adjusted	GSE243639	PSMC1	0.9257212669878535
-0.08317776229042331	0.4890509730841748	-0.17007994435808407	19	0.43337260268996214	0.8667452053799243	-1.1067732127873915	0.9404176882065449	pathway_score ~ PD + age + sex + pmi	GSE243639_DA_min1_adjusted	GSE243639	PSMC2	0.9500003333692976
0.31450304722524	0.4361268488939736	0.7211274610192562	19	0.7601943754578636	0.4796112490842728	-0.5983209382831445	1.2273270327336243	pathway_score ~ PD + age + sex + pmi	GSE243639_DA_min1_adjusted	GSE243639	PSMC3	0.9257212669878535
0.0841277320051278	0.4550771486439505	0.1848647690964347	19	0.5723529458262739	0.855294108347452	-0.8683596867182061	1.0366151507284616	pathway_score ~ PD + age + sex + pmi	GSE243639_DA_min1_adjusted	GSE243639	PSMC4	0.9500003333692976
-0.39044387249639084	0.4971395810208296	-0.7853807811774932	19	0.22095729689173627	0.44191459378347253	-1.4309689739714555	0.6500812289786739	pathway_score ~ PD + age + sex + pmi	GSE243639_DA_min1_adjusted	GSE243639	PSMC5	0.9257212669878535
-0.20459437470550382	0.3168519827542942	-0.6457096241817063	19	0.26309482437370196	0.5261896487474039	-0.8677731962972082	0.4585844468862006	pathway_score ~ PD + age + sex + pmi	GSE243639_DA_min1_adjusted	GSE243639	PSMC6	0.9257212669878535
-0.8603413623227185	0.23509366896061062	-3.659568401507514	19	0.0008332084070940712	0.0016664168141881425	-1.3523980664963806	-0.3682846581490565	pathway_score ~ PD + age + sex + pmi	GSE243639_DA_min1_adjusted	GSE243639	PSMD1	0.07165592301009012
0.034201010347403554	0.4992919907395392	0.06849901657093646	19	0.5269479214743008	0.9461041570513984	-1.0108291364438626	1.0792311571386697	pathway_score ~ PD + age + sex + pmi	GSE243639_DA_min1_adjusted	GSE243639	PSMD10	0.9500003333692976
0.2522917008777619	0.42497334708334855	0.5936647618239476	19	0.7201307797478582	0.5597384405042836	-0.6371877370500976	1.1417711388056215	pathway_score ~ PD + age + sex + pmi	GSE243639_DA_min1_adjusted	GSE243639	PSMD11	0.9257212669878535
-0.2661635853451626	0.4482739988508828	-0.5937520044157217	19	0.27984063813298854	0.5596812762659771	-1.2044118479058628	0.6720846772155377	pathway_score ~ PD + age + sex + pmi	GSE243639_DA_min1_adjusted	GSE243639	PSMD12	0.9257212669878535
-0.03202880203464793	0.38426361303412737	-0.0833511187326586	19	0.46722213166068577	0.9344442633213715	-0.8363017873489227	0.7722441832796267	pathway_score ~ PD + age + sex + pmi	GSE243639_DA_min1_adjusted	GSE243639	PSMD13	0.9500003333692976
-0.20485108391293155	0.33475350207781024	-0.6119460517707023	19	0.27391359923320285	0.5478271984664057	-0.9054982160592102	0.49579604823334705	pathway_score ~ PD + age + sex + pmi	GSE243639_DA_min1_adjusted	GSE243639	PSMD14	0.9257212669878535
-0.5075078816701838	0.295378867417221	-1.7181590751830316	19	0.05101065593326312	0.10202131186652624	-1.1257429563383101	0.11072719299794243	pathway_score ~ PD + age + sex + pmi	GSE243639_DA_min1_adjusted	GSE243639	PSMD2	0.9257212669878535
-0.33373974799438555	0.4267655269869294	-0.782021336987247	19	0.22191957028340636	0.44383914056681273	-1.226970261570267	0.5594907655814959	pathway_score ~ PD + age + sex + pmi	GSE243639_DA_min1_adjusted	GSE243639	PSMD3	0.9257212669878535
-0.5143064402587888	0.5209071559751572	-0.9873284218873675	19	0.16794453942335655	0.3358890788467131	-1.6045776478282137	0.5759647673106362	pathway_score ~ PD + age + sex + pmi	GSE243639_DA_min1_adjusted	GSE243639	PSMD4	0.9257212669878535
0.6257954269177698	0.7755075347393905	0.8069495122675611	19	0.7851590953152345	0.429681809369531	-0.9973604976666616	2.248951351502201	pathway_score ~ PD + age + sex + pmi	GSE243639_DA_min1_adjusted	GSE243639	PSMD5	0.9257212669878535
0.142956685821018	0.4574548957486149	0.31250443956244583	19	0.6209694477887422	0.7580611044225157	-0.8145074147876783	1.1004207864297142	pathway_score ~ PD + age + sex + pmi	GSE243639_DA_min1_adjusted	GSE243639	PSMD6	0.9500003333692976
-0.3601022753213601	0.38385137070599973	-0.9381294501021084	19	0.17997564357579351	0.35995128715158703	-1.1635124275266184	0.44330787688389817	pathway_score ~ PD + age + sex + pmi	GSE243639_DA_min1_adjusted	GSE243639	PSMD7	0.9257212669878535
-0.28704173671515076	0.29441365808559433	-0.9749606678631045	19	0.17091514203219052	0.34183028406438104	-0.903256605034643	0.3291731316043415	pathway_score ~ PD + age + sex + pmi	GSE243639_DA_min1_adjusted	GSE243639	PSMD8	0.9257212669878535
0.2683476461310579	0.7802181601536413	0.3439392465284512	19	0.6326654608371673	0.7346690783256652	-1.3646677307567077	1.9013630230188234	pathway_score ~ PD + age + sex + pmi	GSE243639_DA_min1_adjusted	GSE243639	PSME1	0.9500003333692976
0.4061812681373632	0.5901395706307645	0.6882800075636695	19	0.7502027360930641	0.4995945278138717	-0.8289950486510179	1.6413575849257445	pathway_score ~ PD + age + sex + pmi	GSE243639_DA_min1_adjusted	GSE243639	PSME3	0.9257212669878535
0.5437171715443794	0.7370641961651602	0.7376795323572387	19	0.7651387448818451	0.4697225102363099	-0.9989759206724251	2.086410263761184	pathway_score ~ PD + age + sex + pmi	GSE243639_DA_min1_adjusted	GSE243639	PSME4	0.9257212669878535
-0.14346792371188555	0.6214292499059677	-0.23086767115258022	19	0.4099426983354426	0.8198853966708852	-1.444134291877988	1.1571984444542172	pathway_score ~ PD + age + sex + pmi	GSE243639_DA_min1_adjusted	GSE243639	PSMF1	0.9500003333692976
0.5477084161649153	0.8106336115635352	0.675654708060409	19	0.7462996082685774	0.5074007834628451	-1.1489672321494453	2.244384064479276	pathway_score ~ PD + age + sex + pmi	GSE243639_DA_min1_adjusted	GSE243639	PSMG1	0.9257212669878535
0.582263777052537	0.639172636581896	0.9109648062631551	19	0.8131364823532126	0.3737270352935749	-0.7555399262329516	1.9200674803380255	pathway_score ~ PD + age + sex + pmi	GSE243639_DA_min1_adjusted	GSE243639	PSMG2	0.9257212669878535
0.4243689253967082	0.6912545377278414	0.6139112327444705	19	0.7267225616186885	0.5465548767626228	-1.0224434497865595	1.871181300579976	pathway_score ~ PD + age + sex + pmi	GSE243639_DA_min1_adjusted	GSE243639	PSMG3	0.9257212669878535
0.20644096648354987	0.9165309020855049	0.22524168690199886	19	0.5879019185055097	0.8241961629889807	-1.7118802581899584	2.1247621911570582	pathway_score ~ PD + age + sex + pmi	GSE243639_DA_min1_adjusted	GSE243639	PSMG4	0.9500003333692976
-0.14138293102723465	0.5691275538550503	-0.248420464041077	19	0.4032371869982258	0.8064743739964516	-1.3325805912724151	1.049814729217946	pathway_score ~ PD + age + sex + pmi	GSE243639_DA_min1_adjusted	GSE243639	SEM1	0.9500003333692976
-0.2386583615540896	0.7102991455272636	-0.3359969712154597	24	0.3698964889040797	0.7397929778081594	-1.7046437463334239	1.2273270232252447	pathway_score ~ PD + age + sex + pmi	GSE243639_all_neurons_adjusted	GSE243639	ADRM1	0.9088885155928816
-0.042965557666814085	0.19975127415244823	-0.21509528712203954	24	0.41575518610063994	0.8315103722012799	-0.4552319250734172	0.369300809739789	pathway_score ~ PD + age + sex + pmi	GSE243639_all_neurons_adjusted	GSE243639	PAAF1	0.9167934872988471
-0.5397583753536446	0.5163548559515176	-1.0453244878640675	24	0.15314388255948824	0.3062877651189765	-1.6054624198416276	0.5259456691343385	pathway_score ~ PD + age + sex + pmi	GSE243639_all_neurons_adjusted	GSE243639	POMP	0.8991092132544776
0.17269626665468882	0.2635779379601254	0.6552000064619015	24	0.7407148270601911	0.5185703458796179	-0.37130186037809465	0.7166943936874723	pathway_score ~ PD + age + sex + pmi	GSE243639_all_neurons_adjusted	GSE243639	PSMA1	0.8991092132544776
0.12506086037173827	0.33345876394277335	0.37504145608001066	24	0.6445382180156716	0.7109235639686567	-0.5631642028920106	0.8132859236354871	pathway_score ~ PD + age + sex + pmi	GSE243639_all_neurons_adjusted	GSE243639	PSMA3	0.8991092132544776
-0.6139337024708552	0.5952200256517628	-1.0314399314750895	24	0.15630869442919007	0.31261738885838014	-1.8424074572657245	0.614540052324014	pathway_score ~ PD + age + sex + pmi	GSE243639_all_neurons_adjusted	GSE243639	PSMA4	0.8991092132544776
-0.3725422403145527	0.30852199626985294	-1.2075062550441413	24	0.11950150200340275	0.2390030040068055	-1.009300344646509	0.26421586401740355	pathway_score ~ PD + age + sex + pmi	GSE243639_all_neurons_adjusted	GSE243639	PSMA5	0.8991092132544776
-0.5233765013147372	0.6054163384162505	-0.8644902162433759	24	0.1979386078573203	0.3958772157146406	-1.7728944113581422	0.7261414087286676	pathway_score ~ PD + age + sex + pmi	GSE243639_all_neurons_adjusted	GSE243639	PSMA7	0.8991092132544776
-0.4962267625916338	0.4446535203365413	-1.115985233212724	24	0.1377389435854627	0.2754778871709254	-1.413946523637059	0.4214929984537914	pathway_score ~ PD + age + sex + pmi	GSE243639_all_neurons_adjusted	GSE243639	PSMB1	0.8991092132544776
-0.399731091184491	0.4023816184510589	-0.9934129017205833	24	0.16520983203052933	0.33041966406105866	-1.2302059347311882	0.4307437523622061	pathway_score ~ PD + age + sex + pmi	GSE243639_all_neurons_adjusted	GSE243639	PSMB2	0.8991092132544776
-0.009135227872150311	0.6132423723049211	-0.014896602525710704	24	0.4941189080445436	0.9882378160890872	-1.2748052780016346	1.2565348222573338	pathway_score ~ PD + age + sex + pmi	GSE243639_all_neurons_adjusted	GSE243639	PSMB3	0.9882378160890872
-0.31403815333925467	0.6818060785121447	-0.46059746786734	24	0.3246169014059841	0.6492338028119682	-1.721216738089714	1.0931404314112048	pathway_score ~ PD + age + sex + pmi	GSE243639_all_neurons_adjusted	GSE243639	PSMB4	0.8991092132544776
-0.5613144986032349	0.5652232736659324	-0.9930845468599587	24	0.16528818298022038	0.33057636596044077	-1.727878000121036	0.6052490029145662	pathway_score ~ PD + age + sex + pmi	GSE243639_all_neurons_adjusted	GSE243639	PSMB5	0.8991092132544776
0.1888247251953457	0.8569080844649563	0.2203558685214713	24	0.5862711367997796	0.8274577264004408	-1.5797466377793032	1.9573960881699946	pathway_score ~ PD + age + sex + pmi	GSE243639_all_neurons_adjusted	GSE243639	PSMB6	0.9167934872988471
-0.26821559024626757	0.38706159348892755	-0.6929532528107578	24	0.2474952462724263	0.4949904925448526	-1.0670714563095163	0.5306402758169813	pathway_score ~ PD + age + sex + pmi	GSE243639_all_neurons_adjusted	GSE243639	PSMB7	0.8991092132544776
-1.0398131913187771	0.525543737832286	-1.9785473909511355	24	0.029726985807680132	0.059453971615360264	-2.124482155903448	0.04485577326589363	pathway_score ~ PD + age + sex + pmi	GSE243639_all_neurons_adjusted	GSE243639	PSMC1	0.8991092132544776
-0.22550384473206236	0.4386934700896116	-0.5140351067591656	24	0.3059641288683294	0.6119282577366588	-1.1309226666456187	0.6799149771814939	pathway_score ~ PD + age + sex + pmi	GSE243639_all_neurons_adjusted	GSE243639	PSMC2	0.8991092132544776
-0.022058772472957167	0.6107946826442071	-0.03611487313128196	24	0.48574473699024273	0.9714894739804855	-1.2826770394323819	1.2385594944864677	pathway_score ~ PD + age + sex + pmi	GSE243639_all_neurons_adjusted	GSE243639	PSMC3	0.9882378160890872
-0.44074202070051416	0.5831464208712437	-0.7557999242146222	24	0.22856185275881438	0.45712370551762876	-1.6442970799552046	0.7628130385541763	pathway_score ~ PD + age + sex + pmi	GSE243639_all_neurons_adjusted	GSE243639	PSMC4	0.8991092132544776
-0.6300726787161907	0.6852480391391667	-0.9194811845178145	24	0.1834968258772439	0.3669936517544878	-2.044355121053941	0.7842097636215596	pathway_score ~ PD + age + sex + pmi	GSE243639_all_neurons_adjusted	GSE243639	PSMC5	0.8991092132544776
-0.18274108847155102	0.346160768195002	-0.5279081434456716	24	0.30120520101789794	0.6024104020357959	-0.8971818000412677	0.5316996230981657	pathway_score ~ PD + age + sex + pmi	GSE243639_all_neurons_adjusted	GSE243639	PSMC6	0.8991092132544776
-0.5047318909740183	0.24161739161385695	-2.0889716903353555	24	0.02374479141505539	0.04748958283011078	-1.0034056779901728	-0.00605810395786377	pathway_score ~ PD + age + sex + pmi	GSE243639_all_neurons_adjusted	GSE243639	PSMD1	0.8991092132544776
-0.2788171830607676	0.5937764582968358	-0.46956591014152943	24	0.3214517368173022	0.6429034736346044	-1.5043115612681897	0.9466771951466546	pathway_score ~ PD + age + sex + pmi	GSE243639_all_neurons_adjusted	GSE243639	PSMD10	0.8991092132544776
-0.15567559499744416	0.20900623008720884	-0.7448371033365263	24	0.23180104523331982	0.46360209046663964	-0.5870432526457304	0.2756920626508421	pathway_score ~ PD + age + sex + pmi	GSE243639_all_neurons_adjusted	GSE243639	PSMD11	0.8991092132544776
-0.5389243941646434	0.48940683069448465	-1.1011787338560266	24	0.14087036169932934	0.2817407233986587	-1.5490104480859204	0.4711616597566336	pathway_score ~ PD + age + sex + pmi	GSE243639_all_neurons_adjusted	GSE243639	PSMD12	0.8991092132544776
-0.36864316007236936	0.4136498200652847	-0.891196229734097	24	0.19083585863691502	0.38167171727383004	-1.2223744287228016	0.4850881085780629	pathway_score ~ PD + age + sex + pmi	GSE243639_all_neurons_adjusted	GSE243639	PSMD13	0.8991092132544776
-0.28077959743247793	0.24764904395133175	-1.1337802599700608	24	0.13404270714819655	0.2680854142963931	-0.791902103032187	0.23034290816723113	pathway_score ~ PD + age + sex + pmi	GSE243639_all_neurons_adjusted	GSE243639	PSMD14	0.8991092132544776
-0.2554758285721477	0.6803220104937547	-0.375521921430606	24	0.3552854682420484	0.7105709364840967	-1.6595914474740938	1.1486397903297985	pathway_score ~ PD + age + sex + pmi	GSE243639_all_neurons_adjusted	GSE243639	PSMD2	0.8991092132544776
-0.27362055535648705	0.5543725576579608	-0.49356800147619617	24	0.31304893267030603	0.6260978653406121	-1.4177892797128013	0.8705481689998273	pathway_score ~ PD + age + sex + pmi	GSE243639_all_neurons_adjusted	GSE243639	PSMD3	0.8991092132544776
-0.19678571470537032	0.35352934726138646	-0.5566319068834595	24	0.29146633336532396	0.5829326667306479	-0.9264344260114402	0.5328629966006996	pathway_score ~ PD + age + sex + pmi	GSE243639_all_neurons_adjusted	GSE243639	PSMD4	0.8991092132544776
-0.1221571128752812	0.22503255713226678	-0.5428419533244749	24	0.29612236768829847	0.5922447353765969	-0.5866014838600428	0.34228725810948046	pathway_score ~ PD + age + sex + pmi	GSE243639_all_neurons_adjusted	GSE243639	PSMD5	0.8991092132544776
-0.2574821616807951	0.4794882336063676	-0.5369937021065113	24	0.29810787686677065	0.5962157537335413	-1.2470972373385394	0.7321329139769492	pathway_score ~ PD + age + sex + pmi	GSE243639_all_neurons_adjusted	GSE243639	PSMD6	0.8991092132544776
-0.46342560220196644	0.5078884312027654	-0.9124555192259381	24	0.18530208462552625	0.3706041692510525	-1.511655804828868	0.584804600424935	pathway_score ~ PD + age + sex + pmi	GSE243639_all_neurons_adjusted	GSE243639	PSMD7	0.8991092132544776
-0.35080099081994826	0.7230347364822421	-0.4851786133079707	24	0.31597453091638605	0.6319490618327721	-1.8430713434527457	1.141469361812849	pathway_score ~ PD + age + sex + pmi	GSE243639_all_neurons_adjusted	GSE243639	PSMD8	0.8991092132544776
-0.2820641435788489	0.6324516820097938	-0.4459852848877094	24	0.32980275596262193	0.6596055119252439	-1.587380260378087	1.0232519732203893	pathway_score ~ PD + age + sex + pmi	GSE243639_all_neurons_adjusted	GSE243639	PSME1	0.8991092132544776
-0.1196814022191914	0.5176210110866252	-0.23121434342077435	24	0.40955406714897596	0.8191081342979519	-1.1879986624693208	0.948635858030938	pathway_score ~ PD + age + sex + pmi	GSE243639_all_neurons_adjusted	GSE243639	PSME3	0.9167934872988471
0.10414726094690038	0.21496473506762961	0.48448533157838575	24	0.6837831508787153	0.6324336982425692	-0.33951814655992973	0.5478126684537306	pathway_score ~ PD + age + sex + pmi	GSE243639_all_neurons_adjusted	GSE243639	PSME4	0.8991092132544776
-0.09307821956966243	0.3398934178182493	-0.2738453135312965	24	0.3932732821404001	0.7865465642808002	-0.7945837557115802	0.6084273165722554	pathway_score ~ PD + age + sex + pmi	GSE243639_all_neurons_adjusted	GSE243639	PSMF1	0.9167934872988471
-0.04902956116773083	0.42789970847127423	-0.11458189897556867	24	0.4548648754549537	0.9097297509099074	-0.9321711540026447	0.8341120316671831	pathway_score ~ PD + age + sex + pmi	GSE243639_all_neurons_adjusted	GSE243639	PSMG1	0.9709714240117125
0.07707898512332716	0.18947212952496761	0.40680909280206357	24	0.6561232860921369	0.6877534278157263	-0.3139722704718522	0.46813024071850656	pathway_score ~ PD + age + sex + pmi	GSE243639_all_neurons_adjusted	GSE243639	PSMG2	0.8991092132544776
0.3593970376735645	0.5058443023599728	0.7104894450660584	24	0.7578758885171492	0.48424822296570164	-0.6846142903749148	1.4034083657220437	pathway_score ~ PD + age + sex + pmi	GSE243639_all_neurons_adjusted	GSE243639	PSMG3	0.8991092132544776
-0.022823846410357108	0.24254567831920493	-0.094101228966527	24	0.4629049812148862	0.9258099624297724	-0.5234135230224577	0.4777658302017435	pathway_score ~ PD + age + sex + pmi	GSE243639_all_neurons_adjusted	GSE243639	PSMG4	0.9709714240117125
0.10802419807132455	0.19692419444674847	0.5485572678096498	24	0.705811752564175	0.5883764948716499	-0.2984073635970771	0.5144557597397261	pathway_score ~ PD + age + sex + pmi	GSE243639_all_neurons_adjusted	GSE243639	SEM1	0.8991092132544776
-0.1648121893095973	0.5590477143235197	-0.29480880627341377	9	0.38741358392721487	0.7748271678544297	-1.429465980612512	1.0998416019933175	pathway_score ~ PD + age + sex + pmi + rin	GSE243639_replication_RIN_adjusted	GSE243639	ADRM1	0.9349288315893556
0.9628574472444784	0.46975647164880735	2.0496949065223653	9	0.9646756913840512	0.0706486172318977	-0.09980551986668296	2.02552041435564	pathway_score ~ PD + age + sex + pmi + rin	GSE243639_replication_RIN_adjusted	GSE243639	PAAF1	0.6813590111607415
-0.35670814171472065	0.3110894245796377	-1.1466418127094022	9	0.14054958334744222	0.28109916669488444	-1.06044131179832	0.3470250283688786	pathway_score ~ PD + age + sex + pmi + rin	GSE243639_replication_RIN_adjusted	GSE243639	POMP	0.6813590111607415
1.0864623420865036	0.6873852725294476	1.580572621360548	9	0.9257831195737368	0.1484337608525263	-0.4685111757679823	2.6414358599409895	pathway_score ~ PD + age + sex + pmi + rin	GSE243639_replication_RIN_adjusted	GSE243639	PSMA1	0.6813590111607415
0.14772353358273227	0.46808724019202397	0.31558974673638074	9	0.6202453803145036	0.7595092393709927	-0.9111633696320984	1.206610436797563	pathway_score ~ PD + age + sex + pmi + rin	GSE243639_replication_RIN_adjusted	GSE243639	PSMA3	0.9349288315893556
0.35512893119686506	0.187814711107727	1.8908472563321719	9	0.9543936547807338	0.09121269043853247	-0.06973746281435511	0.7799953252080852	pathway_score ~ PD + age + sex + pmi + rin	GSE243639_replication_RIN_adjusted	GSE243639	PSMA4	0.6813590111607415
0.056637237202526336	0.4474570470925485	0.12657580782454841	9	0.5489705742574712	0.9020588514850576	-0.955580926922416	1.0688554013274687	pathway_score ~ PD + age + sex + pmi + rin	GSE243639_replication_RIN_adjusted	GSE243639	PSMA5	0.973707105585599
-0.4372344678303701	0.4421913982475575	-0.988790079506675	9	0.17430114238995711	0.34860228477991423	-1.4375409067038358	0.5630719710430956	pathway_score ~ PD + age + sex + pmi + rin	GSE243639_replication_RIN_adjusted	GSE243639	PSMA7	0.6813590111607415
-0.13560804500444723	0.566651068736393	-0.23931490203812233	9	0.4081111877435893	0.8162223754871786	-1.4174618189537367	1.1462457289448422	pathway_score ~ PD + age + sex + pmi + rin	GSE243639_replication_RIN_adjusted	GSE243639	PSMB1	0.9485827607013155
0.0012534967315400714	0.2646016017810911	0.004737298350057261	9	0.5018382294940207	0.9963235410119585	-0.5973169120254334	0.5998239054885135	pathway_score ~ PD + age + sex + pmi + rin	GSE243639_replication_RIN_adjusted	GSE243639	PSMB2	0.9963235410119585
0.21576349122885352	0.4945812102637549	0.436254929931101	9	0.6635352853782785	0.6729294292434429	-0.9030569361547047	1.3345839186124118	pathway_score ~ PD + age + sex + pmi + rin	GSE243639_replication_RIN_adjusted	GSE243639	PSMB3	0.9349288315893556
-0.6254866935830732	0.3504433384529237	-1.7848440102881198	9	0.0539735478654148	0.1079470957308296	-1.41824460181927	0.16727121465312378	pathway_score ~ PD + age + sex + pmi + rin	GSE243639_replication_RIN_adjusted	GSE243639	PSMB4	0.6813590111607415
-0.14959050364598703	0.29629658121426855	-0.5048674643255833	9	0.31289088245746877	0.6257817649149375	-0.8198599371524646	0.5206789298604906	pathway_score ~ PD + age + sex + pmi + rin	GSE243639_replication_RIN_adjusted	GSE243639	PSMB5	0.9349288315893556
0.11124134527879015	0.69011855033985	0.1611916463106363	9	0.5622485851082176	0.8755028297835648	-1.449915276552415	1.6723979671099953	pathway_score ~ PD + age + sex + pmi + rin	GSE243639_replication_RIN_adjusted	GSE243639	PSMB6	0.973707105585599
-0.08748046023747502	0.2854510856721326	-0.30646392544449647	9	0.38311141994683223	0.7662228398936645	-0.7332156783192139	0.5582547578442638	pathway_score ~ PD + age + sex + pmi + rin	GSE243639_replication_RIN_adjusted	GSE243639	PSMB7	0.9349288315893556
-0.6060709723866387	0.5106356569713212	-1.1868951259325735	9	0.13282598194659728	0.26565196389319456	-1.76120908138448	0.5490671366112028	pathway_score ~ PD + age + sex + pmi + rin	GSE243639_replication_RIN_adjusted	GSE243639	PSMC1	0.6813590111607415
-0.6113414050718475	0.28752644609514433	-2.126209304828784	9	0.031202389145389954	0.06240477829077991	-1.2617714145998902	0.03908860445619511	pathway_score ~ PD + age + sex + pmi + rin	GSE243639_replication_RIN_adjusted	GSE243639	PSMC2	0.6813590111607415
0.42646375174772544	0.34934282625137725	1.220760009083038	9	0.8734031960413571	0.2531936079172858	-0.36380462492899635	1.2167321284244472	pathway_score ~ PD + age + sex + pmi + rin	GSE243639_replication_RIN_adjusted	GSE243639	PSMC3	0.6813590111607415
0.49023509596036074	0.43355089883493286	1.1307440424590365	9	0.8563030446919373	0.2873939106161254	-0.4905251752766825	1.4709953671974039	pathway_score ~ PD + age + sex + pmi + rin	GSE243639_replication_RIN_adjusted	GSE243639	PSMC4	0.6813590111607415
-0.31279221465191753	0.6389824120772751	-0.4895161568454722	9	0.31809293100609526	0.6361858620121905	-1.7582708550345996	1.1326864257307645	pathway_score ~ PD + age + sex + pmi + rin	GSE243639_replication_RIN_adjusted	GSE243639	PSMC5	0.9349288315893556
-0.18131584369383713	0.14825377357973404	-1.2230099734784936	9	0.12619151937756787	0.25238303875513574	-0.5166891795090958	0.1540574921214215	pathway_score ~ PD + age + sex + pmi + rin	GSE243639_replication_RIN_adjusted	GSE243639	PSMC6	0.6813590111607415
-0.960287320396445	0.2062956516864446	-4.654908198724502	9	0.0005968967618693881	0.0011937935237387762	-1.4269605065130593	-0.4936141342798308	pathway_score ~ PD + age + sex + pmi + rin	GSE243639_replication_RIN_adjusted	GSE243639	PSMD1	0.051333121520767376
-0.4037440031897277	0.3292568749790185	-1.2262280118386466	9	0.12561370019158402	0.25122740038316804	-1.1485748013240675	0.341086794944612	pathway_score ~ PD + age + sex + pmi + rin	GSE243639_replication_RIN_adjusted	GSE243639	PSMD10	0.6813590111607415
-0.05211554782546157	0.13322698606477115	-0.39117861451976765	9	0.3523823635023213	0.7047647270046427	-0.35349592862990026	0.2492648329789771	pathway_score ~ PD + age + sex + pmi + rin	GSE243639_replication_RIN_adjusted	GSE243639	PSMD11	0.9349288315893556
-0.5742300836060412	0.5755256888115483	-0.9977488316669539	9	0.1722345905962934	0.3444691811925868	-1.876159642925456	0.7276994757133735	pathway_score ~ PD + age + sex + pmi + rin	GSE243639_replication_RIN_adjusted	GSE243639	PSMD12	0.6813590111607415
-0.24274896415307	0.31863115963346617	-0.7618494199761053	9	0.23282237202389602	0.46564474404779205	-0.9635427242086138	0.47804479590247373	pathway_score ~ PD + age + sex + pmi + rin	GSE243639_replication_RIN_adjusted	GSE243639	PSMD13	0.8009089597622023
0.03130454764010393	0.25712689788789267	0.1217474635957873	9	0.547112974146233	0.905774051707534	-0.550356906165075	0.6129660014452829	pathway_score ~ PD + age + sex + pmi + rin	GSE243639_replication_RIN_adjusted	GSE243639	PSMD14	0.973707105585599
-0.18364767685227612	0.1504981412728639	-1.2202654152339978	9	0.12668603722810873	0.25337207445621746	-0.5240981251205014	0.15680277141594912	pathway_score ~ PD + age + sex + pmi + rin	GSE243639_replication_RIN_adjusted	GSE243639	PSMD2	0.6813590111607415
-0.5506107222384569	0.42999970998482245	-1.280490915349435	9	0.1161934165881738	0.2323868331763476	-1.5233376461817738	0.4221162017048601	pathway_score ~ PD + age + sex + pmi + rin	GSE243639_replication_RIN_adjusted	GSE243639	PSMD3	0.6813590111607415
-0.42805181886018717	0.3995918522741367	-1.0712225898102792	9	0.15597684698479283	0.31195369396958567	-1.3319913896779276	0.4758877519575533	pathway_score ~ PD + age + sex + pmi + rin	GSE243639_replication_RIN_adjusted	GSE243639	PSMD4	0.6813590111607415
0.36130458239790375	0.427560540500332	0.8450372477663738	9	0.7900067413271796	0.4199865173456408	-0.6059045568247943	1.3285137216206018	pathway_score ~ PD + age + sex + pmi + rin	GSE243639_replication_RIN_adjusted	GSE243639	PSMD5	0.7524758435776064
0.5798239870436119	0.39518061265094007	1.4672379374940792	9	0.911817022913826	0.17636595417234802	-0.3141366664636951	1.473784640550919	pathway_score ~ PD + age + sex + pmi + rin	GSE243639_replication_RIN_adjusted	GSE243639	PSMD6	0.6813590111607415
-0.24695119999314485	0.21249452087023057	-1.1621532592078307	9	0.13753183660212026	0.2750636732042405	-0.7276472024351096	0.2337448024488199	pathway_score ~ PD + age + sex + pmi + rin	GSE243639_replication_RIN_adjusted	GSE243639	PSMD7	0.6813590111607415
0.16872004080789882	0.3641191470341161	0.46336492376790783	9	0.6729479666226814	0.6541040667546372	-0.6549746957672996	0.9924147773830972	pathway_score ~ PD + age + sex + pmi + rin	GSE243639_replication_RIN_adjusted	GSE243639	PSMD8	0.9349288315893556
0.582484495550307	0.5042414891690085	1.1551697114615525	9	0.861115988006652	0.27776802398669603	-0.558189000953399	1.723157992054013	pathway_score ~ PD + age + sex + pmi + rin	GSE243639_replication_RIN_adjusted	GSE243639	PSME1	0.6813590111607415
