gene	peptide_backbones	n_control	n_knockdown	log2_difference	ratio	standard_error	df	ci_low	ci_high	p_two_sided	FDR_BH
VPS35	22	5	5	-0.488911985006	0.712562277281	0.298693718589	4.02866223691	-1.31589696342	0.338072993412	0.17650008585	0.317091224756
VPS36	5	5	5	0.0798900077393	1.05693745571	0.324404469412	4.29435605728	-0.796967785104	0.956747800583	0.816804108517	0.881299024075
VPS39	4	5	5	0.268486076766	1.20454315085	0.236083601154	5.35590124557	-0.326455016556	0.863427170088	0.303739300427	0.449458354207
VPS41	4	5	5	0.487707675769	1.40221509982	0.0444365827851	5.35390069754	0.375713929836	0.599701421702	7.1456846875e-05	0.0140571497102
VPS45	7	5	5	0.683741878091	1.60630057417	0.273101831417	4.81541697868	-0.0264603823513	1.39394413853	0.0561066980971	0.156559352216
VPS50	2	5	5	0.925275291263	1.89904657839	0.181662837021	7.2342857991	0.498515058734	1.35203552379	0.00127577720823	0.028051731753
VPS51	4	5	5	-0.6219232977	0.649804077782	0.403420430757	4.63982520572	-1.68363557666	0.439788981263	0.188259892598	0.329199150464
VPS53	4	5	5	0.00392354181724	1.00272329339	0.150863521203	7.99587363335	-0.343999614672	0.351846698307	0.97988893421	0.987417961309
VPS8	2	5	4	1.48844803842	2.80586974727	0.753716752849	6.99769657179	-0.293927808561	3.2708238854	0.0888724303981	0.208685196313
VRK1	3	5	5	1.04759412944	2.06707986317	0.756656106672	4.60133447873	-0.949249409277	3.04443766816	0.229574372777	0.37670197127
VSNL1	5	5	4	0.222382225845	1.16665842189	0.0884602246157	3.96232146363	-0.0241465574794	0.468911009169	0.0663697141443	0.174425829456
VTA1	6	5	5	0.547127552992	1.46117355957	0.24920902271	6.16710654455	-0.0586819986205	1.1529371046	0.0693278630912	0.17945172749
VTI1B	5	5	5	0.00510779578824	1.00354672906	0.144278473486	5.54240403559	-0.355116227211	0.365331818788	0.972999124959	0.984115938726
VTN	2	5	5	-2.09067409976	0.234770964856	0.325481886423	6.06549008744	-2.88501976891	-1.29632843061	0.000644075065216	0.0250623055597
VWA5A	5	5	5	-0.241528819898	0.845848493986	0.190526273904	4.66841618443	-0.741942441521	0.258884801725	0.264453424589	0.413252240277
WARS	9	5	5	-0.0677047472893	0.954154801767	0.119757879713	4.9823787959	-0.375879941883	0.240470447304	0.596345309619	0.717031830683
WARS2	4	5	5	-0.288031218096	0.819018975133	0.0953006909787	5.19661004489	-0.53024774208	-0.0458146941125	0.0279354238805	0.106412209644
WASF1	2	5	5	1.51716491012	2.86228019997	0.360008303986	7.57859984887	0.678880212829	2.35544960741	0.0033178444161	0.0399608403993
WASHC4	11	5	5	-0.529552945414	0.692769372448	0.120645548962	7.82992322494	-0.808817479271	-0.250288411557	0.0024427867013	0.0356767509569
WASHC5	15	5	5	-1.0565703981	0.480773606369	0.584518078562	4.08672152374	-2.66596087101	0.552820074812	0.1434302851	0.277549596043
WBP2	2	5	5	-0.358778424047	0.779824602579	0.210851499805	7.12630977843	-0.855577130317	0.138020282222	0.131865904613	0.263063193372
WDFY1	5	5	5	0.016956740468	1.01182286084	0.10094731741	5.44552715348	-0.236279120305	0.270192601241	0.872664600416	0.918412111051
WDR1	15	5	5	0.113121819139	1.08156608555	0.178007439532	4.95059936113	-0.345837663843	0.572081302121	0.553318227547	0.680548747393
WDR11	5	5	4	-0.0153561706314	0.989412361454	0.157511672006	5.39979524506	-0.411400081793	0.38068774053	0.925851983518	0.950824209292
WDR12	8	5	5	0.609102719481	1.52531025105	0.293182500057	4.83842600802	-0.152179924392	1.37038536335	0.0942180423811	0.215381593332
WDR13	4	5	5	0.273546350368	1.20877552148	0.140905901554	7.96043264767	-0.0516645795376	0.598757280274	0.0883441200025	0.208263603446
WDR18	5	5	5	0.447373300833	1.3635553849	0.16205030917	6.8552659179	0.0625390676605	0.832207534006	0.0286580046439	0.107611871096
WDR26	8	5	5	0.144542603481	1.1053801446	0.250016419575	4.31804908653	-0.529907704039	0.818992911001	0.591996114647	0.713255611421
WDR3	3	5	5	0.568307079434	1.48278258833	0.239193057174	4.79231811879	-0.0546598742736	1.19127403314	0.0656940989572	0.173261026736
WDR33	5	5	5	0.470698596444	1.3857803423	0.339906091622	4.93928069568	-0.406298447359	1.34769564025	0.225404242726	0.372100896732
WDR36	7	5	5	0.219054443662	1.16397045887	0.125447496869	7.9434023226	-0.0705871704573	0.508696057781	0.119189150285	0.248849517192
WDR37	9	5	5	-0.191543157417	0.875668574261	0.0721073403552	7.52539989414	-0.359666138063	-0.023420176772	0.030573990942	0.11138117482
WDR43	3	5	5	0.637423831758	1.55554899039	0.270372591111	6.52105637017	-0.01154888679	1.28639655031	0.0531304645438	0.150991151645
WDR44	3	5	5	-0.0550687320261	0.962548584837	0.19899309811	5.47930034737	-0.553426809655	0.443289345602	0.792121674662	0.868122206741
WDR46	2	5	4	0.0145379228068	1.01012786334	0.166156929478	6.99838814628	-0.378379127223	0.407454972836	0.932728869318	0.955945854198
WDR47	4	5	5	-0.0605869909636	0.958873901837	0.066741724165	7.81680501167	-0.215123789721	0.0939498077937	0.3911197522	0.536180813992
WDR48	8	5	5	-0.336981772496	0.791695868366	0.175089143768	5.40805985053	-0.777037521906	0.103073976915	0.107897367369	0.234341912186
WDR5	7	5	5	0.529389832993	1.44331863567	0.160826013586	5.15564491582	0.119699265544	0.939080400443	0.0207132773218	0.0930126079499
WDR6	4	5	4	0.0129932537511	1.00904691539	0.0853693357697	6.67042614072	-0.190912736507	0.21689924401	0.883529497201	0.925294194195
WDR61	9	5	5	0.217087083771	1.16238426909	0.166297266941	5.63467324101	-0.196309240047	0.630483407588	0.242514948289	0.389453710608
WDR7	5	5	4	-0.401113023226	0.757273829472	0.153129211258	3.31011823508	-0.863600735002	0.0613746885499	0.0713991414162	0.182396797556
WDR74	2	5	4	-0.312124655303	0.805454693154	0.221118809857	4.74135213688	-0.889982773021	0.265733462414	0.220205790875	0.366595536196
WDR75	4	5	5	0.0964576947889	1.06914512355	0.161918505372	6.37885118991	-0.294107933162	0.48702332274	0.571882582625	0.697086480232
WDR77	4	5	5	-0.138685424703	0.908346458332	0.140636122824	7.58306281965	-0.466123059088	0.188752209682	0.35448377364	0.50196483269
WDR82	5	5	5	0.145092273365	1.10580137703	0.146694251168	7.84592544707	-0.19434506413	0.48452961086	0.35214142505	0.499372361275
WRAP53	2	5	5	1.36301132822	2.57221516413	0.547993410612	7.98489674823	0.0989200877413	2.62710256869	0.0377352312825	0.124762328638
WRB	3	5	5	-0.990349205718	0.503355922498	0.553304720105	4.4911395452	-2.46252967971	0.481831268269	0.14008719425	0.273154600682
WWOX	2	5	4	-1.14114820934	0.453398584037	0.236325134446	3.98311379466	-1.79839047165	-0.483905947022	0.00855949195802	0.0581650760901
XAB2	5	5	5	0.937675530213	1.91543959545	0.226096124269	6.35391598726	0.391822856704	1.48352820372	0.00532308982016	0.0478402564802
XPNPEP1	14	5	5	-0.0133792822777	0.990769057381	0.111463380058	4.47785225273	-0.310251915114	0.283493350558	0.909653414051	0.940187606291
XPO1	25	5	5	0.106353866502	1.07650413903	0.298821742247	4.93336017511	-0.664923291164	0.877631024167	0.736620035783	0.829370921052
XPO5	10	5	5	0.581054328751	1.49594209122	0.332960095971	4.77171907937	-0.287310535571	1.44941919307	0.144207472714	0.278428931778
XPO6	3	5	4	-0.480584883105	0.716687012968	0.228853063234	5.11093283757	-1.06505053017	0.103880763955	0.0885479463844	0.208337726344
XPO7	13	5	4	-0.0036455633454	0.997476278	0.0962147114715	4.36092835784	-0.262282896404	0.254991769713	0.971447458814	0.982827271903
XPOT	6	5	5	-3.20692269226	0.108297910108	2.75369123462	4.00585302687	-10.8479916586	4.43414627411	0.308818327673	0.453933457157
XPR1	7	5	5	-0.778558098009	0.582949130861	0.492665404878	4.48183831565	-2.09032702548	0.533210829464	0.181545119477	0.322528376752
XRCC5	26	5	5	0.107023345079	1.07700380367	0.312941868712	4.23308929912	-0.743295652175	0.957342342334	0.748667322736	0.837873258473
XRCC6	32	5	5	0.570319934385	1.48485281748	0.0918244484013	7.78361047109	0.357543323887	0.783096544884	0.00028690495241	0.0195945654336
XRN2	11	5	5	0.308225413973	1.23818373582	0.260789096497	7.2554353784	-0.304068880703	0.920519708648	0.274531185676	0.423515332351
XXYLT1	6	5	5	-0.537959214844	0.688744493803	0.181127206938	6.43422062321	-0.974011236622	-0.101907193066	0.0229637146079	0.0977907353137
YARS	14	5	5	0.904194909198	1.87149981963	0.377025997756	4.25501318547	-0.118313142069	1.92670296046	0.0706577517422	0.18143516963
YARS2	8	5	5	0.0995041269619	1.07140514337	0.261471136985	4.78731761963	-0.581710210951	0.780718464874	0.719831227372	0.816438941744
YBX1	5	5	5	2.04660356673	4.13132216277	1.10481626345	4.24202119505	-0.953055708426	5.04626284189	0.133507897382	0.264995215599
YIF1A	2	5	4	-1.14723903204	0.451488444295	0.423092562852	3.51754548964	-2.38828530919	0.0938072451159	0.0614247735064	0.166161285704
YIF1B	2	5	4	-1.25609683111	0.418675142085	0.251840667992	5.19206261142	-1.89633689629	-0.615856765929	0.00373654575402	0.041983193007
YIPF3	2	5	5	-0.37675072312	0.770170237041	0.549813707476	6.61705223818	-1.69226282593	0.938761379689	0.516473030341	0.649904406694
YKT6	4	5	5	-0.389004080416	0.763656589105	0.103080174677	4.79062579484	-0.657501516092	-0.120506644741	0.0140398822998	0.0756387233508
YLPM1	3	5	5	1.69343807841	3.23426541993	0.420738838375	7.76146178897	0.71799766169	2.66887849513	0.00406082228445	0.0427432905681
YME1L1	4	5	5	-0.093155418524	0.937470099321	0.116566133702	6.96304408987	-0.369087361964	0.182776524916	0.450591304132	0.589631858067
YTHDC1	4	5	5	0.0984580391769	1.0706285568	0.140175991147	5.15487781835	-0.258643764012	0.455559842365	0.512880543671	0.646762822343
YTHDF1	3	5	5	0.222928205671	1.16710002076	0.133917785616	5.13030081998	-0.118705192722	0.564561604063	0.155374384322	0.291612554622
YTHDF3	6	5	5	0.402254012538	1.32157107165	0.0509524860162	6.55523613225	0.280093404817	0.524414620259	0.000139802163073	0.0166606987511
YWHAB	12	5	5	-0.226809382987	0.854522637786	0.222860675998	5.48568440512	-0.784766239849	0.331147473875	0.351577318161	0.498772148881
YWHAE	15	5	5	-0.0283828599776	0.980518761043	0.251501006183	7.17580857446	-0.620147267697	0.563381547741	0.913238886261	0.941968801704
YWHAG	9	5	5	0.103480438605	1.07436219042	0.114561458234	7.13124884939	-0.166406931705	0.373367808914	0.395866166286	0.541220886031
YWHAH	12	5	5	-0.239150453063	0.847244074544	0.207524217926	5.36328409115	-0.761921212212	0.283620306085	0.297921092444	0.445685926634
YWHAQ	6	5	5	-0.611068440615	0.654711651665	0.437586222339	4.8502712192	-1.74644461056	0.524307729332	0.223116271432	0.369184447261
YWHAZ	10	5	5	0.0415738909066	1.02923604717	0.314681620394	5.0576306397	-0.76457642401	0.847724205823	0.899989287432	0.935112108802
