target	mouse	guide	cells
Amfr	mouse50	Amfr_4	1
Amfr	mouse51	Amfr_1	1
Amfr	mouse51	Amfr_2	3
Amfr	mouse52	Amfr_1	2
Amfr	mouse52	Amfr_2	14
Amfr	mouse52	Amfr_3	9
Amfr	mouse52	Amfr_4	9
Amfr	mouse53	Amfr_1	3
Amfr	mouse53	Amfr_2	2
Amfr	mouse53	Amfr_3	1
Amfr	mouse53	Amfr_4	2
Amfr	mouse54	Amfr_1	2
Amfr	mouse54	Amfr_2	5
Amfr	mouse54	Amfr_3	6
Amfr	mouse54	Amfr_4	6
Amfr	mouse55	Amfr_2	11
Amfr	mouse55	Amfr_3	7
Amfr	mouse55	Amfr_4	6
Amfr	mouse56	Amfr_1	2
Amfr	mouse56	Amfr_2	5
Amfr	mouse56	Amfr_3	2
Amfr	mouse56	Amfr_4	2
Amfr	mouse57	Amfr_1	3
Amfr	mouse57	Amfr_2	4
Amfr	mouse57	Amfr_4	7
Amfr	mouse58	Amfr_2	1
Amfr	mouse58	Amfr_3	1
Amfr	mouse59	Amfr_1	1
Amfr	mouse59	Amfr_3	2
Amfr	mouse6	Amfr_2	11
Amfr	mouse6	Amfr_3	4
Amfr	mouse6	Amfr_4	1
Amfr	mouse60	Amfr_1	2
Amfr	mouse60	Amfr_2	11
Amfr	mouse60	Amfr_3	6
Amfr	mouse60	Amfr_4	5
Amfr	mouse61	Amfr_2	4
Amfr	mouse61	Amfr_4	5
Amfr	mouse62	Amfr_1	4
Amfr	mouse62	Amfr_2	23
Amfr	mouse62	Amfr_3	6
Amfr	mouse62	Amfr_4	10
Amfr	mouse63	Amfr_1	3
Amfr	mouse63	Amfr_2	11
Amfr	mouse63	Amfr_3	5
Amfr	mouse63	Amfr_4	5
Amfr	mouse64	Amfr_1	2
Amfr	mouse64	Amfr_2	2
Amfr	mouse64	Amfr_3	5
Amfr	mouse64	Amfr_4	2
Amfr	mouse66	Amfr_2	2
Amfr	mouse67	Amfr_1	1
Amfr	mouse67	Amfr_2	14
Amfr	mouse67	Amfr_3	5
Amfr	mouse67	Amfr_4	7
Amfr	mouse68	Amfr_1	1
Amfr	mouse68	Amfr_2	10
Amfr	mouse68	Amfr_3	10
Amfr	mouse68	Amfr_4	17
Amfr	mouse69	Amfr_1	4
Amfr	mouse69	Amfr_2	7
Amfr	mouse69	Amfr_3	3
Amfr	mouse69	Amfr_4	4
Amfr	mouse7	Amfr_1	3
Amfr	mouse7	Amfr_2	8
Amfr	mouse7	Amfr_3	2
Amfr	mouse7	Amfr_4	5
Amfr	mouse70	Amfr_1	5
Amfr	mouse70	Amfr_2	7
Amfr	mouse70	Amfr_3	5
Amfr	mouse70	Amfr_4	8
Amfr	mouse71	Amfr_1	1
Amfr	mouse71	Amfr_2	2
Amfr	mouse71	Amfr_3	2
Amfr	mouse71	Amfr_4	5
Amfr	mouse72	Amfr_1	5
Amfr	mouse72	Amfr_2	13
Amfr	mouse72	Amfr_3	5
Amfr	mouse72	Amfr_4	19
Amfr	mouse73	Amfr_1	3
Amfr	mouse73	Amfr_2	8
Amfr	mouse73	Amfr_3	8
Amfr	mouse73	Amfr_4	5
Amfr	mouse74	Amfr_1	3
Amfr	mouse74	Amfr_2	11
Amfr	mouse74	Amfr_3	6
Amfr	mouse74	Amfr_4	3
Amfr	mouse75	Amfr_1	2
Amfr	mouse75	Amfr_2	3
Amfr	mouse75	Amfr_3	4
Amfr	mouse75	Amfr_4	5
Amfr	mouse76	Amfr_1	4
Amfr	mouse76	Amfr_2	13
Amfr	mouse76	Amfr_3	11
Amfr	mouse76	Amfr_4	11
Amfr	mouse8	Amfr_1	2
Amfr	mouse8	Amfr_2	10
Amfr	mouse8	Amfr_3	3
Amfr	mouse8	Amfr_4	4
Amfr	mouse9	Amfr_1	4
Amfr	mouse9	Amfr_2	14
Amfr	mouse9	Amfr_3	6
Amfr	mouse9	Amfr_4	5
Ap4s1	mouse1	Ap4s1_1	4
Ap4s1	mouse1	Ap4s1_2	3
Ap4s1	mouse1	Ap4s1_3	3
Ap4s1	mouse10	Ap4s1_1	4
Ap4s1	mouse10	Ap4s1_2	1
Ap4s1	mouse10	Ap4s1_3	6
Ap4s1	mouse10	Ap4s1_4	8
Ap4s1	mouse11	Ap4s1_1	10
Ap4s1	mouse11	Ap4s1_2	7
Ap4s1	mouse11	Ap4s1_3	6
Ap4s1	mouse11	Ap4s1_4	6
Ap4s1	mouse12	Ap4s1_1	3
Ap4s1	mouse12	Ap4s1_2	4
Ap4s1	mouse12	Ap4s1_3	7
Ap4s1	mouse12	Ap4s1_4	3
Ap4s1	mouse13	Ap4s1_1	2
Ap4s1	mouse13	Ap4s1_2	6
Ap4s1	mouse13	Ap4s1_3	8
Ap4s1	mouse13	Ap4s1_4	9
Ap4s1	mouse14	Ap4s1_1	1
Ap4s1	mouse14	Ap4s1_2	1
Ap4s1	mouse14	Ap4s1_3	5
Ap4s1	mouse14	Ap4s1_4	6
Ap4s1	mouse15	Ap4s1_1	2
Ap4s1	mouse15	Ap4s1_2	7
Ap4s1	mouse15	Ap4s1_3	7
Ap4s1	mouse15	Ap4s1_4	5
Ap4s1	mouse16	Ap4s1_1	1
Ap4s1	mouse16	Ap4s1_2	6
Ap4s1	mouse16	Ap4s1_3	6
Ap4s1	mouse16	Ap4s1_4	3
Ap4s1	mouse17	Ap4s1_1	5
Ap4s1	mouse17	Ap4s1_2	3
Ap4s1	mouse17	Ap4s1_3	1
Ap4s1	mouse17	Ap4s1_4	5
Ap4s1	mouse18	Ap4s1_1	5
Ap4s1	mouse18	Ap4s1_2	9
Ap4s1	mouse18	Ap4s1_3	9
Ap4s1	mouse18	Ap4s1_4	4
Ap4s1	mouse19	Ap4s1_1	6
Ap4s1	mouse19	Ap4s1_2	7
Ap4s1	mouse19	Ap4s1_3	4
Ap4s1	mouse19	Ap4s1_4	5
Ap4s1	mouse2	Ap4s1_1	3
Ap4s1	mouse2	Ap4s1_2	3
Ap4s1	mouse2	Ap4s1_3	1
Ap4s1	mouse2	Ap4s1_4	4
Ap4s1	mouse20	Ap4s1_1	5
Ap4s1	mouse20	Ap4s1_2	1
Ap4s1	mouse20	Ap4s1_3	10
Ap4s1	mouse20	Ap4s1_4	10
Ap4s1	mouse21	Ap4s1_1	7
Ap4s1	mouse21	Ap4s1_2	5
Ap4s1	mouse21	Ap4s1_3	12
Ap4s1	mouse21	Ap4s1_4	7
Ap4s1	mouse22	Ap4s1_1	4
Ap4s1	mouse22	Ap4s1_2	5
Ap4s1	mouse22	Ap4s1_3	3
Ap4s1	mouse22	Ap4s1_4	8
Ap4s1	mouse23	Ap4s1_1	5
Ap4s1	mouse23	Ap4s1_2	5
Ap4s1	mouse23	Ap4s1_3	10
Ap4s1	mouse23	Ap4s1_4	15
Ap4s1	mouse24	Ap4s1_1	2
Ap4s1	mouse24	Ap4s1_2	3
Ap4s1	mouse24	Ap4s1_3	4
Ap4s1	mouse24	Ap4s1_4	3
Ap4s1	mouse25	Ap4s1_1	2
Ap4s1	mouse25	Ap4s1_3	4
Ap4s1	mouse25	Ap4s1_4	3
Ap4s1	mouse26	Ap4s1_1	4
Ap4s1	mouse26	Ap4s1_2	2
Ap4s1	mouse26	Ap4s1_3	6
Ap4s1	mouse26	Ap4s1_4	3
Ap4s1	mouse29	Ap4s1_1	2
Ap4s1	mouse29	Ap4s1_2	1
Ap4s1	mouse29	Ap4s1_3	6
Ap4s1	mouse29	Ap4s1_4	4
Ap4s1	mouse3	Ap4s1_1	1
Ap4s1	mouse3	Ap4s1_3	5
Ap4s1	mouse3	Ap4s1_4	5
Ap4s1	mouse30	Ap4s1_1	4
Ap4s1	mouse30	Ap4s1_2	1
Ap4s1	mouse30	Ap4s1_3	1
Ap4s1	mouse31	Ap4s1_2	3
Ap4s1	mouse31	Ap4s1_3	5
Ap4s1	mouse31	Ap4s1_4	4
Ap4s1	mouse32	Ap4s1_1	3
Ap4s1	mouse32	Ap4s1_3	6
Ap4s1	mouse32	Ap4s1_4	2
Ap4s1	mouse33	Ap4s1_1	1
Ap4s1	mouse33	Ap4s1_2	3
Ap4s1	mouse33	Ap4s1_3	2
Ap4s1	mouse33	Ap4s1_4	7
Ap4s1	mouse34	Ap4s1_1	5
Ap4s1	mouse34	Ap4s1_2	4
Ap4s1	mouse34	Ap4s1_3	9
Ap4s1	mouse34	Ap4s1_4	9
Ap4s1	mouse35	Ap4s1_1	2
Ap4s1	mouse35	Ap4s1_2	3
Ap4s1	mouse35	Ap4s1_3	8
Ap4s1	mouse35	Ap4s1_4	2
Ap4s1	mouse36	Ap4s1_1	6
Ap4s1	mouse36	Ap4s1_2	2
Ap4s1	mouse36	Ap4s1_3	4
Ap4s1	mouse36	Ap4s1_4	3
Ap4s1	mouse37	Ap4s1_2	2
Ap4s1	mouse37	Ap4s1_3	3
Ap4s1	mouse37	Ap4s1_4	4
Ap4s1	mouse38	Ap4s1_1	3
Ap4s1	mouse38	Ap4s1_2	2
Ap4s1	mouse38	Ap4s1_3	5
Ap4s1	mouse38	Ap4s1_4	7
Ap4s1	mouse39	Ap4s1_2	2
Ap4s1	mouse39	Ap4s1_3	2
Ap4s1	mouse39	Ap4s1_4	5
Ap4s1	mouse4	Ap4s1_1	3
Ap4s1	mouse4	Ap4s1_2	4
Ap4s1	mouse4	Ap4s1_3	8
Ap4s1	mouse4	Ap4s1_4	6
Ap4s1	mouse40	Ap4s1_1	4
Ap4s1	mouse40	Ap4s1_3	4
Ap4s1	mouse40	Ap4s1_4	2
Ap4s1	mouse41	Ap4s1_1	4
Ap4s1	mouse41	Ap4s1_2	1
Ap4s1	mouse41	Ap4s1_3	2
Ap4s1	mouse41	Ap4s1_4	4
Ap4s1	mouse42	Ap4s1_1	1
Ap4s1	mouse42	Ap4s1_2	1
Ap4s1	mouse42	Ap4s1_3	2
Ap4s1	mouse42	Ap4s1_4	1
Ap4s1	mouse44	Ap4s1_1	5
Ap4s1	mouse44	Ap4s1_2	4
Ap4s1	mouse44	Ap4s1_3	6
Ap4s1	mouse45	Ap4s1_1	1
Ap4s1	mouse45	Ap4s1_2	2
Ap4s1	mouse45	Ap4s1_3	12
Ap4s1	mouse45	Ap4s1_4	5
Ap4s1	mouse46	Ap4s1_2	2
Ap4s1	mouse46	Ap4s1_3	4
Ap4s1	mouse46	Ap4s1_4	3
Ap4s1	mouse47	Ap4s1_3	4
Ap4s1	mouse47	Ap4s1_4	1
Ap4s1	mouse48	Ap4s1_1	2
Ap4s1	mouse48	Ap4s1_2	2
Ap4s1	mouse49	Ap4s1_1	2
Ap4s1	mouse49	Ap4s1_2	2
Ap4s1	mouse49	Ap4s1_3	1
Ap4s1	mouse49	Ap4s1_4	1
Ap4s1	mouse5	Ap4s1_1	1
Ap4s1	mouse5	Ap4s1_2	1
Ap4s1	mouse5	Ap4s1_4	4
Ap4s1	mouse50	Ap4s1_3	1
Ap4s1	mouse50	Ap4s1_4	3
Ap4s1	mouse51	Ap4s1_1	1
Ap4s1	mouse51	Ap4s1_3	1
Ap4s1	mouse51	Ap4s1_4	1
Ap4s1	mouse52	Ap4s1_1	5
Ap4s1	mouse52	Ap4s1_2	8
Ap4s1	mouse52	Ap4s1_3	7
Ap4s1	mouse52	Ap4s1_4	18
Ap4s1	mouse53	Ap4s1_2	2
Ap4s1	mouse53	Ap4s1_3	3
Ap4s1	mouse53	Ap4s1_4	1
Ap4s1	mouse54	Ap4s1_1	2
Ap4s1	mouse54	Ap4s1_2	7
Ap4s1	mouse54	Ap4s1_3	2
Ap4s1	mouse54	Ap4s1_4	3
Ap4s1	mouse55	Ap4s1_1	8
Ap4s1	mouse55	Ap4s1_2	3
Ap4s1	mouse55	Ap4s1_3	8
Ap4s1	mouse55	Ap4s1_4	7
Ap4s1	mouse56	Ap4s1_1	3
Ap4s1	mouse56	Ap4s1_2	4
Ap4s1	mouse56	Ap4s1_3	6
Ap4s1	mouse56	Ap4s1_4	2
Ap4s1	mouse57	Ap4s1_1	1
Ap4s1	mouse57	Ap4s1_2	3
Ap4s1	mouse57	Ap4s1_3	7
Ap4s1	mouse57	Ap4s1_4	4
Ap4s1	mouse58	Ap4s1_1	4
Ap4s1	mouse58	Ap4s1_2	2
Ap4s1	mouse58	Ap4s1_3	2
Ap4s1	mouse58	Ap4s1_4	2
Ap4s1	mouse59	Ap4s1_1	1
Ap4s1	mouse59	Ap4s1_3	2
Ap4s1	mouse59	Ap4s1_4	1
Ap4s1	mouse6	Ap4s1_1	2
Ap4s1	mouse6	Ap4s1_2	5
Ap4s1	mouse6	Ap4s1_3	7
Ap4s1	mouse6	Ap4s1_4	6
Ap4s1	mouse60	Ap4s1_1	6
Ap4s1	mouse60	Ap4s1_2	7
Ap4s1	mouse60	Ap4s1_3	15
Ap4s1	mouse60	Ap4s1_4	2
Ap4s1	mouse61	Ap4s1_1	1
Ap4s1	mouse61	Ap4s1_2	1
Ap4s1	mouse61	Ap4s1_3	4
Ap4s1	mouse61	Ap4s1_4	4
Ap4s1	mouse62	Ap4s1_1	8
Ap4s1	mouse62	Ap4s1_2	9
Ap4s1	mouse62	Ap4s1_3	10
Ap4s1	mouse62	Ap4s1_4	13
Ap4s1	mouse63	Ap4s1_1	10
Ap4s1	mouse63	Ap4s1_2	8
Ap4s1	mouse63	Ap4s1_3	16
Ap4s1	mouse63	Ap4s1_4	9
Ap4s1	mouse64	Ap4s1_1	4
Ap4s1	mouse64	Ap4s1_3	2
Ap4s1	mouse64	Ap4s1_4	3
Ap4s1	mouse66	Ap4s1_1	2
Ap4s1	mouse66	Ap4s1_2	1
Ap4s1	mouse66	Ap4s1_3	3
Ap4s1	mouse66	Ap4s1_4	1
Ap4s1	mouse67	Ap4s1_1	9
Ap4s1	mouse67	Ap4s1_2	3
Ap4s1	mouse67	Ap4s1_3	15
Ap4s1	mouse67	Ap4s1_4	10
Ap4s1	mouse68	Ap4s1_1	7
Ap4s1	mouse68	Ap4s1_2	13
Ap4s1	mouse68	Ap4s1_3	19
Ap4s1	mouse68	Ap4s1_4	19
Ap4s1	mouse69	Ap4s1_1	4
Ap4s1	mouse69	Ap4s1_2	6
Ap4s1	mouse69	Ap4s1_3	9
Ap4s1	mouse69	Ap4s1_4	7
Ap4s1	mouse7	Ap4s1_1	9
Ap4s1	mouse7	Ap4s1_2	5
Ap4s1	mouse7	Ap4s1_3	3
Ap4s1	mouse7	Ap4s1_4	7
Ap4s1	mouse70	Ap4s1_1	5
Ap4s1	mouse70	Ap4s1_2	5
Ap4s1	mouse70	Ap4s1_3	8
Ap4s1	mouse70	Ap4s1_4	9
Ap4s1	mouse71	Ap4s1_1	3
Ap4s1	mouse71	Ap4s1_2	2
Ap4s1	mouse71	Ap4s1_3	4
Ap4s1	mouse71	Ap4s1_4	1
Ap4s1	mouse72	Ap4s1_1	9
Ap4s1	mouse72	Ap4s1_2	8
Ap4s1	mouse72	Ap4s1_3	5
Ap4s1	mouse72	Ap4s1_4	11
Ap4s1	mouse73	Ap4s1_1	5
Ap4s1	mouse73	Ap4s1_2	7
Ap4s1	mouse73	Ap4s1_3	17
Ap4s1	mouse73	Ap4s1_4	11
Ap4s1	mouse74	Ap4s1_1	5
Ap4s1	mouse74	Ap4s1_2	2
Ap4s1	mouse74	Ap4s1_3	6
Ap4s1	mouse74	Ap4s1_4	7
Ap4s1	mouse75	Ap4s1_1	2
Ap4s1	mouse75	Ap4s1_3	4
Ap4s1	mouse75	Ap4s1_4	10
Ap4s1	mouse76	Ap4s1_1	9
Ap4s1	mouse76	Ap4s1_2	4
Ap4s1	mouse76	Ap4s1_3	16
Ap4s1	mouse76	Ap4s1_4	10
Ap4s1	mouse8	Ap4s1_1	2
Ap4s1	mouse8	Ap4s1_2	4
Ap4s1	mouse8	Ap4s1_3	8
Ap4s1	mouse8	Ap4s1_4	4
Ap4s1	mouse9	Ap4s1_1	9
Ap4s1	mouse9	Ap4s1_2	2
Ap4s1	mouse9	Ap4s1_3	9
Ap4s1	mouse9	Ap4s1_4	10
Arl3	mouse1	Arl3_2	2
Arl3	mouse1	Arl3_3	3
Arl3	mouse1	Arl3_4	2
Arl3	mouse10	Arl3_1	1
Arl3	mouse10	Arl3_2	1
Arl3	mouse10	Arl3_3	3
Arl3	mouse10	Arl3_4	7
Arl3	mouse11	Arl3_1	3
Arl3	mouse11	Arl3_2	16
Arl3	mouse11	Arl3_3	19
Arl3	mouse11	Arl3_4	4
Arl3	mouse12	Arl3_1	3
Arl3	mouse12	Arl3_2	5
Arl3	mouse12	Arl3_3	9
Arl3	mouse12	Arl3_4	8
Arl3	mouse13	Arl3_1	5
Arl3	mouse13	Arl3_2	15
Arl3	mouse13	Arl3_3	14
Arl3	mouse13	Arl3_4	16
Arl3	mouse14	Arl3_1	2
Arl3	mouse14	Arl3_2	4
Arl3	mouse14	Arl3_3	7
Arl3	mouse14	Arl3_4	6
Arl3	mouse15	Arl3_1	4
Arl3	mouse15	Arl3_2	9
Arl3	mouse15	Arl3_3	13
Arl3	mouse15	Arl3_4	12
Arl3	mouse16	Arl3_1	3
Arl3	mouse16	Arl3_2	6
Arl3	mouse16	Arl3_3	9
Arl3	mouse16	Arl3_4	5
Arl3	mouse17	Arl3_1	1
Arl3	mouse17	Arl3_2	5
Arl3	mouse17	Arl3_3	6
Arl3	mouse17	Arl3_4	1
Arl3	mouse18	Arl3_1	7
Arl3	mouse18	Arl3_2	13
Arl3	mouse18	Arl3_3	17
Arl3	mouse18	Arl3_4	16
Arl3	mouse19	Arl3_1	4
Arl3	mouse19	Arl3_2	10
Arl3	mouse19	Arl3_3	12
Arl3	mouse19	Arl3_4	7
Arl3	mouse2	Arl3_1	2
Arl3	mouse2	Arl3_2	4
Arl3	mouse2	Arl3_3	3
Arl3	mouse2	Arl3_4	5
Arl3	mouse20	Arl3_1	4
Arl3	mouse20	Arl3_2	11
Arl3	mouse20	Arl3_3	10
Arl3	mouse20	Arl3_4	5
Arl3	mouse21	Arl3_1	7
Arl3	mouse21	Arl3_2	11
Arl3	mouse21	Arl3_3	10
Arl3	mouse21	Arl3_4	8
Arl3	mouse22	Arl3_1	6
Arl3	mouse22	Arl3_2	9
Arl3	mouse22	Arl3_3	19
Arl3	mouse22	Arl3_4	10
Arl3	mouse23	Arl3_1	7
Arl3	mouse23	Arl3_2	12
Arl3	mouse23	Arl3_3	22
Arl3	mouse23	Arl3_4	17
Arl3	mouse24	Arl3_1	5
Arl3	mouse24	Arl3_2	6
Arl3	mouse24	Arl3_3	11
Arl3	mouse24	Arl3_4	6
Arl3	mouse25	Arl3_1	2
Arl3	mouse25	Arl3_2	4
Arl3	mouse25	Arl3_3	7
Arl3	mouse25	Arl3_4	7
Arl3	mouse26	Arl3_1	2
Arl3	mouse26	Arl3_2	5
Arl3	mouse26	Arl3_3	10
Arl3	mouse26	Arl3_4	9
Arl3	mouse27	Arl3_2	1
Arl3	mouse29	Arl3_1	1
Arl3	mouse29	Arl3_2	6
Arl3	mouse29	Arl3_3	4
Arl3	mouse29	Arl3_4	7
Arl3	mouse3	Arl3_1	2
Arl3	mouse3	Arl3_2	3
Arl3	mouse3	Arl3_3	4
Arl3	mouse30	Arl3_3	3
Arl3	mouse30	Arl3_4	7
Arl3	mouse31	Arl3_1	1
Arl3	mouse31	Arl3_2	4
Arl3	mouse31	Arl3_3	8
Arl3	mouse31	Arl3_4	1
Arl3	mouse32	Arl3_1	3
Arl3	mouse32	Arl3_2	5
Arl3	mouse32	Arl3_3	2
Arl3	mouse32	Arl3_4	1
Arl3	mouse33	Arl3_1	3
Arl3	mouse33	Arl3_2	2
Arl3	mouse33	Arl3_3	1
Arl3	mouse33	Arl3_4	10
Arl3	mouse34	Arl3_1	3
Arl3	mouse34	Arl3_2	4
Arl3	mouse34	Arl3_3	15
Arl3	mouse34	Arl3_4	10
Arl3	mouse35	Arl3_1	3
Arl3	mouse35	Arl3_2	4
Arl3	mouse35	Arl3_3	5
Arl3	mouse35	Arl3_4	7
Arl3	mouse36	Arl3_1	2
Arl3	mouse36	Arl3_2	7
Arl3	mouse36	Arl3_3	7
Arl3	mouse36	Arl3_4	10
Arl3	mouse37	Arl3_1	3
Arl3	mouse37	Arl3_2	1
Arl3	mouse37	Arl3_3	10
Arl3	mouse37	Arl3_4	8
Arl3	mouse38	Arl3_1	2
Arl3	mouse38	Arl3_2	4
Arl3	mouse38	Arl3_3	16
Arl3	mouse38	Arl3_4	7
Arl3	mouse39	Arl3_1	2
Arl3	mouse39	Arl3_2	1
Arl3	mouse39	Arl3_3	3
Arl3	mouse4	Arl3_1	5
Arl3	mouse4	Arl3_2	7
Arl3	mouse4	Arl3_3	10
Arl3	mouse4	Arl3_4	6
Arl3	mouse40	Arl3_1	1
Arl3	mouse40	Arl3_2	1
Arl3	mouse40	Arl3_3	2
Arl3	mouse40	Arl3_4	3
Arl3	mouse41	Arl3_1	6
Arl3	mouse41	Arl3_2	8
Arl3	mouse41	Arl3_3	11
Arl3	mouse41	Arl3_4	8
Arl3	mouse42	Arl3_1	1
Arl3	mouse42	Arl3_3	4
Arl3	mouse42	Arl3_4	2
Arl3	mouse44	Arl3_1	1
Arl3	mouse44	Arl3_2	7
Arl3	mouse44	Arl3_3	18
Arl3	mouse44	Arl3_4	2
Arl3	mouse45	Arl3_1	4
Arl3	mouse45	Arl3_2	7
Arl3	mouse45	Arl3_3	9
Arl3	mouse45	Arl3_4	8
Arl3	mouse46	Arl3_1	1
Arl3	mouse46	Arl3_2	6
Arl3	mouse46	Arl3_3	2
Arl3	mouse46	Arl3_4	2
Arl3	mouse47	Arl3_1	3
Arl3	mouse47	Arl3_2	2
Arl3	mouse47	Arl3_3	1
Arl3	mouse47	Arl3_4	2
Arl3	mouse48	Arl3_1	2
Arl3	mouse48	Arl3_2	1
Arl3	mouse48	Arl3_3	4
Arl3	mouse49	Arl3_1	1
Arl3	mouse49	Arl3_3	2
Arl3	mouse5	Arl3_1	1
Arl3	mouse5	Arl3_2	4
Arl3	mouse5	Arl3_3	2
Arl3	mouse5	Arl3_4	3
Arl3	mouse50	Arl3_2	1
Arl3	mouse50	Arl3_3	3
Arl3	mouse50	Arl3_4	2
Arl3	mouse51	Arl3_3	1
Arl3	mouse51	Arl3_4	2
Arl3	mouse52	Arl3_1	7
Arl3	mouse52	Arl3_2	10
Arl3	mouse52	Arl3_3	11
Arl3	mouse52	Arl3_4	6
Arl3	mouse53	Arl3_2	2
Arl3	mouse53	Arl3_3	5
Arl3	mouse53	Arl3_4	1
Arl3	mouse54	Arl3_1	4
Arl3	mouse54	Arl3_2	10
Arl3	mouse54	Arl3_3	7
Arl3	mouse54	Arl3_4	11
Arl3	mouse55	Arl3_1	2
Arl3	mouse55	Arl3_2	11
Arl3	mouse55	Arl3_3	12
Arl3	mouse55	Arl3_4	8
Arl3	mouse56	Arl3_2	5
Arl3	mouse56	Arl3_3	6
Arl3	mouse56	Arl3_4	4
Arl3	mouse57	Arl3_1	2
Arl3	mouse57	Arl3_2	3
Arl3	mouse57	Arl3_3	5
Arl3	mouse57	Arl3_4	4
Arl3	mouse58	Arl3_1	1
Arl3	mouse58	Arl3_2	1
Arl3	mouse58	Arl3_3	5
Arl3	mouse58	Arl3_4	2
Arl3	mouse59	Arl3_1	1
Arl3	mouse59	Arl3_4	3
Arl3	mouse6	Arl3_1	3
Arl3	mouse6	Arl3_2	9
Arl3	mouse6	Arl3_3	7
Arl3	mouse6	Arl3_4	8
Arl3	mouse60	Arl3_1	9
Arl3	mouse60	Arl3_2	11
Arl3	mouse60	Arl3_3	20
Arl3	mouse60	Arl3_4	13
Arl3	mouse61	Arl3_1	2
Arl3	mouse61	Arl3_2	4
Arl3	mouse61	Arl3_3	4
Arl3	mouse61	Arl3_4	1
Arl3	mouse62	Arl3_1	6
Arl3	mouse62	Arl3_2	13
Arl3	mouse62	Arl3_3	29
Arl3	mouse62	Arl3_4	13
Arl3	mouse63	Arl3_1	6
Arl3	mouse63	Arl3_2	14
Arl3	mouse63	Arl3_3	25
Arl3	mouse63	Arl3_4	15
Arl3	mouse64	Arl3_1	1
Arl3	mouse64	Arl3_2	1
Arl3	mouse64	Arl3_3	6
Arl3	mouse64	Arl3_4	6
Arl3	mouse66	Arl3_1	2
Arl3	mouse66	Arl3_2	1
Arl3	mouse66	Arl3_3	3
Arl3	mouse66	Arl3_4	3
Arl3	mouse67	Arl3_1	6
Arl3	mouse67	Arl3_2	11
Arl3	mouse67	Arl3_3	17
Arl3	mouse67	Arl3_4	17
Arl3	mouse68	Arl3_1	8
Arl3	mouse68	Arl3_2	16
Arl3	mouse68	Arl3_3	20
Arl3	mouse68	Arl3_4	20
Arl3	mouse69	Arl3_1	4
Arl3	mouse69	Arl3_2	7
Arl3	mouse69	Arl3_3	6
Arl3	mouse69	Arl3_4	14
Arl3	mouse7	Arl3_1	2
Arl3	mouse7	Arl3_2	6
Arl3	mouse7	Arl3_3	17
Arl3	mouse7	Arl3_4	8
Arl3	mouse70	Arl3_1	3
Arl3	mouse70	Arl3_2	10
Arl3	mouse70	Arl3_3	24
Arl3	mouse70	Arl3_4	12
Arl3	mouse71	Arl3_1	2
Arl3	mouse71	Arl3_2	3
Arl3	mouse71	Arl3_3	6
Arl3	mouse71	Arl3_4	3
Arl3	mouse72	Arl3_1	14
Arl3	mouse72	Arl3_2	14
Arl3	mouse72	Arl3_3	29
Arl3	mouse72	Arl3_4	25
Arl3	mouse73	Arl3_1	2
Arl3	mouse73	Arl3_2	14
Arl3	mouse73	Arl3_3	20
Arl3	mouse73	Arl3_4	18
Arl3	mouse74	Arl3_1	5
Arl3	mouse74	Arl3_2	7
Arl3	mouse74	Arl3_3	19
Arl3	mouse74	Arl3_4	11
Arl3	mouse75	Arl3_1	1
Arl3	mouse75	Arl3_2	2
Arl3	mouse75	Arl3_3	7
Arl3	mouse75	Arl3_4	4
Arl3	mouse76	Arl3_1	10
Arl3	mouse76	Arl3_2	11
Arl3	mouse76	Arl3_3	26
Arl3	mouse76	Arl3_4	27
Arl3	mouse8	Arl3_1	2
Arl3	mouse8	Arl3_2	9
Arl3	mouse8	Arl3_3	13
Arl3	mouse8	Arl3_4	4
Arl3	mouse9	Arl3_1	8
Arl3	mouse9	Arl3_2	12
Arl3	mouse9	Arl3_3	9
Arl3	mouse9	Arl3_4	13
Atad1	mouse1	Atad1_1	1
Atad1	mouse1	Atad1_2	2
Atad1	mouse1	Atad1_3	3
Atad1	mouse1	Atad1_4	4
Atad1	mouse10	Atad1_2	6
Atad1	mouse10	Atad1_3	6
Atad1	mouse10	Atad1_4	6
Atad1	mouse11	Atad1_1	3
Atad1	mouse11	Atad1_2	13
Atad1	mouse11	Atad1_3	12
Atad1	mouse11	Atad1_4	15
Atad1	mouse12	Atad1_1	2
Atad1	mouse12	Atad1_2	5
Atad1	mouse12	Atad1_3	6
Atad1	mouse12	Atad1_4	6
Atad1	mouse13	Atad1_1	5
Atad1	mouse13	Atad1_2	8
Atad1	mouse13	Atad1_3	8
Atad1	mouse13	Atad1_4	7
Atad1	mouse14	Atad1_1	2
Atad1	mouse14	Atad1_2	6
Atad1	mouse14	Atad1_3	5
Atad1	mouse14	Atad1_4	7
Atad1	mouse15	Atad1_1	1
Atad1	mouse15	Atad1_2	8
Atad1	mouse15	Atad1_3	11
Atad1	mouse15	Atad1_4	6
Atad1	mouse16	Atad1_1	2
Atad1	mouse16	Atad1_2	7
Atad1	mouse16	Atad1_3	6
Atad1	mouse16	Atad1_4	3
Atad1	mouse17	Atad1_1	1
Atad1	mouse17	Atad1_2	9
Atad1	mouse17	Atad1_3	5
Atad1	mouse17	Atad1_4	4
Atad1	mouse18	Atad1_1	1
Atad1	mouse18	Atad1_2	12
Atad1	mouse18	Atad1_3	6
Atad1	mouse18	Atad1_4	11
