gene_target	source	original_cells	retained_cells	retention	primary	min10
Tnfrsf1a	mouse3	5	5	1	False	False
Tnfrsf1a	mouse30	7	7	1	False	False
Tnfrsf1a	mouse31	18	17	0.944444444444	False	True
Tnfrsf1a	mouse32	11	11	1	False	True
Tnfrsf1a	mouse33	16	16	1	False	True
Tnfrsf1a	mouse34	32	32	1	True	True
Tnfrsf1a	mouse35	20	20	1	True	True
Tnfrsf1a	mouse36	16	16	1	False	True
Tnfrsf1a	mouse37	21	20	0.952380952381	True	True
Tnfrsf1a	mouse38	23	23	1	True	True
Tnfrsf1a	mouse39	9	9	1	False	False
Tnfrsf1a	mouse4	25	25	1	True	True
Tnfrsf1a	mouse40	10	10	1	False	True
Tnfrsf1a	mouse41	11	11	1	False	True
Tnfrsf1a	mouse42	9	9	1	False	False
Tnfrsf1a	mouse43	1	0	0	False	False
Tnfrsf1a	mouse44	22	22	1	True	True
Tnfrsf1a	mouse45	30	30	1	True	True
Tnfrsf1a	mouse46	5	4	0.8	False	False
Tnfrsf1a	mouse47	7	6	0.857142857143	False	False
Tnfrsf1a	mouse48	6	6	1	False	False
Tnfrsf1a	mouse49	3	3	1	False	False
Tnfrsf1a	mouse5	3	3	1	False	False
Tnfrsf1a	mouse50	6	5	0.833333333333	False	False
Tnfrsf1a	mouse51	5	5	1	False	False
Tnfrsf1a	mouse52	33	33	1	True	True
Tnfrsf1a	mouse53	9	8	0.888888888889	False	False
Tnfrsf1a	mouse54	28	27	0.964285714286	True	True
Tnfrsf1a	mouse55	29	29	1	True	True
Tnfrsf1a	mouse56	16	16	1	False	True
Tnfrsf1a	mouse57	21	20	0.952380952381	True	True
Tnfrsf1a	mouse58	6	6	1	False	False
Tnfrsf1a	mouse59	4	2	0.5	False	False
Tnfrsf1a	mouse6	17	17	1	False	True
Tnfrsf1a	mouse60	43	43	1	True	True
Tnfrsf1a	mouse61	14	14	1	False	True
Tnfrsf1a	mouse62	45	45	1	True	True
Tnfrsf1a	mouse63	55	55	1	True	True
Tnfrsf1a	mouse64	12	12	1	False	True
Tnfrsf1a	mouse66	15	14	0.933333333333	False	True
Tnfrsf1a	mouse67	32	32	1	True	True
Tnfrsf1a	mouse68	64	64	1	True	True
Tnfrsf1a	mouse69	40	40	1	True	True
Tnfrsf1a	mouse7	21	21	1	True	True
Tnfrsf1a	mouse70	41	41	1	True	True
Tnfrsf1a	mouse71	12	12	1	False	True
Tnfrsf1a	mouse72	54	54	1	True	True
Tnfrsf1a	mouse73	44	43	0.977272727273	True	True
Tnfrsf1a	mouse74	18	18	1	False	True
Tnfrsf1a	mouse75	23	23	1	True	True
Tnfrsf1a	mouse76	44	44	1	True	True
Tnfrsf1a	mouse8	27	27	1	True	True
Tnfrsf1a	mouse9	38	38	1	True	True
Tnfrsf1b	mouse1	8	8	1	False	False
Tnfrsf1b	mouse10	33	33	1	True	True
Tnfrsf1b	mouse11	47	47	1	True	True
Tnfrsf1b	mouse12	24	24	1	True	True
Tnfrsf1b	mouse13	37	37	1	True	True
Tnfrsf1b	mouse14	22	22	1	True	True
Tnfrsf1b	mouse15	26	26	1	True	True
Tnfrsf1b	mouse16	19	19	1	False	True
Tnfrsf1b	mouse17	12	12	1	False	True
Tnfrsf1b	mouse18	40	40	1	True	True
Tnfrsf1b	mouse19	25	25	1	True	True
Tnfrsf1b	mouse2	13	13	1	False	True
Tnfrsf1b	mouse20	30	30	1	True	True
Tnfrsf1b	mouse21	33	33	1	True	True
Tnfrsf1b	mouse22	26	26	1	True	True
Tnfrsf1b	mouse23	52	52	1	True	True
Tnfrsf1b	mouse24	18	18	1	False	True
Tnfrsf1b	mouse25	16	16	1	False	True
Tnfrsf1b	mouse26	14	14	1	False	True
Tnfrsf1b	mouse29	18	17	0.944444444444	False	True
Tnfrsf1b	mouse3	23	23	1	True	True
Tnfrsf1b	mouse30	10	9	0.9	False	False
Tnfrsf1b	mouse31	13	13	1	False	True
Tnfrsf1b	mouse32	8	8	1	False	False
Tnfrsf1b	mouse33	23	23	1	True	True
Tnfrsf1b	mouse34	26	24	0.923076923077	True	True
Tnfrsf1b	mouse35	27	27	1	True	True
Tnfrsf1b	mouse36	25	24	0.96	True	True
Tnfrsf1b	mouse37	12	12	1	False	True
Tnfrsf1b	mouse38	40	40	1	True	True
Tnfrsf1b	mouse39	6	6	1	False	False
Tnfrsf1b	mouse4	33	33	1	True	True
Tnfrsf1b	mouse40	9	9	1	False	False
Tnfrsf1b	mouse41	14	14	1	False	True
Tnfrsf1b	mouse42	10	9	0.9	False	False
Tnfrsf1b	mouse44	34	33	0.970588235294	True	True
Tnfrsf1b	mouse45	29	29	1	True	True
Tnfrsf1b	mouse46	8	8	1	False	False
Tnfrsf1b	mouse47	4	4	1	False	False
Tnfrsf1b	mouse48	9	9	1	False	False
Tnfrsf1b	mouse49	7	7	1	False	False
Tnfrsf1b	mouse5	3	3	1	False	False
Tnfrsf1b	mouse50	3	3	1	False	False
Tnfrsf1b	mouse51	4	4	1	False	False
Tnfrsf1b	mouse52	33	33	1	True	True
Tnfrsf1b	mouse53	9	9	1	False	False
Tnfrsf1b	mouse54	33	32	0.969696969697	True	True
Tnfrsf1b	mouse55	22	21	0.954545454545	True	True
Tnfrsf1b	mouse56	7	7	1	False	False
Tnfrsf1b	mouse57	18	18	1	False	True
Tnfrsf1b	mouse58	8	6	0.75	False	False
Tnfrsf1b	mouse59	7	6	0.857142857143	False	False
Tnfrsf1b	mouse6	28	26	0.928571428571	True	True
Tnfrsf1b	mouse60	39	39	1	True	True
Tnfrsf1b	mouse61	18	18	1	False	True
Tnfrsf1b	mouse62	50	50	1	True	True
Tnfrsf1b	mouse63	63	63	1	True	True
Tnfrsf1b	mouse64	16	16	1	False	True
Tnfrsf1b	mouse66	13	13	1	False	True
Tnfrsf1b	mouse67	40	39	0.975	True	True
Tnfrsf1b	mouse68	45	45	1	True	True
Tnfrsf1b	mouse69	32	32	1	True	True
Tnfrsf1b	mouse7	33	33	1	True	True
Tnfrsf1b	mouse70	35	35	1	True	True
Tnfrsf1b	mouse71	17	17	1	False	True
Tnfrsf1b	mouse72	66	66	1	True	True
Tnfrsf1b	mouse73	48	48	1	True	True
Tnfrsf1b	mouse74	38	37	0.973684210526	True	True
Tnfrsf1b	mouse75	21	21	1	True	True
Tnfrsf1b	mouse76	43	43	1	True	True
Tnfrsf1b	mouse8	23	23	1	True	True
Tnfrsf1b	mouse9	47	47	1	True	True
Tnfrsf4	mouse1	8	8	1	False	False
Tnfrsf4	mouse10	19	19	1	False	True
Tnfrsf4	mouse11	42	42	1	True	True
Tnfrsf4	mouse12	27	27	1	True	True
Tnfrsf4	mouse13	27	27	1	True	True
Tnfrsf4	mouse14	17	17	1	False	True
Tnfrsf4	mouse15	27	27	1	True	True
Tnfrsf4	mouse16	15	15	1	False	True
Tnfrsf4	mouse17	15	15	1	False	True
Tnfrsf4	mouse18	30	29	0.966666666667	True	True
Tnfrsf4	mouse19	21	21	1	True	True
Tnfrsf4	mouse2	4	4	1	False	False
Tnfrsf4	mouse20	26	26	1	True	True
Tnfrsf4	mouse21	30	30	1	True	True
Tnfrsf4	mouse22	22	22	1	True	True
Tnfrsf4	mouse23	45	44	0.977777777778	True	True
Tnfrsf4	mouse24	10	10	1	False	True
Tnfrsf4	mouse25	17	17	1	False	True
Tnfrsf4	mouse26	19	19	1	False	True
Tnfrsf4	mouse27	2	0	0	False	False
Tnfrsf4	mouse29	12	12	1	False	True
Tnfrsf4	mouse3	17	17	1	False	True
Tnfrsf4	mouse30	6	6	1	False	False
Tnfrsf4	mouse31	17	17	1	False	True
Tnfrsf4	mouse32	14	13	0.928571428571	False	True
Tnfrsf4	mouse33	12	12	1	False	True
Tnfrsf4	mouse34	28	28	1	True	True
Tnfrsf4	mouse35	20	20	1	True	True
Tnfrsf4	mouse36	11	11	1	False	True
Tnfrsf4	mouse37	11	10	0.909090909091	False	True
Tnfrsf4	mouse38	25	25	1	True	True
Tnfrsf4	mouse39	6	5	0.833333333333	False	False
Tnfrsf4	mouse4	25	25	1	True	True
Tnfrsf4	mouse40	12	12	1	False	True
Tnfrsf4	mouse41	10	10	1	False	True
Tnfrsf4	mouse42	11	10	0.909090909091	False	True
Tnfrsf4	mouse44	23	23	1	True	True
Tnfrsf4	mouse45	15	15	1	False	True
Tnfrsf4	mouse46	12	10	0.833333333333	False	True
Tnfrsf4	mouse47	3	2	0.666666666667	False	False
Tnfrsf4	mouse48	5	3	0.6	False	False
Tnfrsf4	mouse49	10	9	0.9	False	False
Tnfrsf4	mouse5	7	6	0.857142857143	False	False
Tnfrsf4	mouse50	9	9	1	False	False
Tnfrsf4	mouse51	5	5	1	False	False
Tnfrsf4	mouse52	32	30	0.9375	True	True
Tnfrsf4	mouse53	5	5	1	False	False
Tnfrsf4	mouse54	33	33	1	True	True
Tnfrsf4	mouse55	26	26	1	True	True
Tnfrsf4	mouse56	17	17	1	False	True
Tnfrsf4	mouse57	8	8	1	False	False
Tnfrsf4	mouse58	7	7	1	False	False
Tnfrsf4	mouse59	6	6	1	False	False
Tnfrsf4	mouse6	32	32	1	True	True
Tnfrsf4	mouse60	35	35	1	True	True
Tnfrsf4	mouse61	17	17	1	False	True
Tnfrsf4	mouse62	47	47	1	True	True
Tnfrsf4	mouse63	62	60	0.967741935484	True	True
Tnfrsf4	mouse64	12	12	1	False	True
Tnfrsf4	mouse66	8	8	1	False	False
Tnfrsf4	mouse67	47	47	1	True	True
Tnfrsf4	mouse68	62	62	1	True	True
Tnfrsf4	mouse69	34	34	1	True	True
Tnfrsf4	mouse7	22	22	1	True	True
Tnfrsf4	mouse70	43	43	1	True	True
Tnfrsf4	mouse71	17	17	1	False	True
Tnfrsf4	mouse72	64	64	1	True	True
Tnfrsf4	mouse73	27	26	0.962962962963	True	True
Tnfrsf4	mouse74	29	29	1	True	True
Tnfrsf4	mouse75	16	15	0.9375	False	True
Tnfrsf4	mouse76	40	40	1	True	True
Tnfrsf4	mouse8	24	24	1	True	True
Tnfrsf4	mouse9	35	35	1	True	True
Tnfrsf9	mouse1	11	10	0.909090909091	False	True
Tnfrsf9	mouse10	16	16	1	False	True
Tnfrsf9	mouse11	42	42	1	True	True
Tnfrsf9	mouse12	21	21	1	True	True
Tnfrsf9	mouse13	23	23	1	True	True
Tnfrsf9	mouse14	21	21	1	True	True
Tnfrsf9	mouse15	31	31	1	True	True
Tnfrsf9	mouse16	20	20	1	True	True
Tnfrsf9	mouse17	17	17	1	False	True
Tnfrsf9	mouse18	40	40	1	True	True
Tnfrsf9	mouse19	23	23	1	True	True
Tnfrsf9	mouse2	11	11	1	False	True
Tnfrsf9	mouse20	31	31	1	True	True
Tnfrsf9	mouse21	30	30	1	True	True
Tnfrsf9	mouse22	22	22	1	True	True
Tnfrsf9	mouse23	42	42	1	True	True
Tnfrsf9	mouse24	9	9	1	False	False
Tnfrsf9	mouse25	20	20	1	True	True
Tnfrsf9	mouse26	17	17	1	False	True
Tnfrsf9	mouse27	5	2	0.4	False	False
Tnfrsf9	mouse29	23	23	1	True	True
Tnfrsf9	mouse3	14	13	0.928571428571	False	True
Tnfrsf9	mouse30	9	7	0.777777777778	False	False
Tnfrsf9	mouse31	19	19	1	False	True
Tnfrsf9	mouse32	11	11	1	False	True
Tnfrsf9	mouse33	12	12	1	False	True
Tnfrsf9	mouse34	25	25	1	True	True
Tnfrsf9	mouse35	21	21	1	True	True
Tnfrsf9	mouse36	28	28	1	True	True
Tnfrsf9	mouse37	14	14	1	False	True
Tnfrsf9	mouse38	28	28	1	True	True
Tnfrsf9	mouse39	7	7	1	False	False
Tnfrsf9	mouse4	18	18	1	False	True
Tnfrsf9	mouse40	11	10	0.909090909091	False	True
Tnfrsf9	mouse41	16	16	1	False	True
Tnfrsf9	mouse42	10	10	1	False	True
Tnfrsf9	mouse44	30	30	1	True	True
Tnfrsf9	mouse45	37	37	1	True	True
Tnfrsf9	mouse46	7	7	1	False	False
Tnfrsf9	mouse47	8	6	0.75	False	False
Tnfrsf9	mouse48	15	14	0.933333333333	False	True
Tnfrsf9	mouse49	6	4	0.666666666667	False	False
Tnfrsf9	mouse5	3	3	1	False	False
Tnfrsf9	mouse50	11	10	0.909090909091	False	True
Tnfrsf9	mouse51	5	5	1	False	False
Tnfrsf9	mouse52	27	27	1	True	True
Tnfrsf9	mouse53	6	6	1	False	False
Tnfrsf9	mouse54	28	27	0.964285714286	True	True
Tnfrsf9	mouse55	17	17	1	False	True
Tnfrsf9	mouse56	11	11	1	False	True
Tnfrsf9	mouse57	10	9	0.9	False	False
Tnfrsf9	mouse58	12	11	0.916666666667	False	True
Tnfrsf9	mouse59	7	6	0.857142857143	False	False
Tnfrsf9	mouse6	18	18	1	False	True
Tnfrsf9	mouse60	56	55	0.982142857143	True	True
Tnfrsf9	mouse61	18	18	1	False	True
Tnfrsf9	mouse62	62	62	1	True	True
Tnfrsf9	mouse63	50	50	1	True	True
Tnfrsf9	mouse64	12	12	1	False	True
Tnfrsf9	mouse66	11	11	1	False	True
Tnfrsf9	mouse67	36	36	1	True	True
Tnfrsf9	mouse68	69	68	0.985507246377	True	True
Tnfrsf9	mouse69	29	29	1	True	True
Tnfrsf9	mouse7	27	27	1	True	True
Tnfrsf9	mouse70	37	37	1	True	True
Tnfrsf9	mouse71	15	15	1	False	True
Tnfrsf9	mouse72	67	67	1	True	True
Tnfrsf9	mouse73	41	41	1	True	True
Tnfrsf9	mouse74	27	27	1	True	True
Tnfrsf9	mouse75	21	21	1	True	True
Tnfrsf9	mouse76	61	60	0.983606557377	True	True
Tnfrsf9	mouse8	21	21	1	True	True
Tnfrsf9	mouse9	47	47	1	True	True
Tnik	mouse1	5	5	1	False	False
Tnik	mouse10	21	21	1	True	True
Tnik	mouse11	38	38	1	True	True
Tnik	mouse12	25	25	1	True	True
Tnik	mouse13	23	23	1	True	True
Tnik	mouse14	12	12	1	False	True
Tnik	mouse15	39	39	1	True	True
Tnik	mouse16	18	18	1	False	True
Tnik	mouse17	18	17	0.944444444444	False	True
Tnik	mouse18	46	45	0.978260869565	True	True
Tnik	mouse19	15	15	1	False	True
Tnik	mouse2	6	6	1	False	False
Tnik	mouse20	40	40	1	True	True
Tnik	mouse21	23	23	1	True	True
Tnik	mouse22	30	30	1	True	True
Tnik	mouse23	56	56	1	True	True
Tnik	mouse24	13	12	0.923076923077	False	True
Tnik	mouse25	10	10	1	False	True
Tnik	mouse26	26	25	0.961538461538	True	True
Tnik	mouse27	4	4	1	False	False
Tnik	mouse29	14	14	1	False	True
Tnik	mouse3	10	7	0.7	False	False
Tnik	mouse30	11	9	0.818181818182	False	False
Tnik	mouse31	16	16	1	False	True
Tnik	mouse32	7	7	1	False	False
Tnik	mouse33	11	11	1	False	True
Tnik	mouse34	26	26	1	True	True
Tnik	mouse35	24	24	1	True	True
Tnik	mouse36	13	13	1	False	True
Tnik	mouse37	17	17	1	False	True
Tnik	mouse38	24	24	1	True	True
Tnik	mouse39	10	10	1	False	True
Tnik	mouse4	26	26	1	True	True
Tnik	mouse40	13	12	0.923076923077	False	True
Tnik	mouse41	13	12	0.923076923077	False	True
Tnik	mouse42	9	9	1	False	False
Tnik	mouse44	32	32	1	True	True
Tnik	mouse45	29	28	0.965517241379	True	True
Tnik	mouse46	10	9	0.9	False	False
Tnik	mouse47	8	8	1	False	False
Tnik	mouse48	11	11	1	False	True
Tnik	mouse49	3	2	0.666666666667	False	False
Tnik	mouse5	10	10	1	False	True
Tnik	mouse50	7	6	0.857142857143	False	False
Tnik	mouse51	6	6	1	False	False
Tnik	mouse52	41	41	1	True	True
Tnik	mouse53	1	1	1	False	False
Tnik	mouse54	34	34	1	True	True
Tnik	mouse55	34	34	1	True	True
Tnik	mouse56	13	13	1	False	True
Tnik	mouse57	14	14	1	False	True
Tnik	mouse58	11	11	1	False	True
Tnik	mouse59	9	9	1	False	False
Tnik	mouse6	27	27	1	True	True
Tnik	mouse60	49	49	1	True	True
Tnik	mouse61	11	11	1	False	True
Tnik	mouse62	44	44	1	True	True
Tnik	mouse63	58	58	1	True	True
Tnik	mouse64	14	14	1	False	True
Tnik	mouse66	10	10	1	False	True
Tnik	mouse67	30	30	1	True	True
Tnik	mouse68	62	62	1	True	True
Tnik	mouse69	27	27	1	True	True
Tnik	mouse7	20	20	1	True	True
Tnik	mouse70	35	35	1	True	True
Tnik	mouse71	15	15	1	False	True
Tnik	mouse72	58	58	1	True	True
Tnik	mouse73	27	27	1	True	True
Tnik	mouse74	21	21	1	True	True
Tnik	mouse75	20	20	1	True	True
Tnik	mouse76	52	52	1	True	True
Tnik	mouse8	22	22	1	True	True
Tnik	mouse9	35	34	0.971428571429	True	True
Tnpo3	mouse1	12	12	1	False	True
Tnpo3	mouse10	15	15	1	False	True
Tnpo3	mouse11	32	32	1	True	True
Tnpo3	mouse12	18	18	1	False	True
Tnpo3	mouse13	31	31	1	True	True
Tnpo3	mouse14	14	14	1	False	True
Tnpo3	mouse15	32	32	1	True	True
Tnpo3	mouse16	19	19	1	False	True
Tnpo3	mouse17	16	16	1	False	True
Tnpo3	mouse18	35	35	1	True	True
Tnpo3	mouse19	25	25	1	True	True
Tnpo3	mouse2	7	7	1	False	False
Tnpo3	mouse20	21	21	1	True	True
Tnpo3	mouse21	29	28	0.965517241379	True	True
Tnpo3	mouse22	26	26	1	True	True
Tnpo3	mouse23	32	32	1	True	True
Tnpo3	mouse24	17	17	1	False	True
Tnpo3	mouse25	18	18	1	False	True
Tnpo3	mouse26	19	18	0.947368421053	False	True
Tnpo3	mouse29	6	6	1	False	False
Tnpo3	mouse3	7	7	1	False	False
Tnpo3	mouse30	2	1	0.5	False	False
Tnpo3	mouse31	7	7	1	False	False
Tnpo3	mouse32	6	6	1	False	False
Tnpo3	mouse33	14	14	1	False	True
Tnpo3	mouse34	33	33	1	True	True
Tnpo3	mouse35	18	18	1	False	True
Tnpo3	mouse36	12	12	1	False	True
Tnpo3	mouse37	8	8	1	False	False
Tnpo3	mouse38	20	20	1	True	True
Tnpo3	mouse39	7	7	1	False	False
Tnpo3	mouse4	21	20	0.952380952381	True	True
Tnpo3	mouse40	4	4	1	False	False
Tnpo3	mouse41	14	14	1	False	True
Tnpo3	mouse42	10	9	0.9	False	False
Tnpo3	mouse44	17	17	1	False	True
Tnpo3	mouse45	15	15	1	False	True
Tnpo3	mouse46	9	9	1	False	False
Tnpo3	mouse47	3	2	0.666666666667	False	False
Tnpo3	mouse48	6	5	0.833333333333	False	False
Tnpo3	mouse49	1	1	1	False	False
Tnpo3	mouse5	3	3	1	False	False
Tnpo3	mouse50	4	4	1	False	False
Tnpo3	mouse51	6	5	0.833333333333	False	False
Tnpo3	mouse52	24	24	1	True	True
Tnpo3	mouse53	11	11	1	False	True
Tnpo3	mouse54	27	27	1	True	True
Tnpo3	mouse55	24	24	1	True	True
Tnpo3	mouse56	17	17	1	False	True
Tnpo3	mouse57	5	5	1	False	False
Tnpo3	mouse58	5	5	1	False	False
Tnpo3	mouse59	9	9	1	False	False
Tnpo3	mouse6	19	19	1	False	True
Tnpo3	mouse60	30	30	1	True	True
Tnpo3	mouse61	15	15	1	False	True
Tnpo3	mouse62	53	52	0.981132075472	True	True
Tnpo3	mouse63	38	38	1	True	True
Tnpo3	mouse64	7	7	1	False	False
Tnpo3	mouse66	5	5	1	False	False
Tnpo3	mouse67	29	29	1	True	True
Tnpo3	mouse68	48	48	1	True	True
Tnpo3	mouse69	26	26	1	True	True
Tnpo3	mouse7	18	17	0.944444444444	False	True
Tnpo3	mouse70	33	33	1	True	True
Tnpo3	mouse71	12	11	0.916666666667	False	True
Tnpo3	mouse72	48	47	0.979166666667	True	True
Tnpo3	mouse73	33	33	1	True	True
Tnpo3	mouse74	30	29	0.966666666667	True	True
Tnpo3	mouse75	15	14	0.933333333333	False	True
Tnpo3	mouse76	44	44	1	True	True
Tnpo3	mouse8	16	16	1	False	True
Tnpo3	mouse9	38	38	1	True	True
Tnrc6a	mouse1	4	3	0.75	False	False
Tnrc6a	mouse10	8	8	1	False	False
Tnrc6a	mouse11	24	24	1	True	True
Tnrc6a	mouse12	14	14	1	False	True
Tnrc6a	mouse13	19	19	1	False	True
Tnrc6a	mouse14	19	19	1	False	True
Tnrc6a	mouse15	20	20	1	True	True
Tnrc6a	mouse16	15	15	1	False	True
Tnrc6a	mouse17	12	12	1	False	True
Tnrc6a	mouse18	16	16	1	False	True
Tnrc6a	mouse19	20	20	1	True	True
Tnrc6a	mouse2	7	6	0.857142857143	False	False
Tnrc6a	mouse20	34	34	1	True	True
Tnrc6a	mouse21	19	19	1	False	True
Tnrc6a	mouse22	23	23	1	True	True
Tnrc6a	mouse23	23	23	1	True	True
Tnrc6a	mouse24	7	7	1	False	False
Tnrc6a	mouse25	13	13	1	False	True
Tnrc6a	mouse26	17	17	1	False	True
Tnrc6a	mouse27	3	1	0.333333333333	False	False
Tnrc6a	mouse29	6	5	0.833333333333	False	False
Tnrc6a	mouse3	6	6	1	False	False
Tnrc6a	mouse30	6	5	0.833333333333	False	False
Tnrc6a	mouse31	12	12	1	False	True
Tnrc6a	mouse32	4	4	1	False	False
Tnrc6a	mouse33	8	8	1	False	False
Tnrc6a	mouse34	23	23	1	True	True
Tnrc6a	mouse35	15	14	0.933333333333	False	True
Tnrc6a	mouse36	13	13	1	False	True
Tnrc6a	mouse37	12	12	1	False	True
Tnrc6a	mouse38	21	21	1	True	True
Tnrc6a	mouse39	7	7	1	False	False
Tnrc6a	mouse4	18	18	1	False	True
Tnrc6a	mouse41	9	9	1	False	False
Tnrc6a	mouse42	10	9	0.9	False	False
Tnrc6a	mouse44	17	17	1	False	True
Tnrc6a	mouse45	13	13	1	False	True
Tnrc6a	mouse46	8	8	1	False	False
Tnrc6a	mouse47	2	2	1	False	False
Tnrc6a	mouse48	10	7	0.7	False	False
Tnrc6a	mouse49	5	4	0.8	False	False
Tnrc6a	mouse5	13	12	0.923076923077	False	True
Tnrc6a	mouse50	1	1	1	False	False
Tnrc6a	mouse51	7	7	1	False	False
Tnrc6a	mouse52	25	24	0.96	True	True
Tnrc6a	mouse53	3	2	0.666666666667	False	False
Tnrc6a	mouse54	26	26	1	True	True
Tnrc6a	mouse55	20	20	1	True	True
Tnrc6a	mouse56	14	14	1	False	True
Tnrc6a	mouse57	5	5	1	False	False
Tnrc6a	mouse58	7	7	1	False	False
Tnrc6a	mouse59	6	6	1	False	False
Tnrc6a	mouse6	10	10	1	False	True
Tnrc6a	mouse60	33	33	1	True	True
Tnrc6a	mouse61	16	16	1	False	True
Tnrc6a	mouse62	39	39	1	True	True
Tnrc6a	mouse63	44	44	1	True	True
Tnrc6a	mouse64	9	9	1	False	False
Tnrc6a	mouse66	15	15	1	False	True
Tnrc6a	mouse67	32	32	1	True	True
Tnrc6a	mouse68	43	43	1	True	True
Tnrc6a	mouse69	25	25	1	True	True
Tnrc6a	mouse7	17	17	1	False	True
Tnrc6a	mouse70	34	34	1	True	True
Tnrc6a	mouse71	8	8	1	False	False
Tnrc6a	mouse72	42	42	1	True	True
Tnrc6a	mouse73	32	32	1	True	True
Tnrc6a	mouse74	27	27	1	True	True
Tnrc6a	mouse75	21	21	1	True	True
Tnrc6a	mouse76	45	45	1	True	True
Tnrc6a	mouse8	17	17	1	False	True
Tnrc6a	mouse9	17	17	1	False	True
Tnrc6b	mouse1	5	4	0.8	False	False
Tnrc6b	mouse10	9	9	1	False	False
Tnrc6b	mouse11	24	24	1	True	True
Tnrc6b	mouse12	17	16	0.941176470588	False	True
Tnrc6b	mouse13	24	24	1	True	True
Tnrc6b	mouse14	6	6	1	False	False
Tnrc6b	mouse15	14	14	1	False	True
Tnrc6b	mouse16	8	8	1	False	False
Tnrc6b	mouse17	9	9	1	False	False
Tnrc6b	mouse18	19	19	1	False	True
Tnrc6b	mouse19	15	15	1	False	True
Tnrc6b	mouse2	5	5	1	False	False
Tnrc6b	mouse20	18	18	1	False	True
Tnrc6b	mouse21	18	18	1	False	True
Tnrc6b	mouse22	15	15	1	False	True
Tnrc6b	mouse23	30	29	0.966666666667	True	True
Tnrc6b	mouse24	7	7	1	False	False
Tnrc6b	mouse25	9	9	1	False	False
Tnrc6b	mouse26	11	10	0.909090909091	False	True
Tnrc6b	mouse27	1	0	0	False	False
Tnrc6b	mouse29	7	7	1	False	False
Tnrc6b	mouse3	10	10	1	False	True
Tnrc6b	mouse30	5	5	1	False	False
Tnrc6b	mouse31	11	11	1	False	True
Tnrc6b	mouse32	8	8	1	False	False
Tnrc6b	mouse33	5	5	1	False	False
Tnrc6b	mouse34	18	17	0.944444444444	False	True
Tnrc6b	mouse35	10	9	0.9	False	False
Tnrc6b	mouse36	6	6	1	False	False
Tnrc6b	mouse37	10	10	1	False	True
Tnrc6b	mouse38	17	17	1	False	True
Tnrc6b	mouse39	7	7	1	False	False
Tnrc6b	mouse4	17	16	0.941176470588	False	True
Tnrc6b	mouse40	1	1	1	False	False
Tnrc6b	mouse41	11	11	1	False	True
Tnrc6b	mouse42	5	5	1	False	False
Tnrc6b	mouse43	1	0	0	False	False
Tnrc6b	mouse44	8	8	1	False	False
Tnrc6b	mouse45	10	10	1	False	True
Tnrc6b	mouse46	4	4	1	False	False
Tnrc6b	mouse47	8	5	0.625	False	False
Tnrc6b	mouse48	4	4	1	False	False
Tnrc6b	mouse49	1	1	1	False	False
Tnrc6b	mouse5	1	1	1	False	False
Tnrc6b	mouse50	3	3	1	False	False
Tnrc6b	mouse51	4	4	1	False	False
Tnrc6b	mouse52	16	16	1	False	True
Tnrc6b	mouse53	2	1	0.5	False	False
Tnrc6b	mouse54	12	12	1	False	True
Tnrc6b	mouse55	15	15	1	False	True
Tnrc6b	mouse56	2	2	1	False	False
Tnrc6b	mouse57	6	6	1	False	False
Tnrc6b	mouse58	7	7	1	False	False
Tnrc6b	mouse59	2	2	1	False	False
Tnrc6b	mouse6	8	8	1	False	False
Tnrc6b	mouse60	29	29	1	True	True
Tnrc6b	mouse61	6	6	1	False	False
Tnrc6b	mouse62	24	24	1	True	True
Tnrc6b	mouse63	23	23	1	True	True
Tnrc6b	mouse64	2	2	1	False	False
Tnrc6b	mouse66	6	6	1	False	False
Tnrc6b	mouse67	22	22	1	True	True
Tnrc6b	mouse68	20	20	1	True	True
Tnrc6b	mouse69	15	15	1	False	True
Tnrc6b	mouse7	15	15	1	False	True
Tnrc6b	mouse70	18	17	0.944444444444	False	True
Tnrc6b	mouse71	12	12	1	False	True
Tnrc6b	mouse72	27	27	1	True	True
Tnrc6b	mouse73	16	16	1	False	True
Tnrc6b	mouse74	14	14	1	False	True
Tnrc6b	mouse75	8	8	1	False	False
Tnrc6b	mouse76	19	19	1	False	True
Tnrc6b	mouse8	11	11	1	False	True
Tnrc6b	mouse9	16	16	1	False	True
Tomm40	mouse1	14	11	0.785714285714	False	False
Tomm40	mouse10	22	22	1	True	True
Tomm40	mouse11	60	60	1	True	True
Tomm40	mouse12	31	31	1	True	True
Tomm40	mouse13	58	58	1	True	True
Tomm40	mouse14	22	22	1	True	True
Tomm40	mouse15	32	32	1	True	True
Tomm40	mouse16	24	24	1	True	True
Tomm40	mouse17	22	22	1	True	True
Tomm40	mouse18	31	31	1	True	True
Tomm40	mouse19	25	25	1	True	True
Tomm40	mouse2	14	14	1	False	True
Tomm40	mouse20	40	39	0.975	True	True
Tomm40	mouse21	25	25	1	True	True
Tomm40	mouse22	24	24	1	True	True
Tomm40	mouse23	68	68	1	True	True
Tomm40	mouse24	17	14	0.823529411765	False	True
Tomm40	mouse25	27	27	1	True	True
Tomm40	mouse26	30	30	1	True	True
Tomm40	mouse27	4	3	0.75	False	False
Tomm40	mouse29	19	18	0.947368421053	False	True
Tomm40	mouse3	17	15	0.882352941176	False	True
