pseudo	source	weighted	cells	original	retention	effect
60	mouse20	-0.867402534699	40	40	1	-0.0216850633675
60	mouse21	-0.140099723541	38	38	1	-0.00368683483003
60	mouse22	0.450030208949	33	33	1	0.0136372790591
60	mouse23	0.0129829919879	57	58	0.98275862069	0.000227771789261
60	mouse24	-0.322464883691	23	23	1	-0.0140202123344
60	mouse25	0.142070225094	23	23	1	0.00617696630845
60	mouse26	0.581030528563	26	26	1	0.0223473280217
60	mouse34	-0.236793694677	36	36	1	-0.00657760262993
60	mouse35	-0.127549421361	33	33	1	-0.00386513398063
60	mouse36	-0.4544857687	25	26	0.961538461538	-0.018179430748
60	mouse38	-0.28771743693	33	33	1	-0.00871871020999
60	mouse4	0.552602377709	24	24	1	0.0230250990712
60	mouse41	-0.090573919618	26	26	1	-0.003483612293
60	mouse44	-0.626860180204	37	37	1	-0.0169421670325
60	mouse45	-1.08620846679	30	30	1	-0.0362069488928
60	mouse52	-0.234396678968	36	36	1	-0.00651101886022
60	mouse54	0.427636451798	32	32	1	0.0133636391187
60	mouse55	-0.361457651866	32	32	1	-0.0112955516208
60	mouse6	0.0784380486527	24	24	1	0.0032682520272
60	mouse60	0.0739757549764	57	58	0.98275862069	0.00129782026274
60	mouse62	0.0590790028201	68	68	1	0.000868808865001
60	mouse63	0.139292271228	51	51	1	0.00273122100447
60	mouse67	1.12427914066	60	60	1	0.0187379856776
60	mouse68	0.496055296077	63	63	1	0.00787389358852
60	mouse69	-0.591318188636	38	38	1	-0.0155610049641
60	mouse7	0.521746118279	41	41	1	0.01272551508
60	mouse70	-0.372996048743	44	44	1	-0.00847718292597
60	mouse72	-0.208246487239	70	70	1	-0.0029749498177
60	mouse73	0.544253006773	54	54	1	0.0100787593847
60	mouse74	0.403907262828	37	37	1	0.0109164125089
60	mouse75	0.404743391923	25	25	1	0.0161897356769
60	mouse76	-1.09749364273	62	63	0.984126984127	-0.0177015103667
60	mouse8	0.782490202439	34	35	0.971428571429	0.0230144177188
60	mouse9	-0.0107864902966	37	37	1	-0.000291526764773
61	mouse10	0.100371257747	29	31	0.935483870968	0.00346107785333
61	mouse11	-0.0895937946372	63	63	1	-0.0014221237244
61	mouse12	-0.454313866842	35	35	1	-0.0129803961955
61	mouse13	-0.251016261431	28	28	1	-0.00896486647968
61	mouse14	-0.428876969067	34	34	1	-0.012614028502
61	mouse15	0.3830837954	42	42	1	0.00912104274762
61	mouse16	-0.532441115952	37	37	1	-0.0143903004311
61	mouse17	-0.0812068766993	22	24	0.916666666667	-0.00369122166815
61	mouse18	-0.347144640908	42	42	1	-0.00826534859305
61	mouse19	-0.0862444810029	31	31	1	-0.00278208003235
61	mouse20	0.578464274051	53	53	1	0.0109144202651
61	mouse21	0.200181010582	39	40	0.975	0.00513284642517
61	mouse22	-0.291623746082	41	41	1	-0.00711277429468
61	mouse23	0.116819354961	77	77	1	0.00151713448001
61	mouse24	-0.505971685797	24	24	1	-0.0210821535749
61	mouse25	0.357382664595	31	32	0.96875	0.0115284730514
61	mouse26	0.107961024435	45	45	1	0.00239913387634
61	mouse29	-0.841341193775	21	21	1	-0.0400638663702
61	mouse31	-0.380347069667	23	23	1	-0.016536829116
61	mouse33	0.330699393892	20	21	0.952380952381	0.0165349696946
61	mouse34	0.670244507601	47	47	1	0.0142605214383
61	mouse35	0.74963403192	32	32	1	0.0234260634975
61	mouse36	0.00885450244558	23	23	1	0.000384978367199
61	mouse37	-0.428599837611	20	20	1	-0.0214299918805
61	mouse38	-0.210840949389	54	55	0.981818181818	-0.00390446202572
61	mouse4	0.103851538015	39	39	1	0.00266285994911
61	mouse41	-0.573947149621	22	22	1	-0.0260885068009
61	mouse44	0.718817984991	41	42	0.97619047619	0.0175321459754
61	mouse45	-0.284846243215	30	30	1	-0.00949487477385
61	mouse52	-1.41150320793	49	49	1	-0.0288061879169
61	mouse54	0.54644597946	43	43	1	0.012708046034
61	mouse55	-0.292794228198	50	50	1	-0.00585588456396
61	mouse6	-0.0362206726669	33	33	1	-0.00109759614142
61	mouse60	-0.497517365821	58	59	0.983050847458	-0.0085778856176
61	mouse61	0.00871712005022	21	21	1	0.000415100954772
61	mouse62	-0.00306382297137	95	96	0.989583333333	-3.22507681196e-05
61	mouse63	0.835978412801	68	68	1	0.0122938001882
61	mouse67	-0.0135375371113	52	52	1	-0.00026033725214
61	mouse68	0.503876305791	72	72	1	0.00699828202488
61	mouse69	-0.0729358406786	30	30	1	-0.00243119468929
61	mouse7	0.548931894938	32	35	0.914285714286	0.0171541217168
61	mouse70	0.234222585959	54	54	1	0.00433745529554
61	mouse72	1.43480957005	95	95	1	0.0151032586321
61	mouse73	-1.06338817993	52	52	1	-0.020449772691
61	mouse74	-0.067779066436	47	47	1	-0.00144210779651
61	mouse75	-0.570716261387	31	31	1	-0.0184102019802
61	mouse76	0.649928483489	67	68	0.985294117647	0.0097004251267
61	mouse8	-0.543389778014	30	30	1	-0.0181129926005
61	mouse9	1.00981644129	51	51	1	0.0198003223783
62	mouse10	-0.280205069352	28	28	1	-0.0100073239054
62	mouse11	0.558545460526	56	56	1	0.00997402608083
62	mouse12	-0.572151488034	34	34	1	-0.0168279849422
62	mouse13	-0.0847972288704	52	53	0.981132075472	-0.00163071593982
62	mouse14	-0.256577463185	25	26	0.961538461538	-0.0102630985274
62	mouse15	-0.183796409252	49	49	1	-0.0037509471276
62	mouse16	0.34294446323	22	22	1	0.0155883846923
62	mouse18	-0.167898612799	58	58	1	-0.00289480366895
62	mouse19	0.577147379963	42	42	1	0.0137416042848
62	mouse20	-0.885951043979	58	58	1	-0.0152750179996
62	mouse21	0.0197233976166	44	46	0.95652173913	0.000448259036742
62	mouse22	-0.651853806997	37	37	1	-0.0176176704594
62	mouse23	0.155279031057	69	69	1	0.00225042073996
62	mouse25	-0.496002443961	26	27	0.962962962963	-0.0190770170754
62	mouse26	-0.791957951002	37	37	1	-0.021404268946
62	mouse29	-0.067287899735	21	21	1	-0.00320418570167
62	mouse31	0.332955545686	25	25	1	0.0133182218275
62	mouse32	0.201905726942	22	22	1	0.00917753304282
62	mouse33	-0.0509250962353	23	23	1	-0.00221413461893
62	mouse34	-0.0562291259571	53	53	1	-0.00106092690485
62	mouse35	1.1904436159	31	33	0.939393939394	0.0384014069645
62	mouse36	0.326875232619	23	23	1	0.0142119666356
62	mouse37	0.369013413778	27	28	0.964285714286	0.0136671634733
62	mouse38	0.159529878696	36	36	1	0.00443138551934
62	mouse4	-0.169316312947	41	41	1	-0.00412966616943
62	mouse41	-0.429669559188	25	25	1	-0.0171867823675
62	mouse44	0.208742956887	30	30	1	0.0069580985629
62	mouse45	-0.267985121441	35	35	1	-0.00765671775547
62	mouse52	-0.00538796131572	41	43	0.953488372093	-0.000131413690627
62	mouse54	0.0846825430868	51	51	1	0.00166044202131
62	mouse55	-0.352780462779	55	55	1	-0.00641419023235
62	mouse56	0.470530269831	23	24	0.958333333333	0.0204578378188
62	mouse57	0.0558092050583	25	25	1	0.00223236820233
62	mouse6	0.0320319837014	31	31	1	0.00103328979682
62	mouse60	-0.0663790351612	55	55	1	-0.00120689154839
62	mouse61	0.0263258479744	20	20	1	0.00131629239872
62	mouse62	0.455234755862	84	84	1	0.0054194613793
62	mouse63	-0.137324697181	76	76	1	-0.00180690391028
62	mouse67	-1.33197615295	74	75	0.986666666667	-0.0179996777426
62	mouse68	0.445166745898	76	76	1	0.00585745718287
62	mouse69	0.210688935507	44	44	1	0.00478838489789
62	mouse7	-0.147538051293	43	43	1	-0.00343111747193
62	mouse70	0.350323389529	64	64	1	0.0054738029614
62	mouse72	0.734056341668	93	93	1	0.00789307894267
62	mouse73	0.560788683183	61	61	1	0.00919325710136
62	mouse74	-0.730935590077	54	54	1	-0.0135358442607
62	mouse75	-0.352162752453	22	23	0.95652173913	-0.0160073978388
62	mouse76	-1.04056401727	85	85	1	-0.012241929615
62	mouse8	-0.581998617566	38	40	0.95	-0.0153157530938
62	mouse9	1.38132951436	58	58	1	0.0238160261096
63	mouse10	-0.549948253826	32	32	1	-0.0171858829321
63	mouse11	0.621566475149	65	65	1	0.00956256115613
63	mouse12	0.393411213323	29	29	1	0.0135659039077
63	mouse13	0.0855013542646	40	40	1	0.00213753385662
63	mouse14	0.219521201438	26	27	0.962962962963	0.00844312313223
63	mouse15	-0.833550845397	54	54	1	-0.0154361267666
63	mouse16	0.368545789621	35	35	1	0.0105298797035
63	mouse18	0.393394349425	42	42	1	0.00936653212917
63	mouse19	-0.995878393758	40	40	1	-0.024896959844
63	mouse20	0.284702252559	44	44	1	0.00647050573997
63	mouse21	0.862052696056	36	37	0.972972972973	0.0239459082238
63	mouse22	1.06595045	47	47	1	0.0226797968085
63	mouse23	-0.861737777281	60	60	1	-0.014362296288
63	mouse24	-0.484630631347	21	21	1	-0.0230776491118
63	mouse25	-1.10973919199	32	32	1	-0.0346793497496
63	mouse26	-0.408423227332	27	27	1	-0.0151267861975
63	mouse3	0.238832574379	22	23	0.95652173913	0.0108560261081
63	mouse31	-0.469074559749	22	22	1	-0.0213215708977
63	mouse33	0.0738748620868	21	23	0.913043478261	0.00351785057556
63	mouse34	0.993115286202	34	34	1	0.0292092731236
63	mouse35	0.437162174882	43	44	0.977272727273	0.0101665622066
63	mouse36	-0.259590893387	27	27	1	-0.00961447753287
63	mouse38	-0.8070006804	33	33	1	-0.0244545660727
63	mouse4	0.435343772765	39	39	1	0.0111626608401
63	mouse41	0.418045211968	29	29	1	0.0144153521368
63	mouse44	1.20995456573	29	29	1	0.0417225712319
63	mouse45	0.182636608329	48	48	1	0.00380492934018
63	mouse52	0.160239039462	43	43	1	0.00372648928982
63	mouse54	-0.0766623911883	44	44	1	-0.00174232707246
63	mouse55	0.0880922715835	40	41	0.975609756098	0.00220230678959
63	mouse6	-0.47266726861	31	31	1	-0.0152473312455
63	mouse60	0.613529355163	68	68	1	0.0090224905171
63	mouse61	0.0867560380525	20	20	1	0.00433780190262
63	mouse62	0.297881880868	109	109	1	0.00273286129237
63	mouse63	0.24882761795	69	69	1	0.00360619736159
63	mouse67	-0.21965824864	45	45	1	-0.00488129441421
63	mouse68	-0.69158626026	93	94	0.989361702128	-0.00743641140065
63	mouse69	-0.197703706337	37	37	1	-0.00534334341451
63	mouse7	-0.130550773605	32	32	1	-0.00407971167517
63	mouse70	-0.672126760502	54	54	1	-0.0124467918611
63	mouse72	-1.21612157399	83	83	1	-0.0146520671565
63	mouse73	-0.440635936384	50	50	1	-0.00881271872768
63	mouse74	-0.730696239912	35	36	0.972222222222	-0.020877035426
63	mouse75	-0.386832121819	33	33	1	-0.0117221855097
63	mouse76	0.505415355108	72	72	1	0.00701965770983
63	mouse8	-0.0641302609796	34	35	0.971428571429	-0.00188618414646
63	mouse9	-0.0725375444928	56	56	1	-0.00129531329452
64	mouse10	0.0250524044045	37	38	0.973684210526	0.000677092010933
64	mouse11	0.421535774466	66	66	1	0.00638690567373
64	mouse12	0.80999201373	37	37	1	0.0218916760468
64	mouse13	0.245671160702	36	37	0.972972972973	0.00682419890839
64	mouse14	0.954386656254	31	33	0.939393939394	0.0307866663308
64	mouse15	-0.0295298061904	32	32	1	-0.00092280644345
64	mouse16	-0.422575500384	26	26	1	-0.0162529038609
64	mouse18	0.795920208275	38	39	0.974358974359	0.0209452686388
64	mouse19	-0.41045473258	34	34	1	-0.012072198017
64	mouse20	0.982084227706	49	49	1	0.0200425352593
64	mouse21	0.306088798884	49	51	0.960784313725	0.0062467101813
64	mouse22	0.453931898173	36	36	1	0.0126092193937
64	mouse23	0.716461246315	72	72	1	0.00995085064326
64	mouse24	-0.373129526454	26	26	1	-0.0143511356328
64	mouse25	-0.0909458272094	33	33	1	-0.00275593415786
64	mouse32	-0.0844884880351	21	21	1	-0.00402326133501
64	mouse34	1.16746243578	43	43	1	0.0271502892042
64	mouse35	0.0951496915812	24	24	1	0.00396457048255
64	mouse36	0.0994321623415	25	25	1	0.00397728649366
64	mouse38	0.342864901411	41	42	0.97619047619	0.00836255857101
64	mouse4	0.451309309764	33	33	1	0.0136760396898
64	mouse44	0.826262510767	45	45	1	0.0183613891282
64	mouse45	0.367917462854	46	46	1	0.00799820571422
64	mouse46	0.311263687321	20	20	1	0.0155631843661
64	mouse52	0.382887003905	37	37	1	0.0103482974028
64	mouse54	0.394129399957	37	39	0.948717948718	0.0106521459448
64	mouse55	-0.0919484695643	41	41	1	-0.00224264559913
64	mouse6	0.739953826009	29	29	1	0.0255156491727
64	mouse60	-0.22986906547	60	60	1	-0.00383115109117
64	mouse61	0.140254635675	26	26	1	0.00539440906442
64	mouse62	1.38854672895	85	85	1	0.01633584387
64	mouse63	0.278096075124	76	76	1	0.00365915888321
64	mouse67	-1.35325015089	61	61	1	-0.022184428703
64	mouse68	-0.05915876785	70	70	1	-0.000845125255
64	mouse69	0.321915016592	31	31	1	0.0103843553739
64	mouse7	-0.473236133841	31	33	0.939393939394	-0.0152656817368
64	mouse70	0.25790760923	65	65	1	0.00396780937277
64	mouse72	-0.771975529067	104	104	1	-0.00742284162565
64	mouse73	-0.133756678206	61	61	1	-0.0021927324296
64	mouse74	0.0566738272621	42	42	1	0.00134937683957
64	mouse75	-0.125284389236	26	27	0.962962962963	-0.00481863035525
64	mouse76	-0.755132144923	70	70	1	-0.0107876020703
64	mouse8	0.253847276647	24	24	1	0.0105769698603
64	mouse9	0.308786168737	61	62	0.983870967742	0.00506206833995
65	mouse10	-0.258029030433	26	26	1	-0.00992419347821
65	mouse11	-1.27058020514	66	66	1	-0.0192512152294
65	mouse13	0.605250799131	50	50	1	0.0121050159826
65	mouse15	0.239871335998	48	48	1	0.00499731949996
65	mouse16	0.29505870191	25	25	1	0.0118023480764
65	mouse17	-0.134435936877	21	25	0.84	-0.00640171127986
65	mouse18	0.162388415448	63	64	0.984375	0.00257759389601
65	mouse19	0.253000252118	31	31	1	0.00816129845543
65	mouse2	0.626074904744	23	24	0.958333333333	0.0272206480324
65	mouse20	-0.570751531032	61	61	1	-0.00935658247594
65	mouse21	-0.283429684025	50	50	1	-0.00566859368049
65	mouse22	-0.225699420997	39	39	1	-0.00578716464096
65	mouse23	-0.0437253843403	53	53	1	-0.000825007251703
65	mouse24	-0.52549866917	23	23	1	-0.0228477682248
65	mouse25	-0.265710205417	26	26	1	-0.0102196232853
65	mouse26	0.682329414571	32	32	1	0.0213227942053
65	mouse33	0.526137696658	21	22	0.954545454545	0.0250541760313
65	mouse34	0.584333795017	31	32	0.96875	0.0188494772586
65	mouse35	1.1311992395	40	40	1	0.0282799809874
65	mouse36	-0.293052548089	27	27	1	-0.0108537980774
65	mouse38	0.329629662881	46	46	1	0.00716586223654
65	mouse4	0.284876046588	40	40	1	0.00712190116469
65	mouse45	0.464633039024	48	48	1	0.00967985497967
65	mouse52	-0.0480247461819	44	44	1	-0.00109147150413
65	mouse54	-0.0957621506449	39	39	1	-0.00245543976012
65	mouse55	-0.133526096754	45	45	1	-0.00296724659454
65	mouse6	0.16450407906	25	25	1	0.00658016316239
65	mouse60	0.56307399918	60	61	0.983606557377	0.009384566653
65	mouse61	0.455614526391	22	22	1	0.0207097511996
65	mouse62	0.288455730995	68	68	1	0.00424199604405
65	mouse63	-1.41564322583	67	67	1	-0.0211290033706
65	mouse67	-0.636198829132	71	71	1	-0.00896054688918
65	mouse68	-0.685948521635	99	99	1	-0.0069287729458
65	mouse69	0.514036465317	43	43	1	0.0119543364027
65	mouse7	-0.0478205642893	49	49	1	-0.000975929883454
65	mouse70	0.255383058387	52	52	1	0.00491121266129
65	mouse71	-0.176898865426	20	20	1	-0.00884494327131
65	mouse72	-0.164816609748	91	91	1	-0.00181117153569
65	mouse73	0.120121904032	53	53	1	0.00226645101947
65	mouse74	-0.18944151273	43	43	1	-0.00440561657512
65	mouse75	0.840563011086	33	33	1	0.0254716063966
65	mouse76	0.0598328933659	77	77	1	0.000777050563194
65	mouse8	-0.433572540214	34	34	1	-0.0127521335357
65	mouse9	-1.38708041159	68	68	1	-0.020398241347
66	mouse10	-0.412588236783	24	24	1	-0.0171911765326
66	mouse11	-0.625669212414	44	44	1	-0.0142197548276
66	mouse13	0.425236383087	46	46	1	0.00924426919754
66	mouse14	-0.654029789001	30	30	1	-0.0218009929667
66	mouse15	0.37021324126	37	37	1	0.0100057632773
66	mouse16	-0.0855375820813	29	29	1	-0.00294957179591
66	mouse18	-0.295012618861	44	44	1	-0.00670483224685
66	mouse19	0.613402784644	38	38	1	0.0161421785433
66	mouse20	0.236356453503	42	42	1	0.00562753460722
66	mouse21	0.738633291228	32	32	1	0.0230822903509
66	mouse22	-0.42670176108	28	28	1	-0.01523934861
66	mouse23	-0.75960585671	51	51	1	-0.0148942324845
66	mouse24	-0.17945481578	20	21	0.952380952381	-0.00897274078901
66	mouse25	-0.13390504913	24	24	1	-0.00557937704709
66	mouse26	0.198608404353	29	30	0.966666666667	0.00684856566733
66	mouse31	0.275537431732	22	22	1	0.0125244287151
66	mouse34	0.382164101905	27	28	0.964285714286	0.0141542259965
66	mouse35	0.616218161515	27	27	1	0.0228228948709
66	mouse38	-0.35912831888	31	31	1	-0.01158478448
66	mouse4	0.0434631402241	37	37	1	0.00117467946552
66	mouse44	-0.919878699713	35	35	1	-0.0262822485632
66	mouse45	-0.391233554685	35	35	1	-0.0111781015624
66	mouse52	0.893157070792	40	40	1	0.0223289267698
66	mouse54	-0.248916182851	36	36	1	-0.00691433841252
66	mouse55	-1.32892031362	35	35	1	-0.0379691518178
66	mouse6	0.467461715409	24	24	1	0.0194775714754
66	mouse60	-0.676325091819	62	62	1	-0.0109084692229
66	mouse62	-0.352253115156	70	70	1	-0.00503218735937
66	mouse63	0.578859827488	62	62	1	0.00933644883045
66	mouse67	-1.07479710526	48	48	1	-0.0223916063596
66	mouse68	0.388976867292	68	69	0.985507246377	0.00572024804841
66	mouse69	0.273494647847	38	38	1	0.00719722757491
66	mouse7	0.191567172385	42	42	1	0.00456112315202
66	mouse70	-0.12825932392	52	53	0.981132075472	-0.00246652546001
66	mouse72	1.20711034135	76	77	0.987012987013	0.0158830308072
66	mouse73	-0.336621750781	51	51	1	-0.0066004264859
66	mouse74	-0.0592701576608	37	37	1	-0.001601896153
66	mouse75	0.468964103036	33	33	1	0.0142110334253
66	mouse76	-0.266092341563	51	51	1	-0.00521749689338
66	mouse9	-0.285433112495	52	52	1	-0.00548909831722
67	mouse11	-0.175652574898	45	45	1	-0.00390339055329
67	mouse12	0.222664212021	25	25	1	0.00890656848084
67	mouse13	-0.253970041912	24	24	1	-0.0105820850797
67	mouse14	0.172765960505	27	27	1	0.00639873927795
67	mouse15	-0.507532615147	28	28	1	-0.0181261648267
67	mouse16	0.654044558548	23	23	1	0.0284367199369
67	mouse18	-0.753619002058	45	45	1	-0.0167470889346
67	mouse19	1.12332447814	26	26	1	0.0432047876208
67	mouse20	0.274005646134	40	40	1	0.00685014115334
67	mouse21	-0.0354855255717	27	27	1	-0.00131427872488
67	mouse22	0.768057184144	26	26	1	0.0295406609286
67	mouse23	0.183171125853	31	31	1	0.00590874599525
67	mouse26	0.226015374564	20	20	1	0.0113007687282
67	mouse34	0.311465255502	24	24	1	0.0129777189792
67	mouse38	0.0112606207406	24	24	1	0.000469192530859
67	mouse4	-0.157001592244	24	25	0.96	-0.00654173301015
67	mouse41	0.144279831194	23	23	1	0.00627303613888
67	mouse44	-0.687153998815	35	35	1	-0.0196329713947
67	mouse45	0.812690746691	27	28	0.964285714286	0.0300996572848
67	mouse52	-0.572805632044	33	33	1	-0.0173577464256
67	mouse54	-0.324239795705	33	33	1	-0.00982544835471
67	mouse55	0.0307249877795	21	21	1	0.00146309465617
67	mouse60	0.524841482193	47	47	1	0.0111668400467
67	mouse62	0.201710559805	53	53	1	0.00380585961896
67	mouse63	-0.909032381815	70	70	1	-0.0129861768831
67	mouse67	0.534957281964	36	36	1	0.014859924499
67	mouse68	-0.810300941542	64	64	1	-0.0126609522116
67	mouse69	0.534745338058	28	28	1	0.0190980477878
67	mouse7	0.297405597611	29	29	1	0.0102553654349
67	mouse70	0.500223294986	46	46	1	0.0108744194562
67	mouse71	0.087220609433	20	20	1	0.00436103047165
67	mouse72	0.632969285677	57	58	0.98275862069	0.0111047243101
67	mouse73	-0.158960553529	38	39	0.974358974359	-0.0041831724613
67	mouse74	0.364054979383	49	49	1	0.0074296934568
67	mouse75	-0.237695449536	21	21	1	-0.0113188309303
67	mouse76	-0.43726810459	63	63	1	-0.00694076356493
67	mouse8	-0.293153587683	31	31	1	-0.00945656734462
67	mouse9	0.754686522151	49	49	1	0.0154017657582
68	mouse10	0.0345563939024	24	24	1	0.00143984974593
68	mouse11	-0.205677207127	63	63	1	-0.00326471757345
68	mouse12	-0.119165890446	28	29	0.965517241379	-0.00425592465879
68	mouse13	0.229659061688	39	39	1	0.00588869388942
68	mouse14	0.445641209366	21	21	1	0.0212210099698
68	mouse15	-0.341305811635	40	40	1	-0.00853264529088
68	mouse16	0.605556694216	24	24	1	0.0252315289257
68	mouse17	-0.360315257874	21	21	1	-0.0171578694226
68	mouse18	-0.645402960725	42	43	0.976744186047	-0.0153667371601
68	mouse19	0.48324309166	34	34	1	0.0142130321076
68	mouse20	-0.802360325441	46	46	1	-0.0174426157705
68	mouse21	0.0813080605951	32	32	1	0.0025408768936
68	mouse22	0.711376444054	32	32	1	0.0222305138767
68	mouse23	0.185712194767	54	54	1	0.00343911471791
68	mouse24	-0.50755992983	24	25	0.96	-0.0211483304096
68	mouse25	-0.12116396307	27	27	1	-0.00448755418779
68	mouse26	-0.123134099982	26	27	0.962962962963	-0.00473592692239
68	mouse29	-0.73423886971	22	22	1	-0.0333744940777
68	mouse34	0.976536136951	41	43	0.953488372093	0.0238179545598
68	mouse35	-0.922000374706	34	34	1	-0.0271176580796
68	mouse36	0.0284497578103	22	22	1	0.00129317080956
68	mouse38	-0.517694815225	30	30	1	-0.0172564938408
68	mouse4	0.573396541302	41	41	1	0.0139852814952
68	mouse44	0.307636762368	28	28	1	0.0109870272274
68	mouse45	-0.497146259419	39	39	1	-0.0127473399851
68	mouse52	0.610388405616	40	43	0.93023255814	0.0152597101404
68	mouse54	0.797116526044	44	44	1	0.0181162846828
68	mouse55	-0.452275902859	50	50	1	-0.00904551805718
68	mouse56	0.623252902829	22	23	0.95652173913	0.0283296774013
